id,label,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9
11565,R11565,4685,522,1098,9609,4316,6581,6818,804,4430,948
11566,R11566,7364,3534,2405,5464,7589,3519,388,4644,5256,70
11567,R11567,9688,86,4202,730,9170,681,3468,2724,8455,9290
11568,R11568,4719,4028,1315,8871,3270,9119,2446,6280,9451,8919
11569,R11569,6344,8274,7553,8180,9629,775,3457,9898,6052,9376
11570,R11570,3682,2271,7297,4603,2724,577,730,4678,6152,562
11571,R11571,2195,7710,348,2817,2676,6516,2348,2051,421,3785
11572,R11572,2511,8406,8038,7062,6501,9894,1526,5668,9817,6710
11573,R11573,7294,3014,1586,4359,6302,6652,4542,94,9849,3152
11574,R11574,3394,7596,3409,9716,8022,9719,1273,3058,9515,5426
11575,R11575,2364,7004,1485,5882,2798,1856,3684,6195,2657,4479
11576,R11576,9360,4266,3586,199,7445,718,674,1949,9413,9531
11577,R11577,9195,4108,4372,556,2549,1693,8012,9704,8446,6715
11578,R11578,7623,7542,333,6373,3791,8038,1523,3260,8287,5658
11579,R11579,8689,2286,2551,2969,1194,1087,1782,2458,1529,9076
11580,R11580,2766,6150,52,3242,1142,2818,6584,4707,5809,8056
11581,R11581,3729,2600,7911,8281,9952,6902,3908,7313,4616,5396
11582,R11582,8829,5287,1965,2471,1456,5584,4229,3793,7034,4595
11583,R11583,6910,9431,1157,4672,9533,487,3019,5589,862,9250
11584,R11584,5841,1287,4802,6458,1225,7455,4294,3748,4935,9048
11585,R11585,1229,2145,5922,83,8162,6926,7454,9797,4739,6907
11586,R11586,8353,1966,3089,4458,1193,1706,5410,8335,1816,9212
11587,R11587,8231,838,3362,6223,8968,7317,8416,9304,6071,5727
11588,R11588,3330,8969,6203,4377,1557,4153,7581,279,3841,4262
11589,R11589,3685,9111,1277,7174,7148,3144,8923,972,7950,8789
11590,R11590,9788,6249,9568,5918,6147,8361,4700,9498,4475,7392
11591,R11591,6932,2351,7320,1418,9985,9927,8931,162,8580,2263
11592,R11592,7053,2501,679,5881,947,5667,117,8719,3497,5578
11593,R11593,7101,276,193,4421,972,141,5826,8897,4350,1593
11594,R11594,8341,4238,2487,7140,2504,4308,5344,2508,2733,7830
11595,R11595,5090,5994,8652,8295,2284,1920,2685,9385,909,9274
11596,R11596,2539,7664,3788,993,6948,3292,4215,2335,1630,9966
11597,R11597,7401,6285,8052,2892,2291,2715,6126,4806,7107,2743
11598,R11598,4841,9954,9081,1430,5311,5064,9396,5677,2782,7212
11599,R11599,1320,5123,9366,7520,5186,5018,1295,2662,8056,9684
11600,R11600,9148,6115,2516,8124,5012,6030,5732,7261,135,443
11601,R11601,3236,6329,8525,5315,9150,583,7543,4155,5991,3096
11602,R11602,5687,2820,7223,861,8381,9839,5493,688,3002,4257
11603,R11603,4795,3007,6564,5470,666,7267,7959,8616,3297,6446
11604,R11604,3125,1794,1527,9214,2516,4207,1228,1047,9289,4918
11605,R11605,413,3940,3208,4626,4657,7438,1367,4906,9284,573
11606,R11606,896,6304,6275,2714,8734,8793,498,4723,8983,2429
11607,R11607,5750,267,5919,5365,6250,2062,6437,861,2437,9761
11608,R11608,910,918,5409,8698,7167,9426,5015,8988,619,8195
11609,R11609,31,5411,97,6173,8693,4426,2765,2847,5850,8392
11610,R11610,7387,6001,7344,2336,301,7693,1316,7701,8632,4255
11611,R11611,438,1580,2412,5901,4027,5993,4962,5679,8310,1684
11612,R11612,9237,3116,2810,7456,8027,4545,5775,1543,4421,2791
11613,R11613,9135,6324,8721,5731,2010,5253,914,6016,2498,3091
11614,R11614,6389,5864,8766,6178,5085,8830,4505,2332,9304,1975
11615,R11615,280,773,7900,8031,446,5034,6640,7895,7159,1170
11616,R11616,9125,526,9352,9488,9257,5307,8809,5936,139,6667
11617,R11617,9825,8517,3665,7764,990,6305,8270,604,7354,3915
11618,R11618,1052,4506,7754,5153,7644,6056,6787,3851,4748,9596
11619,R11619,6752,9975,8294,6703,1757,1241,5032,6138,1408,9552
11620,R11620,4944,4585,8529,671,4410,5944,2375,6478,6026,735
11621,R11621,5352,8569,3501,6691,5515,1296,2110,516,8706,696
11622,R11622,2727,5374,9507,8177,6431,5035,5321,6520,2096,3939
11623,R11623,9276,8962,6549,4018,5065,7449,625,10000,2309,8093
11624,R11624,3967,26,4713,4177,2837,3420,6396,2651,627,245
11625,R11625,2264,9300,7193,7084,2640,4830,5828,965,8729,2826
11626,R11626,3255,87,178,9207,9469,7034,7862,5580,6650,6785
11627,R11627,4838,3893,3713,9015,7390,3096,3477,6099,9887,9030
11628,R11628,6516,6413,2622,8481,6394,6463,7543,3151,3621,9927
11629,R11629,3545,3582,470,5303,4986,6229,7176,2630,9439,6116
11630,R11630,3279,656,2220,1628,9064,1887,9402,1531,2964,2598
11631,R11631,8414,4498,8314,5544,6455,9843,2033,9210,8212,2514
11632,R11632,6849,5432,2144,5677,4530,5236,7673,9334,335,4950
11633,R11633,4611,2041,5109,4777,7244,8126,7735,1516,2810,3905
11634,R11634,3939,3897,9030,5352,4646,8984,7718,9002,6943,6367
11635,R11635,3796,3349,2633,2388,6429,3620,3439,3997,54,2410
11636,R11636,8586,7234,9051,4130,5881,1567,1852,7908,8425,4328
11637,R11637,5267,9313,2785,9864,5978,3115,8465,6215,1269,526
11638,R11638,7376,1574,2154,8630,3077,6622,1434,1919,6965,6299
11639,R11639,874,9900,3056,1712,7500,6754,411,9108,8633,3421
11640,R11640,6303,2284,5621,1354,4319,8525,4100,3312,9870,3038
11641,R11641,8060,833,6278,4838,9420,7414,589,7155,1567,2513
11642,R11642,9671,3300,4107,2310,8256,6653,3429,4627,6717,4178
11643,R11643,4866,5842,2293,9584,3094,2011,6887,634,2006,8768
11644,R11644,521,3574,6019,4578,5821,7815,4117,9545,6780,6259
11645,R11645,2241,1892,5431,2325,2563,3446,3632,6485,5745,1074
11646,R11646,3379,743,9184,4207,7857,683,3757,4388,5936,4626
11647,R11647,1592,1236,9914,2720,661,8869,6600,4164,5169,2674
11648,R11648,2845,1703,2791,7146,8425,8855,2787,3862,7781,1438
11649,R11649,1703,4018,5237,4644,3588,1645,5814,6789,7980,7695
11650,R11650,529,3528,5283,1585,695,8008,8122,7734,1493,5814
11651,R11651,9646,6735,4565,2514,5776,9795,8770,853,8450,1548
11652,R11652,9623,1085,2863,7511,4498,5537,7275,6404,6133,8840
11653,R11653,3409,4867,9506,6685,3286,7148,1950,3107,4288,2368
11654,R11654,2912,1420,1904,2640,7946,1721,5931,2231,6883,8493
11655,R11655,4131,5992,351,8763,9527,7086,3862,8860,7486,9563
11656,R11656,9465,2979,6958,3580,5529,396,211,220,5080,3389
11657,R11657,1380,2256,5649,4398,481,5833,8092,9516,2962,6910
11658,R11658,1209,7980,7560,6523,5979,1650,6464,7775,1678,3844
11659,R11659,7932,2529,2021,21,4643,3042,5137,8981,387,4702
11660,R11660,7968,2260,7847,7209,1474,9544,9653,8229,2310,5436
11661,R11661,3444,142,4709,7751,8113,264,6105,3280,7152,3073
11662,R11662,2589,7535,439,7756,1602,2107,1085,5510,3342,5648
11663,R11663,2931,4422,8313,5569,7975,48,7313,7208,5516,8930
11664,R11664,9662,1515,5314,1049,5808,3508,7800,4380,5414,5527
11665,R11665,9968,1528,5868,9682,3257,4615,2779,6927,8227,9962
11666,R11666,253,6468,6546,9800,6860,2450,5376,9721,5078,6458
11667,R11667,6938,7708,4310,7927,6856,9806,9616,7508,1426,2633
11668,R11668,9155,7332,9921,3057,128,697,4301,1407,3134,5188
11669,R11669,7188,8715,9224,5181,3888,9797,8176,8454,4346,1771
11670,R11670,4261,2985,691,5557,8647,2549,4612,7946,3149,1481
11671,R11671,9385,9364,3481,7917,4171,3047,1675,9185,935,5888
11672,R11672,2109,6641,6905,1984,9075,4416,5192,4261,5315,9359
11673,R11673,3223,4217,6700,5889,8633,891,3276,9583,2937,1955
11674,R11674,4526,6288,2568,1571,4433,3637,132,8640,11,4024
11675,R11675,7386,118,2396,4240,4610,6491,6426,6217,399,9481
11676,R11676,2583,9417,8226,5302,9255,9665,3958,6400,3235,7383
11677,R11677,7151,3278,7780,9379,4937,2650,7365,1291,3118,2567
11678,R11678,4003,3902,7957,8406,40,4893,5235,8670,393,2038
11679,R11679,3969,1951,5179,2410,3788,4921,4612,5834,6987,54
11680,R11680,5052,1215,6631,9408,153,361,1000,7893,8654,3013
11681,R11681,89,3825,4046,9086,6470,9987,8571,1690,6991,953
11682,R11682,9154,5886,254,3405,3,3301,7939,1779,801,5287
11683,R11683,1467,987,8060,7918,7353,4112,8977,1593,2474,3515
11684,R11684,1181,7772,8320,4594,4042,8951,8688,2464,6195,8361
11685,R11685,7620,1930,3620,7678,694,3683,4659,9584,1642,4286
11686,R11686,1808,5026,2961,1219,5845,3689,6882,9304,4670,4045
11687,R11687,5090,2073,5786,2379,8308,9283,9507,584,3070,8738
11688,R11688,7873,9415,9573,9478,5097,5602,8089,2057,7031,5662
11689,R11689,5011,4719,8521,8401,1338,1174,4012,3710,1341,6704
11690,R11690,8978,7564,8147,2482,5807,1341,3879,1808,4486,4852
11691,R11691,8355,8495,1891,4766,5141,7911,748,8743,5168,6003
11692,R11692,463,4704,518,2274,6232,154,7936,433,4449,2800
11693,R11693,7488,5929,4007,3072,6812,7986,2474,5832,741,2320
11694,R11694,1050,5535,9237,3636,586,3154,2903,5521,5261,7950
11695,R11695,7104,7759,8945,3028,3066,9017,9028,1361,4209,2548
11696,R11696,2508,4993,1687,7280,2736,8166,3864,7746,4382,3111
11697,R11697,2936,580,9197,2328,3557,5365,7551,9538,3602,2979
11698,R11698,7741,6101,7190,2850,2485,7955,7019,9827,23,9227
11699,R11699,8091,7534,9428,4060,100,1973,9880,6915,4959,9512
11700,R11700,5407,9806,3915,4092,8794,7160,6192,867,3985,7268
11701,R11701,6091,8717,7679,1681,5408,3713,8098,1162,8613,2063
11702,R11702,590,1115,4010,1416,9597,8697,1158,4361,7914,569
11703,R11703,5835,6866,1965,5350,6799,6560,8750,1170,2187,4075
11704,R11704,6329,9905,1702,4534,619,5065,2771,7909,6218,5393
11705,R11705,6111,2525,3165,6933,6593,9468,4473,5942,1531,3595
11706,R11706,7346,9210,8151,6156,57,8531,8537,1995,3207,9156
11707,R11707,3465,4710,4483,1190,7116,5803,5469,6894,4267,7807
11708,R11708,334,6477,8414,9185,9614,2221,5121,6017,148,6346
11709,R11709,9091,7395,8839,4796,9618,2132,6626,6462,3654,1201
11710,R11710,566,947,181,9545,7096,128,9984,6548,412,2730
11711,R11711,8569,5397,9489,447,2854,4456,8088,1536,5759,4565
11712,R11712,7730,4053,9798,634,8356,3832,3038,3784,9539,2319
11713,R11713,3154,8916,3450,8542,8494,9311,2323,3558,8266,2744
11714,R11714,2338,5049,3680,8847,6576,5585,3275,6808,9057,7702
11715,R11715,2787,3826,8482,6590,649,780,7748,8837,6725,5638
11716,R11716,8398,7868,1998,3016,4913,6515,7025,6443,231,281
11717,R11717,7746,7486,1336,8081,3224,6373,9163,3042,4702,7686
11718,R11718,2299,9148,5438,9007,9362,8479,3804,985,7948,1627
11719,R11719,2354,590,3080,4056,5354,7761,3874,8658,6606,3102
11720,R11720,8619,5083,8566,7024,8751,5448,4648,8500,5245,3410
11721,R11721,9837,9527,8690,4470,461,5331,468,1239,9379,9220
11722,R11722,1770,5211,6493,697,2523,6078,819,9321,3868,6413
11723,R11723,970,3500,3190,1803,771,888,5430,616,6253,7961
11724,R11724,2681,8870,7099,4173,1011,3306,6375,4388,9591,3786
11725,R11725,4497,8480,9118,5115,839,5630,62,2030,654,3344
11726,R11726,7380,7380,843,7276,276,3591,1956,7646,6845,1179
11727,R11727,8329,5173,5361,8659,3014,5800,4087,5908,3517,1490
11728,R11728,148,9594,9692,6685,698,4471,286,9640,4988,3306
11729,R11729,5673,2268,6754,3525,3563,3711,3495,6696,2144,4430
11730,R11730,591,367,2565,9849,6881,4458,175,2840,5934,4984
11731,R11731,8693,1337,3889,3726,4113,9058,1733,7379,5843,1901
11732,R11732,8179,12,6896,8824,2535,9763,5526,6747,6432,5447
11733,R11733,9686,6456,7301,2419,9450,6424,866,1988,6512,6997
11734,R11734,4701,1619,2927,3859,5229,2297,4707,6395,213,287
11735,R11735,6355,6107,3986,5672,704,9292,5970,7783,1691,4982
11736,R11736,9799,4480,6018,9413,372,3418,5415,7099,8832,1665
11737,R11737,3707,1448,2812,2461,8852,5872,1579,1321,5763,7415
11738,R11738,4821,9879,5985,7818,7785,8973,9670,375,2628,7469
11739,R11739,3393,8906,8789,8182,952,3002,7787,5180,9102,7570
11740,R11740,3133,1520,2686,9960,921,5961,4692,9335,8869,8731
11741,R11741,9844,3827,4475,6253,839,4926,3505,5243,7330,9743
11742,R11742,6598,5026,9871,6310,3684,7099,1155,4957,4608,2802
11743,R11743,999,1573,7608,6851,4609,4413,19,5573,7908,9375
11744,R11744,3106,7412,9818,1332,9717,4624,5152,7591,5876,8261
11745,R11745,7674,3044,2619,9509,2329,9305,5828,8689,2095,9698
11746,R11746,8086,6160,3989,4186,1982,5083,7604,5187,9454,2390
11747,R11747,2683,8026,2354,7870,6534,7668,7522,2892,3618,2794
11748,R11748,4864,3519,1119,9640,4482,1726,5969,9874,1556,4241
11749,R11749,162,2143,2900,2113,8865,6934,2831,4531,1589,141
11750,R11750,6160,5072,4983,8355,6316,7947,1764,163,933,6230
11751,R11751,9773,6272,2178,1905,3891,9460,6971,9553,3316,2846
11752,R11752,3604,9643,4080,9718,7621,8063,2908,4253,9300,6977
11753,R11753,6834,1573,8070,6700,5325,6155,8689,9851,7287,7988
11754,R11754,3210,1294,8384,1094,2368,7464,770,825,5680,381
11755,R11755,3038,3052,2286,9545,3632,466,5261,9102,8145,2240
11756,R11756,2242,5405,7919,1591,4385,6463,1808,919,2548,5044
11757,R11757,191,909,7439,3792,4043,7178,9290,2445,2093,5574
11758,R11758,3219,312,5556,7460,4325,9795,3540,2024,5100,8815
11759,R11759,9638,192,2447,1340,9380,8326,3765,1488,5280,592
11760,R11760,5349,2582,2862,8768,5753,146,988,8918,1637,6333
11761,R11761,8802,7516,7072,8240,6525,6347,9268,5965,9360,1883
11762,R11762,8684,2970,7724,3764,8564,1152,9889,9369,2056,541
11763,R11763,2023,3627,6465,6719,9045,5753,9613,1132,2802,6812
11764,R11764,2954,155,1439,6443,9245,6605,5759,6921,3816,9036
11765,R11765,3138,3092,8432,5867,5600,6988,3673,6924,3323,1215
11766,R11766,6546,1424,4665,9015,5395,8232,9090,4708,8716,5197
11767,R11767,8799,3791,9052,6507,2598,1423,9538,9166,8990,8861
11768,R11768,2526,938,1635,9644,148,7277,3990,2565,3555,5307
11769,R11769,9664,5657,5158,4136,2650,7483,8265,8886,4716,1271
11770,R11770,4637,1564,6360,4922,1639,5764,5669,9324,9181,5911
11771,R11771,8564,5234,9764,2613,3351,6733,6804,5004,6684,7380
11772,R11772,4341,4553,9198,8511,282,1827,738,3579,2327,1854
11773,R11773,4885,5580,399,408,5637,3323,7683,5076,3592,6254
11774,R11774,1027,4594,4344,6714,6007,1698,1510,2178,9793,1424
11775,R11775,8540,8460,7507,7326,6223,2304,5923,93,6265,8906
11776,R11776,7757,2757,170,4863,480,9502,583,1242,4113,7157
11777,R11777,4594,6370,7339,9924,615,965,7695,9546,6562,7714
11778,R11778,1854,9634,8741,8066,3967,397,904,6014,9978,6377
11779,R11779,378,1277,8820,437,5727,991,5519,2609,188,2614
11780,R11780,9526,9893,4065,9852,7370,1953,3607,3660,6007,7364
11781,R11781,867,5250,1065,1372,5705,684,2442,8586,8738,4110
11782,R11782,9363,9050,1753,3759,3644,5886,977,1945,8969,2796
11783,R11783,6203,2140,5205,5051,6172,4512,709,8003,7270,4606
11784,R11784,3933,6675,6684,2897,9875,1652,5971,6041,5545,2734
11785,R11785,66,1264,4285,2272,5216,9458,8164,3405,4321,4070
11786,R11786,9360,2065,5197,5354,7868,6490,1100,5492,3777,8567
11787,R11787,137,1882,3502,4836,9229,5940,827,940,9688,7463
11788,R11788,7447,7644,7072,552,1039,7371,4322,2725,1820,1278
11789,R11789,838,3169,4559,6017,8426,9415,217,7089,9508,3927
11790,R11790,6358,9366,4083,2077,9964,9954,4907,6727,901,1907
11791,R11791,7111,2055,8813,9007,3640,3794,3945,6329,8993,7076
11792,R11792,1441,8598,5977,8164,7021,2132,1341,7687,2412,1767
11793,R11793,9071,7057,4127,2213,3621,1119,5208,8306,216,1414
11794,R11794,427,9499,5194,7636,7743,7208,70,9819,1563,561
11795,R11795,6242,3888,4993,918,2896,9627,1436,2479,8958,9716
11796,R11796,5284,2700,6269,4738,3133,7694,5177,8692,2619,3583
11797,R11797,9468,1981,4705,6070,1116,6421,3053,8971,2685,5309
11798,R11798,3846,9136,7703,2638,894,7845,9421,3556,1609,9773
11799,R11799,8478,5094,1496,5293,6117,2849,5289,5110,7222,4924
11800,R11800,9140,555,8029,1084,3181,1056,6099,9455,4621,2475
11801,R11801,3982,3962,4417,4794,3473,9581,88,1628,7050,8442
11802,R11802,9900,3235,3962,2237,7040,2156,1395,2438,3156,826
11803,R11803,2916,5336,5944,5500,3938,4340,7692,9523,422,8748
11804,R11804,1082,9875,7108,6756,5781,7743,9063,6300,8736,4809
11805,R11805,3831,5482,2368,8137,9210,5983,6505,3216,2463,2303
11806,R11806,1355,2002,6946,1719,7845,6168,6700,112,3196,157
11807,R11807,3546,2911,2937,4325,4452,2852,3293,180,9050,6405
11808,R11808,8645,5053,1654,9825,158,2321,2526,3428,3088,7408
11809,R11809,5169,5774,2612,4747,3448,1738,3826,6462,3277,1419
11810,R11810,2674,4547,4512,8087,5480,3213,66,7624,7675,8991
11811,R11811,519,4929,4349,3403,7437,5696,2193,9275,4602,7448
11812,R11812,4459,6802,5109,7747,2064,2543,5247,9621,4142,4228
11813,R11813,2367,8040,3956,4353,7118,543,2808,8084,2565,6121
11814,R11814,8536,5504,2301,5369,4526,1177,6052,5481,8524,6462
11815,R11815,8652,3681,4009,7898,4027,7205,2647,6693,1998,7704
11816,R11816,8012,5967,4873,8837,2037,3200,6847,3938,6222,6179
11817,R11817,8586,7193,7252,2014,4616,285,923,4551,916,9409
11818,R11818,2599,3382,9724,8365,8090,5553,242,2127,1684,8225
11819,R11819,3049,1252,6890,3230,791,1755,809,9843,3204,2728
11820,R11820,9956,8760,7891,2234,4661,8615,5004,8725,1744,693
11821,R11821,9895,6860,801,7971,6880,6409,3095,8085,9232,6352
11822,R11822,4725,6457,2749,6797,7062,484,4455,6501,7014,597
11823,R11823,7119,2966,1427,8560,6772,3997,3897,2657,9776,1264
11824,R11824,3171,865,8301,7031,8117,7176,8128,9187,420,6288
11825,R11825,8869,9842,2141,2906,4934,4654,1633,2580,7289,9335
11826,R11826,9323,8671,1905,7481,9145,8903,7300,5976,2454,7132
11827,R11827,2108,8516,2121,3477,8961,8227,2958,9112,4178,3435
11828,R11828,130,7462,5548,9506,3502,6718,4469,3109,2510,8250
11829,R11829,9501,2403,3,7949,6462,2167,7286,3221,8613,6291
11830,R11830,7040,8716,4804,8308,4390,5190,8528,716,6587,3077
11831,R11831,7301,5473,6963,3847,3063,2917,6701,5757,2069,4241
11832,R11832,2241,7443,4885,1661,2341,2941,9000,4615,2866,4136
11833,R11833,9435,5266,442,8701,1209,5784,7405,1214,3022,9103
11834,R11834,7147,34,577,2065,70,5805,6299,1078,3134,9641
11835,R11835,9247,6210,8496,2394,3026,3421,8186,9844,3181,5313
11836,R11836,8094,1637,7227,1367,1727,640,8397,157,3652,9035
11837,R11837,555,3028,5509,4662,5667,2160,5475,4872,208,1730
11838,R11838,5675,951,8722,9664,3748,807,6845,4121,6409,4876
11839,R11839,1847,8379,912,7156,4195,7784,8830,2863,8057,7509
11840,R11840,2128,2965,1776,9785,8670,7835,4065,6371,9477,7317
11841,R11841,2697,462,7222,7483,941,8261,4538,2848,2139,4580
11842,R11842,104,428,5374,2145,9623,6208,9365,4161,2382,3919
11843,R11843,5597,1344,7165,3754,5808,8547,9031,2486,4480,9679
11844,R11844,8231,1523,7622,9699,7945,62,4359,7925,2552,4482
11845,R11845,2752,9062,2970,9945,9079,2130,1007,9933,3352,1713
11846,R11846,2860,3635,2034,3697,3127,7511,5892,6726,7858,9662
11847,R11847,516,8493,8059,968,6810,3824,26,5375,7071,2874
11848,R11848,8956,7276,4185,3583,9230,3056,3656,9103,2262,7563
11849,R11849,9091,210,3604,3865,9807,8633,1902,3972,7032,9295
11850,R11850,3487,3754,9174,8399,8377,4823,4542,1603,7589,4105
11851,R11851,8728,3302,7384,2308,5651,9100,7792,1628,5473,8838
11852,R11852,4920,9607,5391,1433,1549,8775,2640,8110,1022,4367
11853,R11853,4949,7586,5231,6348,4499,5009,8255,5799,8650,352
11854,R11854,36,9955,5326,7502,937,2200,4981,1459,3863,4266
11855,R11855,8458,8810,9026,5555,2405,9541,8365,1525,3762,7257
11856,R11856,5585,3096,730,7246,1358,260,5083,2524,5369,3309
11857,R11857,2890,4487,3431,7970,9227,279,4814,7532,883,8508
11858,R11858,5866,1410,6447,1104,9630,584,9329,5993,948,4941
11859,R11859,7854,4066,9246,9194,4408,8604,7063,9050,78,5969
11860,R11860,1856,9152,4345,5371,4783,5848,6627,3801,4716,7653
11861,R11861,8906,5843,2173,2880,7810,7196,3667,377,3882,5427
11862,R11862,7925,9921,8852,1228,3732,4713,6062,2607,5019,3104
11863,R11863,9235,5761,6744,4005,9847,4527,1363,6969,1395,4828
11864,R11864,970,5908,1144,1809,7085,333,8800,4672,3011,7541
11865,R11865,4226,662,4236,8390,9161,7476,8208,3903,9236,2712
11866,R11866,3565,9680,121,3336,6860,1739,1913,3861,9988,4920
11867,R11867,3578,9216,5788,8920,1674,1657,323,3036,6109,748
11868,R11868,1004,8318,9089,375,5006,7725,3057,4736,2627,8377
11869,R11869,3280,3401,4868,2148,3368,727,8455,7145,3804,1541
11870,R11870,2301,4766,3451,3086,6855,2290,2404,9586,3063,5044
11871,R11871,6646,3251,7467,8086,4398,2154,8943,9155,8863,4923
11872,R11872,8149,1943,9211,8161,4034,2758,1306,4864,2723,2057
11873,R11873,9532,7440,9221,1801,5284,2701,5884,1645,6408,8037
11874,R11874,3567,2534,7142,3365,143,9189,343,3114,9652,1220
11875,R11875,2608,6284,3982,7299,5985,5143,9311,5789,762,9296
11876,R11876,3877,1811,569,9784,5912,9326,3709,1538,3885,5774
11877,R11877,4578,5974,7735,4451,5091,1715,3849,8579,8504,1665
11878,R11878,7764,517,7182,1560,1132,790,9917,9619,9150,8211
11879,R11879,9599,8244,9488,6264,3622,9734,8376,1341,882,8164
11880,R11880,7500,7282,457,7115,7974,4505,4865,5400,7621,70
11881,R11881,5057,6612,1212,7542,1846,821,1123,4254,8388,1739
11882,R11882,6013,9748,4456,2424,1904,161,1277,4037,3428,5119
11883,R11883,3835,3846,7864,5670,9324,3258,255,3035,5139,6317
11884,R11884,1944,872,5416,5485,9484,8979,4980,9112,860,8100
11885,R11885,3132,5265,3914,9701,1838,8477,2446,7376,8676,206
11886,R11886,7043,8644,5848,4155,6403,4849,5194,8529,2559,8349
11887,R11887,4844,6302,5531,3478,7977,2764,4306,9025,206,5900
11888,R11888,832,6988,1756,9859,8766,7668,9467,8474,2453,6316
11889,R11889,8171,8383,2289,424,879,4464,1956,2553,9133,4676
11890,R11890,7397,6278,2684,4815,2739,7513,5190,934,8722,3848
11891,R11891,1921,4701,4565,2270,8521,6221,5467,4253,5949,538
11892,R11892,6248,3029,2566,8231,2211,7575,3408,8445,387,129
11893,R11893,1272,8216,26,7197,7885,5095,2543,9410,3755,5680
11894,R11894,2535,3165,1334,4380,3665,2946,4795,4577,2060,3124
11895,R11895,4269,3138,5977,4133,5563,3145,8894,5423,3578,5050
11896,R11896,6988,1540,4567,5118,5225,4583,8823,3818,2690,8080
11897,R11897,9721,8652,1852,9666,9515,954,8004,8694,4423,8990
11898,R11898,6150,2221,1039,5498,755,2179,3592,1301,2876,8330
11899,R11899,7197,4667,848,3466,5044,2619,2966,3466,2480,8550
11900,R11900,6707,9874,9931,3515,7174,7582,2762,260,9218,1941
11901,R11901,4088,5447,1577,1149,8213,7613,8707,3452,5561,8140
11902,R11902,5741,8461,3842,5748,2075,4960,8081,9129,7189,5792
11903,R11903,185,9502,1710,9003,960,8921,8727,63,8576,9203
11904,R11904,9405,5628,1565,6026,4400,2172,8858,1955,8339,9524
11905,R11905,586,5257,3505,4644,8927,9373,7695,9223,4373,2896
11906,R11906,6488,8880,8663,1836,9792,1495,2024,5523,5059,5341
11907,R11907,9617,6590,9656,571,7146,4202,5645,4180,1949,44
11908,R11908,1769,1493,9265,9430,7255,4704,4779,5294,9612,9614
11909,R11909,4934,2614,2380,1264,4956,2151,6837,8851,6831,8119
11910,R11910,3978,5524,9934,6080,1618,363,4124,2142,7581,6091
11911,R11911,9284,4033,4050,4921,2467,4604,5939,7427,1853,1346
11912,R11912,3538,3572,7156,2653,4479,5114,7556,6277,3101,1955
11913,R11913,8721,7989,4568,1145,1417,6176,7767,4024,2647,9802
11914,R11914,6507,6304,5237,4436,8916,7908,5459,1408,6501,3067
11915,R11915,1120,7169,2010,9373,517,9102,555,6444,5845,3343
11916,R11916,6567,474,7076,2089,2438,790,2968,2146,974,1597
11917,R11917,5956,7022,7484,8151,7538,7614,8142,1761,45,1393
11918,R11918,6375,1941,9612,2216,4483,6205,874,5465,8486,7693
11919,R11919,6126,9247,7097,7478,4543,1333,1068,4639,7135,4346
11920,R11920,1419,8109,8709,8437,5783,3080,3181,458,7856,8547
11921,R11921,7447,4535,4362,6440,6473,2793,5095,1309,8643,1054
11922,R11922,9200,2848,1902,6675,2767,9914,4529,731,447,6607
11923,R11923,6333,2331,3202,4611,9897,9432,4238,7060,6491,3902
11924,R11924,62,7770,7593,9700,6101,4317,1594,7224,9870,3842
11925,R11925,3970,7834,6626,4981,2508,9720,6848,5632,2205,9798
11926,R11926,976,2384,2704,6873,1755,6357,3993,2369,7337,6491
11927,R11927,5805,2428,6312,1041,3942,5719,1011,9806,5442,159
11928,R11928,4215,8611,8987,3634,6848,3923,8795,1128,6351,9016
11929,R11929,4648,5045,557,1229,4502,4677,2249,9195,5252,6084
11930,R11930,8308,9446,8415,1662,3892,8681,6317,5426,2563,3494
11931,R11931,2670,9263,3683,6810,6500,1251,729,2788,4563,7124
11932,R11932,2841,1460,5329,9765,7804,2039,6402,1801,9940,9654
11933,R11933,7789,287,8999,1972,5999,1352,1879,3509,2393,5923
11934,R11934,3130,9001,1128,5771,4630,1349,3014,6826,5366,6281
11935,R11935,8167,8475,5333,6489,6164,1899,9224,5536,3001,5946
11936,R11936,7465,8808,8967,9429,8995,4331,8089,7868,1477,2294
11937,R11937,6596,9244,306,2861,6076,6183,2962,9122,822,7076
11938,R11938,7014,9301,2750,5050,3326,1494,254,3162,1043,8889
11939,R11939,8931,6477,8054,1951,1591,5053,2499,1763,7641,2627
11940,R11940,512,374,4057,3282,7451,5520,3304,2135,2489,8188
11941,R11941,8305,6602,7461,9965,3965,7932,5470,3108,550,6501
11942,R11942,7071,3210,8299,5667,1536,8501,7681,2159,8994,4965
11943,R11943,1937,5264,2987,4517,5352,4351,7819,8723,1725,5353
11944,R11944,5434,9624,2594,5295,6860,3390,2331,9765,3866,5994
11945,R11945,4896,8158,6764,7592,1920,6856,4473,5631,24,2788
11946,R11946,2381,2785,2625,3503,5267,8700,8614,6176,1470,8208
11947,R11947,1763,1184,1996,7651,997,9435,8839,6496,1449,1872
11948,R11948,5216,3929,4852,4998,2039,4681,5611,7297,1321,323
11949,R11949,9510,8754,7423,1959,9941,3673,3706,6121,5850,251
11950,R11950,530,1738,2251,3176,2545,3554,7272,5915,9693,7452
