id,label,attr_0,attr_1
18925,R18925,3034,180
18926,R18926,3215,93
18927,R18927,2241,37
18928,R18928,3503,246
18929,R18929,3260,342
18930,R18930,2728,105
18931,R18931,2012,338
18932,R18932,2979,8
18933,R18933,3624,40
18934,R18934,2294,0
18935,R18935,3094,308
18936,R18936,2872,168
18937,R18937,2801,310
18938,R18938,2867,27
18939,R18939,2716,102
18940,R18940,3146,109
18941,R18941,2818,347
18942,R18942,2957,35
18943,R18943,2733,61
18944,R18944,3108,38
18945,R18945,2897,277
18946,R18946,2630,48
18947,R18947,3091,98
18948,R18948,3146,27
18949,R18949,2726,239
18950,R18950,3011,48
18951,R18951,2506,295
18952,R18952,3057,12
18953,R18953,3134,10
18954,R18954,2961,229
18955,R18955,2988,34
18956,R18956,2872,50
18957,R18957,2766,256
18958,R18958,2576,0
18959,R18959,3096,220
18960,R18960,3028,343
18961,R18961,3249,309
18962,R18962,3536,31
18963,R18963,2535,74
18964,R18964,3299,24
18965,R18965,3266,283
18966,R18966,2766,354
18967,R18967,3210,122
18968,R18968,3368,293
18969,R18969,3144,248
18970,R18970,3002,177
18971,R18971,2982,315
18972,R18972,2983,72
18973,R18973,3376,119
18974,R18974,2913,43
18975,R18975,3136,68
18976,R18976,3312,34
18977,R18977,3129,5
18978,R18978,3126,34
18979,R18979,3075,102
18980,R18980,2665,238
18981,R18981,3053,145
18982,R18982,2922,184
18983,R18983,2900,66
18984,R18984,2026,76
18985,R18985,2663,321
18986,R18986,2671,63
18987,R18987,2628,178
18988,R18988,3072,156
18989,R18989,2870,326
18990,R18990,3184,9
18991,R18991,3161,131
18992,R18992,3177,217
18993,R18993,2773,43
18994,R18994,2926,144
18995,R18995,2797,186
18996,R18996,2528,276
18997,R18997,2971,346
18998,R18998,2724,23
18999,R18999,2998,0
19000,R19000,2961,351
19001,R19001,3092,8
19002,R19002,2015,335
19003,R19003,2981,18
19004,R19004,3079,11
19005,R19005,3040,312
19006,R19006,2750,59
19007,R19007,3156,209
19008,R19008,3016,229
19009,R19009,3235,142
19010,R19010,2939,311
19011,R19011,2444,9
19012,R19012,2845,326
19013,R19013,3275,13
19014,R19014,3077,98
19015,R19015,3099,309
19016,R19016,3235,293
19017,R19017,2972,148
19018,R19018,2734,72
19019,R19019,2973,13
19020,R19020,3184,28
19021,R19021,2881,324
19022,R19022,2845,245
19023,R19023,3074,67
19024,R19024,2945,126
19025,R19025,3054,337
19026,R19026,2675,157
19027,R19027,3008,315
19028,R19028,2702,73
19029,R19029,2552,104
19030,R19030,3093,58
19031,R19031,2988,51
19032,R19032,3153,57
19033,R19033,3348,5
19034,R19034,2916,144
19035,R19035,3079,270
19036,R19036,3671,325
19037,R19037,3037,326
19038,R19038,2621,40
19039,R19039,3303,88
19040,R19040,2837,297
19041,R19041,2685,111
19042,R19042,3102,14
19043,R19043,2927,179
19044,R19044,3004,274
19045,R19045,2562,157
19046,R19046,3026,110
19047,R19047,2445,157
19048,R19048,3133,283
19049,R19049,2850,22
19050,R19050,2873,328
19051,R19051,2781,68
19052,R19052,3024,184
19053,R19053,3305,72
19054,R19054,2822,3
19055,R19055,2678,9
19056,R19056,3303,188
19057,R19057,3195,357
19058,R19058,3136,24
19059,R19059,2756,23
19060,R19060,2845,137
19061,R19061,3197,266
19062,R19062,3265,330
19063,R19063,2866,121
19064,R19064,3214,344
19065,R19065,3237,78
19066,R19066,2829,294
19067,R19067,2552,32
19068,R19068,2890,244
19069,R19069,3181,93
19070,R19070,2642,28
19071,R19071,2504,27
19072,R19072,3146,236
19073,R19073,2479,104
19074,R19074,2838,308
19075,R19075,2769,220
19076,R19076,3247,64
19077,R19077,2250,306
19078,R19078,3452,50
19079,R19079,2179,157
19080,R19080,2206,11
19081,R19081,2974,55
19082,R19082,3377,69
19083,R19083,2839,94
19084,R19084,3417,204
19085,R19085,2920,256
19086,R19086,3019,337
19087,R19087,3214,270
19088,R19088,2192,146
19089,R19089,3127,72
19090,R19090,2886,120
19091,R19091,3028,158
19092,R19092,3055,355
19093,R19093,3135,9
19094,R19094,3129,55
19095,R19095,3166,90
19096,R19096,3065,336
19097,R19097,3252,63
19098,R19098,2955,105
19099,R19099,2916,120
19100,R19100,2952,131
19101,R19101,3106,249
19102,R19102,3184,165
19103,R19103,3162,338
19104,R19104,3045,355
19105,R19105,3215,30
19106,R19106,2869,135
19107,R19107,3041,11
19108,R19108,2316,4
19109,R19109,3363,320
19110,R19110,3058,163
19111,R19111,2740,107
19112,R19112,3247,235
19113,R19113,2726,148
19114,R19114,2712,71
19115,R19115,2909,225
19116,R19116,2859,17
19117,R19117,2728,297
19118,R19118,2406,276
19119,R19119,3019,190
19120,R19120,2584,40
19121,R19121,3227,14
19122,R19122,2713,30
19123,R19123,2853,152
19124,R19124,2566,298
19125,R19125,2748,144
19126,R19126,3090,289
19127,R19127,3412,239
19128,R19128,2392,34
19129,R19129,2904,113
19130,R19130,3053,142
19131,R19131,3106,147
19132,R19132,3235,63
19133,R19133,3148,15
19134,R19134,3132,64
19135,R19135,2619,336
19136,R19136,3386,97
19137,R19137,3118,265
19138,R19138,3344,87
19139,R19139,2679,0
19140,R19140,3033,9
19141,R19141,2521,57
19142,R19142,2971,161
19143,R19143,2662,101
19144,R19144,3113,86
19145,R19145,3214,126
19146,R19146,2975,257
19147,R19147,3062,181
19148,R19148,2611,122
19149,R19149,2737,54
19150,R19150,3109,354
19151,R19151,2861,34
19152,R19152,3099,262
19153,R19153,2729,56
19154,R19154,2937,144
19155,R19155,3282,195
19156,R19156,3311,63
19157,R19157,2716,41
19158,R19158,3221,260
19159,R19159,2874,350
19160,R19160,3296,203
19161,R19161,2505,286
19162,R19162,3005,215
19163,R19163,3051,277
19164,R19164,2145,268
19165,R19165,3205,99
19166,R19166,3112,299
19167,R19167,2813,172
19168,R19168,2913,95
19169,R19169,2827,346
19170,R19170,3053,298
19171,R19171,2651,41
19172,R19172,3298,105
19173,R19173,2795,137
19174,R19174,3289,292
19175,R19175,2854,241
19176,R19176,2977,119
19177,R19177,2827,339
19178,R19178,3090,345
19179,R19179,3155,107
19180,R19180,3200,86
19181,R19181,3224,252
19182,R19182,2686,40
19183,R19183,2936,234
19184,R19184,3024,140
19185,R19185,3084,9
19186,R19186,3018,122
19187,R19187,3222,329
19188,R19188,2723,139
19189,R19189,3227,50
19190,R19190,3132,103
19191,R19191,3287,266
19192,R19192,3209,185
19193,R19193,2804,52
19194,R19194,2872,51
19195,R19195,2511,350
19196,R19196,3313,85
19197,R19197,3097,52
19198,R19198,2966,100
19199,R19199,2936,296
19200,R19200,3054,254
19201,R19201,3129,336
19202,R19202,3301,49
19203,R19203,3457,67
19204,R19204,2538,104
19205,R19205,2998,167
19206,R19206,2696,152
19207,R19207,3092,150
19208,R19208,3089,162
19209,R19209,2566,33
19210,R19210,2808,101
19211,R19211,1928,252
19212,R19212,2736,79
19213,R19213,3060,152
19214,R19214,2799,120
19215,R19215,2619,312
19216,R19216,2922,68
19217,R19217,3306,84
19218,R19218,2728,83
19219,R19219,2462,39
19220,R19220,2207,26
19221,R19221,2455,58
19222,R19222,2841,301
19223,R19223,2939,50
19224,R19224,2920,68
19225,R19225,3111,3
19226,R19226,2566,72
19227,R19227,1950,87
19228,R19228,2618,3
19229,R19229,3113,334
19230,R19230,3440,89
19231,R19231,2952,212
19232,R19232,2927,19
19233,R19233,2900,37
19234,R19234,3349,294
19235,R19235,2887,98
19236,R19236,2272,14
19237,R19237,3081,127
19238,R19238,3228,288
19239,R19239,2882,62
19240,R19240,2774,101
19241,R19241,3162,27
19242,R19242,3369,158
19243,R19243,2303,308
19244,R19244,3244,31
19245,R19245,3167,39
19246,R19246,2350,161
19247,R19247,2652,32
19248,R19248,2769,207
19249,R19249,2953,103
19250,R19250,3331,111
19251,R19251,2653,20
19252,R19252,3353,205
19253,R19253,3180,115
19254,R19254,2804,77
19255,R19255,1956,57
19256,R19256,3207,53
19257,R19257,2624,49
19258,R19258,3266,236
19259,R19259,3083,286
19260,R19260,2688,33
19261,R19261,3262,76
19262,R19262,3040,321
19263,R19263,2995,233
19264,R19264,2549,266
19265,R19265,3288,210
19266,R19266,3337,315
19267,R19267,3125,153
19268,R19268,3047,201
19269,R19269,2805,132
19270,R19270,2625,84
19271,R19271,3001,38
19272,R19272,3065,297
19273,R19273,3135,73
19274,R19274,3200,105
19275,R19275,2978,144
19276,R19276,2715,262
19277,R19277,2750,32
19278,R19278,3457,284
19279,R19279,3225,337
19280,R19280,3031,225
19281,R19281,3225,30
19282,R19282,2505,325
19283,R19283,3428,278
19284,R19284,3152,198
19285,R19285,3391,296
19286,R19286,2163,113
19287,R19287,2953,45
19288,R19288,3206,166
19289,R19289,2980,256
19290,R19290,2607,98
19291,R19291,2523,280
19292,R19292,3068,258
19293,R19293,3307,162
19294,R19294,3281,22
19295,R19295,2964,86
19296,R19296,2581,67
19297,R19297,3158,332
19298,R19298,3174,103
19299,R19299,2822,90
19300,R19300,2817,3
19301,R19301,3385,180
19302,R19302,2819,98
19303,R19303,3187,318
19304,R19304,2956,41
19305,R19305,3479,30
19306,R19306,3151,349
19307,R19307,2663,52
19308,R19308,3232,37
19309,R19309,3186,25
19310,R19310,2729,92
19311,R19311,3378,171
19312,R19312,2754,329
19313,R19313,2923,345
19314,R19314,2912,146
19315,R19315,3093,258
19316,R19316,3193,188
19317,R19317,2287,140
19318,R19318,3197,137
19319,R19319,2163,346
19320,R19320,3008,254
19321,R19321,2962,1
19322,R19322,2660,39
19323,R19323,2955,317
19324,R19324,3083,327
19325,R19325,3119,27
19326,R19326,3098,245
19327,R19327,3090,314
19328,R19328,3153,297
19329,R19329,2750,318
19330,R19330,2470,41
19331,R19331,2674,49
19332,R19332,2923,99
19333,R19333,2870,117
19334,R19334,2951,330
19335,R19335,2900,46
19336,R19336,2870,127
19337,R19337,2969,188
19338,R19338,2217,52
19339,R19339,2915,161
19340,R19340,2103,347
19341,R19341,3002,95
19342,R19342,2496,131
19343,R19343,2384,34
19344,R19344,2947,59
19345,R19345,3212,74
19346,R19346,3094,291
19347,R19347,3244,43
19348,R19348,3372,85
19349,R19349,3008,73
19350,R19350,2779,94
19351,R19351,2925,249
19352,R19352,3128,164
19353,R19353,3129,22
19354,R19354,2598,3
19355,R19355,3134,333
19356,R19356,2727,224
19357,R19357,3288,314
19358,R19358,2430,51
19359,R19359,3025,281
19360,R19360,3016,357
19361,R19361,3411,0
19362,R19362,2815,22
19363,R19363,2083,39
19364,R19364,3243,135
19365,R19365,2942,62
19366,R19366,2781,135
19367,R19367,3338,311
19368,R19368,2887,274
19369,R19369,2591,79
19370,R19370,2744,143
19371,R19371,2915,300
19372,R19372,2981,35
19373,R19373,3284,193
19374,R19374,3291,307
19375,R19375,3069,11
19376,R19376,3325,322
19377,R19377,2512,162
19378,R19378,2771,53
19379,R19379,3175,48
19380,R19380,3070,216
19381,R19381,3066,89
19382,R19382,3317,354
19383,R19383,2954,344
19384,R19384,2968,204
19385,R19385,2991,329
19386,R19386,2872,325
19387,R19387,3190,29
19388,R19388,3305,120
19389,R19389,3269,55
19390,R19390,3169,319
19391,R19391,2968,125
19392,R19392,2638,119
19393,R19393,3147,107
19394,R19394,2747,321
19395,R19395,3300,146
19396,R19396,3177,123
19397,R19397,2802,272
19398,R19398,3003,81
19399,R19399,2265,32
19400,R19400,2470,135
19401,R19401,3353,16
19402,R19402,3204,124
19403,R19403,2865,28
19404,R19404,2741,26
19405,R19405,2594,25
19406,R19406,2841,47
19407,R19407,2811,188
19408,R19408,2994,354
19409,R19409,3178,72
19410,R19410,3163,111
19411,R19411,2562,171
19412,R19412,2848,159
19413,R19413,3372,190
19414,R19414,2840,53
19415,R19415,2988,70
19416,R19416,3230,147
19417,R19417,2296,117
19418,R19418,2917,114
19419,R19419,2896,355
19420,R19420,3197,209
19421,R19421,2781,135
19422,R19422,3001,333
19423,R19423,2830,72
19424,R19424,3107,40
19425,R19425,3313,269
19426,R19426,2038,242
19427,R19427,3325,15
19428,R19428,2657,108
19429,R19429,2294,308
19430,R19430,3409,107
19431,R19431,3328,180
19432,R19432,3172,73
19433,R19433,3189,33
19434,R19434,3063,45
19435,R19435,2932,130
19436,R19436,2654,1
19437,R19437,3280,306
19438,R19438,2777,331
19439,R19439,2333,117
19440,R19440,3238,232
19441,R19441,3143,15
19442,R19442,3249,156
19443,R19443,3054,92
19444,R19444,2789,63
19445,R19445,3033,85
19446,R19446,3234,240
19447,R19447,2340,112
19448,R19448,2869,34
19449,R19449,2308,114
19450,R19450,2984,116
19451,R19451,3222,166
19452,R19452,3249,308
19453,R19453,3298,21
19454,R19454,2983,56
19455,R19455,2618,255
19456,R19456,3050,42
19457,R19457,2933,122
19458,R19458,3388,215
19459,R19459,2902,172
19460,R19460,3243,53
19461,R19461,2721,40
19462,R19462,2663,45
19463,R19463,2612,30
19464,R19464,2201,323
19465,R19465,2491,61
19466,R19466,3174,127
19467,R19467,2889,31
19468,R19468,2792,351
19469,R19469,3194,27
19470,R19470,2310,3
19471,R19471,3138,53
19472,R19472,3243,122
19473,R19473,2802,48
19474,R19474,2955,88
19475,R19475,2896,301
19476,R19476,2891,87
19477,R19477,3004,90
19478,R19478,3143,104
19479,R19479,3263,39
19480,R19480,2523,37
19481,R19481,3133,18
19482,R19482,2885,129
19483,R19483,3339,113
19484,R19484,3047,94
19485,R19485,3087,327
19486,R19486,3020,44
19487,R19487,3137,71
19488,R19488,3314,307
19489,R19489,3070,56
19490,R19490,3168,347
19491,R19491,2953,141
19492,R19492,3141,223
19493,R19493,3262,162
19494,R19494,3352,104
19495,R19495,2896,324
19496,R19496,3007,284
19497,R19497,2607,135
19498,R19498,2351,81
19499,R19499,2939,207
19500,R19500,2453,229
19501,R19501,3223,6
19502,R19502,3022,275
19503,R19503,2988,211
19504,R19504,3278,310
19505,R19505,3182,140
19506,R19506,3290,176
19507,R19507,2845,78
19508,R19508,2944,236
19509,R19509,2828,139
19510,R19510,3027,26
19511,R19511,2898,112
19512,R19512,2613,243
19513,R19513,3250,77
19514,R19514,3112,296
19515,R19515,2968,100
19516,R19516,2733,146
19517,R19517,3381,313
19518,R19518,3067,197
19519,R19519,3182,63
19520,R19520,3136,210
19521,R19521,3349,172
19522,R19522,3172,58
19523,R19523,3228,141
19524,R19524,2704,315
19525,R19525,2942,348
19526,R19526,2795,68
19527,R19527,2911,333
19528,R19528,2638,313
19529,R19529,3031,44
19530,R19530,2610,25
19531,R19531,3229,105
19532,R19532,2712,302
19533,R19533,2548,65
19534,R19534,3060,18
19535,R19535,3286,49
19536,R19536,2804,39
19537,R19537,3379,277
19538,R19538,3114,97
19539,R19539,3145,337
19540,R19540,2531,312
19541,R19541,2635,168
19542,R19542,2707,86
19543,R19543,3402,208
19544,R19544,2859,103
19545,R19545,2972,45
19546,R19546,2664,50
19547,R19547,2857,311
19548,R19548,2794,187
19549,R19549,2264,333
19550,R19550,2990,74
19551,R19551,3034,35
19552,R19552,3281,161
19553,R19553,2916,165
19554,R19554,2959,72
19555,R19555,3221,103
19556,R19556,2427,183
19557,R19557,2648,105
19558,R19558,3070,195
19559,R19559,2792,79
19560,R19560,2926,189
19561,R19561,3410,356
19562,R19562,3047,54
19563,R19563,2598,26
19564,R19564,3194,342
19565,R19565,3125,30
19566,R19566,3132,348
19567,R19567,2858,76
19568,R19568,3054,63
19569,R19569,3131,104
19570,R19570,2726,57
19571,R19571,2327,4
19572,R19572,3081,232
19573,R19573,3068,98
19574,R19574,3082,45
19575,R19575,3330,290
19576,R19576,2916,198
19577,R19577,2857,323
19578,R19578,2848,48
19579,R19579,2841,140
19580,R19580,2741,110
19581,R19581,3227,344
19582,R19582,2576,62
19583,R19583,3139,112
19584,R19584,3154,272
19585,R19585,3183,346
19586,R19586,3143,308
19587,R19587,3369,24
19588,R19588,3123,33
19589,R19589,3071,297
19590,R19590,3258,38
19591,R19591,3319,87
19592,R19592,2611,16
19593,R19593,2692,20
19594,R19594,2345,123
19595,R19595,3236,59
19596,R19596,2919,39
19597,R19597,2888,53
19598,R19598,3042,60
19599,R19599,2758,135
19600,R19600,2988,29
19601,R19601,3196,107
19602,R19602,3016,93
19603,R19603,2878,238
19604,R19604,3205,127
19605,R19605,2879,309
19606,R19606,3013,90
19607,R19607,2830,57
19608,R19608,3205,115
19609,R19609,2944,82
19610,R19610,2956,101
19611,R19611,2084,276
19612,R19612,2997,110
19613,R19613,2853,341
19614,R19614,3214,351
19615,R19615,2489,121
19616,R19616,2419,92
19617,R19617,2945,50
19618,R19618,3217,209
19619,R19619,3367,97
19620,R19620,2976,326
19621,R19621,3159,67
19622,R19622,2339,350
19623,R19623,3086,153
19624,R19624,3236,77
19625,R19625,3005,28
19626,R19626,3168,206
19627,R19627,3282,251
19628,R19628,3375,61
19629,R19629,3029,144
19630,R19630,2755,252
19631,R19631,2540,146
19632,R19632,2654,196
19633,R19633,3025,322
19634,R19634,3168,52
19635,R19635,2331,339
19636,R19636,3210,262
19637,R19637,2942,191
19638,R19638,2874,31
19639,R19639,3146,38
19640,R19640,3281,326
19641,R19641,3200,63
19642,R19642,3021,175
19643,R19643,3145,131
19644,R19644,3496,45
19645,R19645,3040,56
19646,R19646,3290,57
19647,R19647,2972,28
19648,R19648,3010,170
19649,R19649,3036,302
19650,R19650,2305,286
19651,R19651,3174,217
19652,R19652,2689,342
19653,R19653,3083,139
19654,R19654,2421,300
19655,R19655,2844,80
19656,R19656,2697,270
19657,R19657,2362,70
19658,R19658,2873,190
19659,R19659,3432,37
19660,R19660,3089,43
19661,R19661,3210,55
19662,R19662,2847,70
19663,R19663,3262,27
19664,R19664,3107,45
19665,R19665,3023,119
19666,R19666,2929,67
19667,R19667,3234,5
19668,R19668,3195,275
19669,R19669,2763,38
19670,R19670,3075,347
19671,R19671,2935,126
19672,R19672,3379,199
19673,R19673,3106,350
19674,R19674,2858,266
19675,R19675,2935,342
19676,R19676,3082,108
19677,R19677,2389,66
19678,R19678,2891,331
19679,R19679,3135,355
19680,R19680,3193,7
19681,R19681,3111,165
19682,R19682,3015,169
19683,R19683,2959,81
19684,R19684,2549,47
19685,R19685,2591,126
19686,R19686,2398,94
19687,R19687,3297,63
19688,R19688,3162,107
19689,R19689,2547,63
19690,R19690,2508,306
19691,R19691,3400,209
19692,R19692,3344,289
19693,R19693,2755,22
19694,R19694,3311,88
19695,R19695,3257,25
19696,R19696,2854,2
19697,R19697,3361,284
19698,R19698,3000,54
19699,R19699,2085,103
19700,R19700,3380,98
19701,R19701,3231,306
19702,R19702,2929,245
19703,R19703,3058,42
19704,R19704,2913,343
19705,R19705,3179,339
19706,R19706,3094,315
19707,R19707,3018,216
19708,R19708,3088,287
19709,R19709,2779,3
19710,R19710,3539,81
19711,R19711,2935,105
19712,R19712,2911,275
19713,R19713,2846,311
19714,R19714,2926,267
19715,R19715,2913,130
19716,R19716,2764,53
19717,R19717,2096,339
19718,R19718,2950,211
19719,R19719,2468,198
19720,R19720,3044,99
19721,R19721,2300,36
19722,R19722,2683,140
19723,R19723,3137,100
19724,R19724,2978,354
19725,R19725,2968,231
19726,R19726,3018,144
19727,R19727,3234,266
19728,R19728,3021,16
19729,R19729,3228,352
19730,R19730,3285,72
19731,R19731,3256,346
19732,R19732,3371,290
19733,R19733,2716,150
19734,R19734,3129,67
19735,R19735,2313,270
19736,R19736,3110,322
19737,R19737,3046,350
19738,R19738,3278,93
19739,R19739,3105,19
19740,R19740,2991,45
19741,R19741,3086,143
19742,R19742,3121,288
19743,R19743,2993,246
19744,R19744,2719,6
19745,R19745,2289,324
19746,R19746,2537,12
19747,R19747,2988,62
19748,R19748,3001,23
19749,R19749,3044,354
19750,R19750,2908,225
19751,R19751,3182,168
19752,R19752,3040,39
19753,R19753,2990,116
19754,R19754,3155,303
19755,R19755,3327,130
19756,R19756,2952,45
19757,R19757,2807,320
19758,R19758,2928,234
19759,R19759,2203,65
19760,R19760,2787,152
19761,R19761,2710,209
19762,R19762,3009,52
19763,R19763,3037,272
19764,R19764,2906,79
19765,R19765,2804,148
19766,R19766,3332,165
19767,R19767,3095,78
19768,R19768,3200,66
19769,R19769,3020,297
19770,R19770,3201,27
19771,R19771,2826,126
19772,R19772,2965,62
19773,R19773,3509,78
19774,R19774,2515,305
19775,R19775,3273,172
19776,R19776,2727,222
19777,R19777,3270,143
19778,R19778,3160,36
19779,R19779,3209,6
19780,R19780,3115,332
19781,R19781,2677,105
19782,R19782,2748,315
19783,R19783,3205,42
19784,R19784,2479,9
19785,R19785,2752,139
19786,R19786,2932,250
19787,R19787,3007,121
19788,R19788,2716,78
19789,R19789,2970,17
19790,R19790,2946,81
19791,R19791,2929,198
19792,R19792,2152,200
19793,R19793,3147,274
19794,R19794,2892,104
19795,R19795,3068,50
19796,R19796,3068,89
19797,R19797,2999,198
19798,R19798,2753,153
19799,R19799,3060,218
19800,R19800,2813,315
19801,R19801,2459,106
19802,R19802,3167,39
19803,R19803,3011,13
19804,R19804,3251,13
19805,R19805,3226,43
19806,R19806,3008,36
19807,R19807,3141,263
19808,R19808,2678,86
19809,R19809,2773,88
19810,R19810,2800,36
19811,R19811,2813,5
19812,R19812,2783,319
19813,R19813,2832,20
19814,R19814,2004,69
19815,R19815,3357,203
19816,R19816,2955,297
19817,R19817,3133,311
19818,R19818,3056,2
19819,R19819,3110,12
19820,R19820,2846,110
19821,R19821,3295,135
19822,R19822,2592,138
19823,R19823,3415,340
19824,R19824,2488,272
19825,R19825,2805,240
19826,R19826,2769,74
19827,R19827,3425,153
19828,R19828,3143,357
19829,R19829,3267,333
19830,R19830,2592,56
19831,R19831,3033,352
19832,R19832,3161,274
19833,R19833,3218,83
19834,R19834,2774,50
19835,R19835,2778,0
19836,R19836,2730,98
19837,R19837,2804,345
19838,R19838,2939,332
19839,R19839,2930,42
19840,R19840,3025,34
19841,R19841,3164,0
19842,R19842,2952,256
19843,R19843,2557,10
19844,R19844,3169,278
19845,R19845,3169,24
19846,R19846,2746,18
19847,R19847,3407,227
19848,R19848,3236,52
19849,R19849,2571,37
19850,R19850,2764,87
19851,R19851,3078,275
19852,R19852,3229,334
19853,R19853,2636,13
19854,R19854,3103,96
19855,R19855,2780,210
19856,R19856,2821,310
19857,R19857,2304,78
19858,R19858,2860,85
19859,R19859,2939,354
19860,R19860,3121,18
19861,R19861,2673,154
19862,R19862,2704,171
19863,R19863,2650,144
19864,R19864,3247,329
19865,R19865,2922,206
19866,R19866,3420,285
19867,R19867,3042,316
19868,R19868,2790,77
19869,R19869,3263,335
19870,R19870,2982,210
19871,R19871,2973,173
19872,R19872,2806,49
19873,R19873,2846,332
19874,R19874,2778,235
19875,R19875,2766,353
19876,R19876,3011,186
19877,R19877,3218,126
19878,R19878,3358,273
19879,R19879,2975,270
19880,R19880,2585,135
19881,R19881,2997,282
19882,R19882,3136,29
19883,R19883,3335,195
19884,R19884,3103,36
19885,R19885,2931,337
19886,R19886,3155,233
19887,R19887,3076,315
19888,R19888,2359,98
19889,R19889,2831,57
19890,R19890,2932,109
19891,R19891,2339,180
19892,R19892,3158,63
19893,R19893,3229,292
19894,R19894,3230,182
19895,R19895,3054,137
19896,R19896,3014,117
19897,R19897,3068,265
19898,R19898,2966,17
19899,R19899,3009,15
19900,R19900,3308,348
19901,R19901,3234,218
19902,R19902,2980,218
19903,R19903,2478,219
19904,R19904,3064,355
19905,R19905,2861,96
19906,R19906,2827,188
19907,R19907,3247,96
19908,R19908,2894,234
19909,R19909,2929,348
19910,R19910,3208,301
19911,R19911,3152,111
19912,R19912,2766,196
19913,R19913,2670,61
19914,R19914,2971,86
19915,R19915,2808,45
19916,R19916,2786,292
19917,R19917,2931,132
19918,R19918,2939,326
19919,R19919,2612,299
19920,R19920,2983,34
19921,R19921,2924,30
19922,R19922,3024,59
19923,R19923,2949,0
19924,R19924,2601,123
19925,R19925,3289,41
19926,R19926,2875,99
19927,R19927,2955,288
19928,R19928,3396,26
19929,R19929,3113,324
19930,R19930,3137,77
19931,R19931,2767,60
19932,R19932,3168,219
19933,R19933,2734,59
19934,R19934,2752,344
19935,R19935,3182,155
19936,R19936,3011,142
19937,R19937,2933,113
19938,R19938,3062,51
19939,R19939,2877,322
19940,R19940,2189,281
19941,R19941,3163,72
19942,R19942,3218,95
19943,R19943,3011,198
19944,R19944,2908,30
19945,R19945,3183,249
19946,R19946,3171,112
19947,R19947,2683,48
19948,R19948,3148,341
19949,R19949,3348,309
19950,R19950,2660,61
19951,R19951,3360,115
19952,R19952,3047,270
19953,R19953,3092,290
19954,R19954,2168,325
19955,R19955,2982,90
19956,R19956,2637,161
19957,R19957,2690,111
19958,R19958,3009,0
19959,R19959,3223,177
19960,R19960,2923,103
19961,R19961,2614,180
19962,R19962,2678,43
19963,R19963,3178,54
19964,R19964,2595,300
19965,R19965,3027,350
19966,R19966,2168,327
19967,R19967,3275,91
19968,R19968,2612,210
19969,R19969,2423,53
19970,R19970,2913,195
19971,R19971,2810,35
19972,R19972,2829,185
19973,R19973,3012,344
19974,R19974,2823,243
19975,R19975,3143,257
19976,R19976,2817,49
19977,R19977,2089,39
19978,R19978,2929,2
19979,R19979,2704,35
19980,R19980,3151,201
19981,R19981,3027,240
19982,R19982,3029,95
19983,R19983,2893,137
19984,R19984,3262,163
19985,R19985,2936,54
19986,R19986,3217,287
19987,R19987,2646,73
19988,R19988,3060,48
19989,R19989,2774,327
19990,R19990,2994,227
19991,R19991,2880,306
19992,R19992,3068,139
19993,R19993,3133,89
19994,R19994,2937,47
19995,R19995,3222,81
19996,R19996,3249,346
19997,R19997,2668,102
19998,R19998,3098,81
19999,R19999,2830,108
20000,R20000,3240,187
20001,R20001,3103,41
20002,R20002,2877,52
20003,R20003,2766,260
20004,R20004,3304,203
20005,R20005,3220,352
20006,R20006,2721,67
20007,R20007,2577,342
20008,R20008,2804,72
20009,R20009,3044,344
20010,R20010,2821,93
20011,R20011,2501,91
20012,R20012,2982,52
20013,R20013,3237,160
20014,R20014,2980,26
20015,R20015,3056,15
20016,R20016,3354,10
20017,R20017,3161,120
20018,R20018,2838,4
20019,R20019,3311,287
20020,R20020,3230,164
20021,R20021,3040,182
20022,R20022,3011,356
20023,R20023,3334,183
20024,R20024,2583,102
20025,R20025,2949,55
20026,R20026,2919,315
20027,R20027,3255,325
20028,R20028,3025,56
20029,R20029,3078,60
20030,R20030,2457,302
20031,R20031,3074,5
20032,R20032,3273,343
20033,R20033,3245,315
20034,R20034,2932,347
20035,R20035,2559,63
20036,R20036,2854,104
20037,R20037,3090,145
20038,R20038,3132,152
20039,R20039,2952,240
20040,R20040,3226,37
20041,R20041,3259,145
20042,R20042,3462,262
20043,R20043,3069,322
20044,R20044,2477,316
20045,R20045,2328,142
20046,R20046,2811,225
20047,R20047,3224,17
20048,R20048,2875,109
20049,R20049,2839,81
20050,R20050,2761,292
20051,R20051,3177,112
20052,R20052,2960,166
20053,R20053,2739,54
20054,R20054,3214,180
20055,R20055,3253,118
20056,R20056,2885,50
20057,R20057,3230,8
20058,R20058,2902,123
20059,R20059,2637,116
20060,R20060,3221,347
20061,R20061,2644,346
20062,R20062,3121,86
20063,R20063,3097,18
20064,R20064,3167,219
20065,R20065,3050,41
20066,R20066,3214,260
20067,R20067,3119,353
20068,R20068,3259,17
20069,R20069,2899,144
20070,R20070,2386,77
20071,R20071,3102,52
20072,R20072,2987,176
20073,R20073,3145,237
20074,R20074,3104,277
20075,R20075,3003,308
20076,R20076,3230,34
20077,R20077,2394,95
20078,R20078,2297,33
20079,R20079,2932,52
20080,R20080,3114,324
20081,R20081,3299,198
20082,R20082,3279,42
20083,R20083,3191,215
20084,R20084,2929,204
20085,R20085,3069,167
20086,R20086,2952,103
20087,R20087,2108,358
20088,R20088,3191,29
20089,R20089,2695,10
