id,label,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6
12415,R12415,3265,200,13,277,6,3334,215
12416,R12416,2676,135,12,95,23,1849,239
12417,R12417,2790,30,9,192,28,2850,218
12418,R12418,2710,337,21,360,77,1989,169
12419,R12419,3282,305,8,582,83,658,199
12420,R12420,3094,310,11,331,-26,2086,190
12421,R12421,3047,76,15,350,43,3681,237
12422,R12422,2741,186,26,42,13,1265,213
12423,R12423,3350,261,12,849,151,900,189
12424,R12424,2962,296,14,170,22,5640,180
12425,R12425,2740,90,0,42,3,1774,219
12426,R12426,2452,49,19,127,34,992,224
12427,R12427,3202,60,9,67,-16,2739,227
12428,R12428,2752,242,13,108,38,402,195
12429,R12429,3469,307,29,212,118,3466,129
12430,R12430,3021,63,18,661,194,1350,233
12431,R12431,3361,16,23,180,86,3813,193
12432,R12432,3206,101,21,272,93,1041,250
12433,R12433,2892,23,22,120,24,1260,202
12434,R12434,2791,0,9,511,73,2993,208
12435,R12435,3208,90,3,384,53,4498,224
12436,R12436,2737,28,11,376,66,2424,216
12437,R12437,3136,318,7,210,50,3361,202
12438,R12438,2939,211,29,150,20,1633,183
12439,R12439,2401,144,25,150,37,391,246
12440,R12440,2932,23,14,234,49,5918,211
12441,R12441,3093,352,12,351,26,949,199
12442,R12442,2425,147,20,335,82,618,242
12443,R12443,3122,353,24,247,85,2375,173
12444,R12444,2452,295,16,201,-10,30,173
12445,R12445,3181,106,21,153,-13,2230,250
12446,R12446,3116,9,19,85,10,4234,195
12447,R12447,2926,41,5,90,-1,759,221
12448,R12448,2025,304,44,134,132,162,67
12449,R12449,3259,137,22,402,94,1714,248
12450,R12450,2505,74,25,255,103,752,240
12451,R12451,3275,275,20,270,57,4116,162
12452,R12452,3224,206,24,218,71,1637,197
12453,R12453,3093,249,17,732,56,1986,182
12454,R12454,2810,108,24,175,85,2032,252
12455,R12455,2858,356,4,30,4,2765,214
12456,R12456,3043,357,9,365,44,2856,206
12457,R12457,3290,318,7,285,49,900,202
12458,R12458,2773,60,13,382,1,1702,230
12459,R12459,3084,22,3,300,40,3421,218
12460,R12460,3106,149,13,90,-1,524,236
12461,R12461,3296,349,8,365,78,3300,205
12462,R12462,3113,219,12,134,-31,1131,206
12463,R12463,2998,52,8,511,79,5143,225
12464,R12464,2809,182,19,67,16,3064,222
12465,R12465,3098,299,8,361,0,2424,197
12466,R12466,3231,283,11,524,-31,2764,188
12467,R12467,3047,38,20,0,0,4981,216
12468,R12468,2972,108,25,270,105,6125,253
12469,R12469,3215,59,17,402,55,5367,230
12470,R12470,3056,61,6,30,4,4787,225
12471,R12471,3118,53,5,67,2,5398,223
12472,R12472,3226,63,17,726,133,1707,233
12473,R12473,3293,290,13,120,17,5483,182
12474,R12474,3292,6,2,240,6,5648,216
12475,R12475,3093,219,13,481,107,1379,205
12476,R12476,3253,45,4,552,76,5619,221
12477,R12477,2995,41,5,242,5,3523,220
12478,R12478,2832,155,8,242,38,3537,230
12479,R12479,3145,173,12,247,40,2156,227
12480,R12480,2768,81,6,297,2,997,228
12481,R12481,2514,284,14,240,54,895,180
12482,R12482,3019,42,20,457,54,2460,219
12483,R12483,3170,274,13,426,56,812,184
12484,R12484,3253,71,13,661,99,1399,234
12485,R12485,3217,200,23,859,124,430,204
12486,R12486,3004,19,23,509,91,4554,196
12487,R12487,3198,135,13,495,26,4432,240
12488,R12488,3181,57,13,30,10,1905,228
12489,R12489,3280,351,17,469,155,3750,187
12490,R12490,2998,337,20,42,16,256,172
12491,R12491,3003,146,3,283,40,3992,224
12492,R12492,3348,218,18,417,142,3266,198
12493,R12493,2949,112,9,551,32,5520,235
12494,R12494,2822,338,11,30,3,2568,196
12495,R12495,2652,145,4,0,0,1782,225
12496,R12496,2709,198,10,120,13,1290,217
12497,R12497,2864,268,17,255,77,2270,175
12498,R12498,2732,29,12,30,-9,1663,216
12499,R12499,3091,337,8,150,20,1825,203
12500,R12500,2863,76,27,192,40,330,241
12501,R12501,3009,117,5,297,29,4734,229
12502,R12502,2967,352,10,297,68,2451,202
12503,R12503,2916,45,2,0,0,4647,220
12504,R12504,3259,326,5,626,72,660,207
12505,R12505,3008,32,15,1172,242,2754,216
12506,R12506,2899,319,16,339,101,2147,176
12507,R12507,2549,50,16,295,32,671,225
12508,R12508,2657,71,9,268,45,870,231
12509,R12509,2850,38,11,240,62,1243,220
12510,R12510,2956,82,18,0,0,474,242
12511,R12511,2949,68,21,454,161,1974,237
12512,R12512,2796,225,3,30,0,1411,215
12513,R12513,3018,106,12,342,-9,234,241
12514,R12514,3244,347,26,258,54,1894,161
12515,R12515,3183,32,18,569,264,1909,212
12516,R12516,2920,125,33,134,62,997,253
12517,R12517,2831,51,10,108,3,1302,225
12518,R12518,2854,15,24,268,72,1621,192
12519,R12519,3004,275,10,210,6,2279,192
12520,R12520,3034,273,14,661,62,5598,182
12521,R12521,2967,177,13,60,22,1723,226
12522,R12522,3080,151,24,210,65,503,242
12523,R12523,3054,39,3,661,-128,1566,220
12524,R12524,3300,152,12,731,73,4439,235
12525,R12525,3235,222,16,180,28,1328,198
12526,R12526,2866,350,10,85,14,3401,202
12527,R12527,3273,207,13,270,56,1130,211
12528,R12528,3250,350,16,170,26,2195,188
12529,R12529,2762,45,3,339,39,2642,220
12530,R12530,3148,166,16,993,88,3084,232
12531,R12531,2324,349,5,390,181,1116,211
12532,R12532,2824,121,7,0,0,2696,232
12533,R12533,2935,44,27,150,30,1471,215
12534,R12534,2943,152,8,350,67,2992,230
12535,R12535,2760,84,15,108,16,2763,240
12536,R12536,2948,106,24,595,17,467,252
12537,R12537,2780,277,13,210,58,2445,184
12538,R12538,3193,24,6,671,20,1919,217
12539,R12539,2118,5,32,256,153,313,162
12540,R12540,2886,355,12,108,25,2779,201
12541,R12541,2443,65,23,0,0,841,234
12542,R12542,3060,99,10,190,16,3417,236
12543,R12543,3120,326,9,679,105,1438,198
12544,R12544,2798,58,15,30,11,2564,230
12545,R12545,2943,349,19,636,145,3124,182
12546,R12546,2148,19,25,150,45,404,194
12547,R12547,3211,222,12,589,138,6010,204
12548,R12548,3063,99,5,258,37,2400,228
12549,R12549,3371,165,13,390,130,2274,231
12550,R12550,3123,62,6,0,0,1943,225
12551,R12551,3155,266,22,832,234,3453,158
12552,R12552,2973,1,9,376,113,2742,207
12553,R12553,3110,272,17,162,49,2401,172
12554,R12554,3047,325,12,60,10,6437,190
12555,R12555,3227,257,8,474,37,5863,202
12556,R12556,2847,63,11,190,11,1920,230
12557,R12557,2938,316,30,240,134,1986,127
12558,R12558,3204,135,11,210,38,511,238
12559,R12559,3181,48,15,150,2,1539,224
12560,R12560,3389,47,31,750,174,2379,213
12561,R12561,2499,240,22,201,106,390,173
12562,R12562,3228,108,4,351,32,1328,226
12563,R12563,2656,149,31,90,19,1518,242
12564,R12564,3066,322,16,242,40,4817,177
12565,R12565,3241,124,14,339,76,3849,242
12566,R12566,2892,153,6,558,59,3606,228
12567,R12567,3329,50,16,95,-2,3019,225
12568,R12568,3051,32,15,1001,229,1310,216
12569,R12569,3206,45,4,218,0,2078,221
12570,R12570,2789,7,8,0,0,2395,210
12571,R12571,3185,357,20,516,176,2546,185
12572,R12572,3255,30,13,541,183,900,216
12573,R12573,2919,139,9,30,1,1892,234
12574,R12574,2885,45,11,150,19,1302,223
12575,R12575,2812,29,16,180,38,1025,213
12576,R12576,3150,318,13,30,11,2605,186
12577,R12577,2112,333,21,95,44,691,166
12578,R12578,2887,114,6,120,6,2121,232
12579,R12579,3006,82,12,0,0,2101,237
12580,R12580,3022,325,13,134,37,2598,188
12581,R12581,2573,121,1,182,23,309,221
12582,R12582,2927,54,19,67,15,3398,228
12583,R12583,2971,63,7,212,12,3564,226
12584,R12584,2731,51,6,218,44,1690,223
12585,R12585,3083,355,5,323,13,2726,211
12586,R12586,2646,111,32,170,91,1583,254
12587,R12587,3277,53,7,0,0,5635,224
12588,R12588,2614,86,12,30,3,1348,238
12589,R12589,2951,209,16,212,40,1505,207
12590,R12590,2801,51,16,395,52,1761,226
12591,R12591,2755,82,7,255,31,2378,230
12592,R12592,2226,354,34,210,101,1065,145
12593,R12593,2932,318,7,319,39,4350,202
12594,R12594,2464,74,8,339,130,997,230
12595,R12595,2949,347,10,108,17,4412,201
12596,R12596,2192,312,21,108,9,1242,158
12597,R12597,3219,173,18,67,4,1605,229
12598,R12598,3054,131,13,541,55,5405,241
12599,R12599,2674,210,30,277,-10,1364,183
12600,R12600,2834,347,23,124,66,3923,171
12601,R12601,2905,303,16,85,16,626,174
12602,R12602,3194,58,15,513,103,2977,229
12603,R12603,3203,95,6,433,24,5045,229
12604,R12604,2928,130,12,67,9,1476,240
12605,R12605,2812,331,8,0,0,2250,201
12606,R12606,2976,359,12,218,28,3971,201
12607,R12607,2661,60,10,268,-38,1064,228
12608,R12608,2599,52,6,247,0,765,223
12609,R12609,2717,80,21,90,30,1589,243
12610,R12610,3106,74,21,60,19,859,239
12611,R12611,3027,44,19,780,132,1310,221
12612,R12612,3389,76,13,636,110,1820,236
12613,R12613,2659,114,3,0,0,2045,224
12614,R12614,3021,135,10,150,13,3479,236
12615,R12615,2933,225,23,124,56,1536,182
12616,R12616,3169,317,8,256,16,1533,200
12617,R12617,3418,194,4,1024,212,1445,219
12618,R12618,2942,243,5,180,33,3719,209
12619,R12619,3223,119,11,150,-17,2982,239
12620,R12620,2916,62,22,150,54,2563,233
12621,R12621,2753,62,10,67,4,1811,229
12622,R12622,2949,323,9,417,53,4375,197
12623,R12623,2604,85,8,30,4,2083,232
12624,R12624,2924,239,24,134,64,2839,170
12625,R12625,2978,168,18,457,56,4522,231
12626,R12626,3132,159,12,170,24,371,232
12627,R12627,2774,17,10,180,25,1959,212
12628,R12628,2922,83,16,124,39,6051,241
12629,R12629,2707,116,19,182,74,2315,249
12630,R12630,2331,98,21,301,134,674,249
12631,R12631,3016,345,11,228,36,4375,198
12632,R12632,3083,76,9,742,84,2581,232
12633,R12633,3034,26,10,509,30,4049,215
12634,R12634,2016,22,25,30,16,390,195
12635,R12635,3064,53,14,95,0,4230,227
12636,R12636,2949,108,15,552,170,859,244
12637,R12637,2654,56,14,30,9,1138,228
12638,R12638,2691,127,10,30,4,2739,237
12639,R12639,2988,340,23,277,111,5320,166
12640,R12640,2724,191,21,424,-11,1168,214
12641,R12641,2955,324,16,240,61,1717,178
12642,R12642,2590,341,16,192,47,270,186
12643,R12643,3006,106,9,85,5,2965,235
12644,R12644,3067,210,17,497,79,5831,205
12645,R12645,2972,139,15,306,46,4973,242
12646,R12646,3009,317,15,60,6,3435,179
12647,R12647,3040,55,11,85,3,1482,227
12648,R12648,3269,273,10,30,5,3565,192
12649,R12649,2787,72,24,30,12,2107,239
12650,R12650,2904,63,22,543,137,633,233
12651,R12651,2995,291,16,0,0,510,173
12652,R12652,2965,219,24,376,123,1050,186
12653,R12653,2597,326,30,426,205,603,132
12654,R12654,3415,194,9,480,22,3215,219
12655,R12655,2247,276,26,228,81,849,142
12656,R12656,2444,349,27,153,43,537,159
12657,R12657,2939,251,10,85,23,5032,198
12658,R12658,3130,292,4,0,0,503,207
12659,R12659,2650,146,3,408,102,573,224
12660,R12660,2800,9,3,0,0,2118,216
12661,R12661,3239,130,8,234,0,2881,234
12662,R12662,2787,1,16,255,48,484,195
12663,R12663,3085,89,9,42,2,3960,234
12664,R12664,2774,133,15,60,0,510,243
12665,R12665,2323,98,44,240,33,700,245
12666,R12666,3234,135,4,150,5,3443,226
12667,R12667,2728,196,8,190,19,1082,219
12668,R12668,2949,145,8,0,0,5389,231
12669,R12669,2922,99,11,162,13,1604,239
12670,R12670,2196,130,24,150,60,247,250
12671,R12671,3116,9,6,67,0,1087,214
12672,R12672,3021,230,12,841,121,5972,202
12673,R12673,3131,45,4,150,3,2630,221
12674,R12674,3084,264,22,134,42,2860,159
12675,R12675,2307,275,13,277,83,882,186
12676,R12676,3324,201,18,418,133,2128,209
12677,R12677,3131,80,18,60,-6,5015,241
12678,R12678,3142,200,7,601,105,2451,218
12679,R12679,3145,185,22,150,33,2791,218
12680,R12680,2585,324,27,108,-27,1382,142
12681,R12681,3288,315,9,685,13,2250,196
12682,R12682,2993,219,13,854,193,2761,205
12683,R12683,2916,143,10,218,20,5406,234
12684,R12684,2555,22,12,384,86,1012,212
12685,R12685,3045,233,26,365,-45,2977,167
12686,R12686,2703,2,9,379,72,1423,208
12687,R12687,3424,322,12,564,55,2032,190
12688,R12688,3254,322,24,192,58,4391,151
12689,R12689,3321,64,15,90,-13,2058,233
12690,R12690,3064,63,14,300,4,6717,232
12691,R12691,2879,38,9,300,35,1538,221
12692,R12692,3054,292,3,781,50,5887,212
12693,R12693,2811,62,19,470,123,484,232
12694,R12694,3114,243,22,153,9,1064,171
12695,R12695,3155,51,13,272,42,3780,226
12696,R12696,3214,332,13,30,6,3247,190
12697,R12697,3336,149,15,390,45,1878,238
12698,R12698,3103,36,12,433,22,1493,219
12699,R12699,2965,326,5,531,161,4808,206
12700,R12700,3114,313,16,618,193,3219,176
12701,R12701,2437,204,20,30,-5,1177,206
12702,R12702,2958,224,29,309,147,1544,169
12703,R12703,3138,120,18,120,-17,4661,248
12704,R12704,2583,223,12,0,0,2942,204
12705,R12705,2903,7,9,180,-16,1583,209
12706,R12706,2912,232,21,277,94,1624,181
12707,R12707,3010,130,28,212,74,1729,252
12708,R12708,3260,70,10,722,112,6047,231
12709,R12709,3059,158,13,150,18,745,233
12710,R12710,2870,169,28,510,204,2213,228
12711,R12711,3106,197,9,451,69,2393,218
12712,R12712,2831,352,8,30,1,1233,206
12713,R12713,2378,77,25,67,13,450,242
12714,R12714,3287,110,10,395,63,1299,238
12715,R12715,3288,232,9,108,9,3284,206
12716,R12716,2924,149,15,175,13,2439,238
12717,R12717,3106,103,20,234,81,3330,249
12718,R12718,3007,72,11,67,5,2177,233
12719,R12719,2967,203,20,201,80,1712,206
12720,R12720,2986,197,11,210,51,1749,217
12721,R12721,3149,312,14,242,51,5157,183
12722,R12722,3139,118,19,256,37,127,249
12723,R12723,3027,19,12,384,17,2876,211
12724,R12724,2818,89,9,323,33,3234,234
12725,R12725,3255,353,10,234,56,313,203
12726,R12726,2858,207,14,360,58,2343,209
12727,R12727,2375,40,18,242,86,934,218
12728,R12728,3044,52,15,67,23,5058,227
12729,R12729,3298,288,17,153,22,5475,172
12730,R12730,3073,200,14,0,0,2803,214
12731,R12731,2961,7,8,283,7,5010,211
12732,R12732,3103,114,13,256,60,825,242
12733,R12733,3286,75,18,60,26,5934,239
12734,R12734,3065,91,20,150,11,3463,246
12735,R12735,3209,169,10,120,1,2282,228
12736,R12736,3100,346,8,365,15,541,205
12737,R12737,2650,313,12,127,-1,780,188
12738,R12738,3062,16,14,0,0,2789,208
12739,R12739,3298,317,16,85,13,3327,175
12740,R12740,2669,143,7,108,31,1406,231
12741,R12741,2993,347,13,295,81,4343,196
12742,R12742,3256,349,16,1050,239,2059,189
12743,R12743,3029,98,28,400,-25,721,252
12744,R12744,2843,288,23,474,134,3686,151
12745,R12745,2942,125,17,108,20,4127,246
12746,R12746,2497,63,21,150,69,765,233
12747,R12747,3252,320,7,541,-78,658,202
12748,R12748,2823,321,26,42,16,819,146
12749,R12749,2892,65,23,108,39,180,234
12750,R12750,2745,351,9,30,8,2366,205
12751,R12751,3162,0,1,240,23,2888,217
12752,R12752,2598,33,17,170,51,150,214
12753,R12753,2935,333,9,577,22,3290,200
12754,R12754,2919,353,8,295,65,2903,206
12755,R12755,2804,70,20,351,151,361,237
12756,R12756,2407,303,11,30,5,1020,190
12757,R12757,3352,302,9,532,84,3246,195
12758,R12758,2909,75,23,60,-4,4463,241
12759,R12759,2895,315,3,277,22,1134,212
12760,R12760,2850,52,12,90,-10,1826,226
12761,R12761,2507,325,17,228,24,454,177
12762,R12762,2701,100,4,120,2,85,227
12763,R12763,3116,177,9,480,75,819,225
12764,R12764,3254,305,18,426,87,4142,167
12765,R12765,3111,306,26,120,-11,3245,140
12766,R12766,3212,310,15,607,135,3189,179
12767,R12767,3130,115,17,255,61,1144,247
12768,R12768,2615,116,7,42,0,1092,233
12769,R12769,2486,198,23,108,75,1556,206
12770,R12770,3195,155,20,182,29,509,239
12771,R12771,2718,333,14,170,20,1003,186
12772,R12772,2328,125,44,366,228,743,247
12773,R12773,3112,71,11,150,26,4921,232
12774,R12774,2967,103,15,212,28,417,244
12775,R12775,3023,322,25,547,130,3348,150
12776,R12776,3294,138,17,845,178,2550,244
12777,R12777,2787,4,18,212,-19,1260,194
12778,R12778,2972,118,34,30,-6,1019,254
12779,R12779,3108,23,14,395,91,1517,212
12780,R12780,3265,318,14,616,78,4407,184
12781,R12781,3116,113,14,153,3,4031,244
12782,R12782,3217,96,2,552,36,5835,223
12783,R12783,2970,139,21,1087,179,2624,246
12784,R12784,2807,45,7,323,11,1879,222
12785,R12785,2976,322,8,300,54,1132,200
12786,R12786,2878,352,28,218,29,234,160
12787,R12787,2709,176,17,285,7,1470,227
12788,R12788,2917,37,2,120,2,4362,219
12789,R12789,2976,76,8,0,0,1869,230
12790,R12790,2552,186,10,30,-3,2301,222
12791,R12791,2655,5,26,30,8,1381,177
12792,R12792,3270,109,11,511,65,3362,239
12793,R12793,3098,334,20,560,96,3547,172
12794,R12794,2978,90,11,228,46,4429,237
12795,R12795,2464,314,19,371,30,765,164
12796,R12796,3169,17,22,323,87,2337,195
12797,R12797,3097,78,18,313,56,3217,240
12798,R12798,3205,83,6,488,63,2821,229
12799,R12799,2961,23,8,242,55,780,216
12800,R12800,2855,255,27,218,94,1852,147
12801,R12801,2916,319,17,85,-3,2796,175
12802,R12802,2661,203,8,0,0,1714,216
12803,R12803,2652,24,10,30,5,1254,215
12804,R12804,2934,223,24,721,177,1146,183
12805,R12805,3000,344,22,540,186,540,171
12806,R12806,3024,58,25,511,16,540,229
12807,R12807,2930,6,17,525,111,1470,197
12808,R12808,2913,156,13,330,107,2030,235
12809,R12809,2797,285,7,0,0,4352,200
12810,R12810,3350,301,11,518,10,3314,189
12811,R12811,3367,147,8,1008,165,2770,231
12812,R12812,3116,120,18,268,61,2847,248
12813,R12813,3304,349,10,0,0,3481,202
12814,R12814,3231,281,17,631,165,6109,171
12815,R12815,3104,300,8,60,0,2193,199
12816,R12816,2988,245,13,564,82,5721,194
12817,R12817,2929,206,22,382,172,2965,201
12818,R12818,3035,302,8,351,0,1851,199
12819,R12819,3350,28,9,0,0,1565,217
12820,R12820,2502,40,11,0,0,1836,221
12821,R12821,2991,150,22,234,65,2581,242
12822,R12822,2538,132,14,255,50,955,242
12823,R12823,2750,24,17,90,11,1529,208
12824,R12824,3136,316,21,212,77,3216,160
12825,R12825,2389,35,24,228,119,793,210
12826,R12826,3211,90,4,794,43,4045,226
12827,R12827,2884,139,11,258,53,2760,236
12828,R12828,2973,299,20,30,8,255,161
12829,R12829,3304,342,16,108,0,3849,185
12830,R12830,2876,17,11,90,6,1805,211
12831,R12831,3200,189,11,67,9,5370,220
12832,R12832,2942,352,5,607,36,5669,211
12833,R12833,2948,97,4,0,0,2015,226
12834,R12834,3299,208,12,180,40,3230,211
12835,R12835,3174,315,1,150,0,5066,215
12836,R12836,3070,40,11,60,0,6655,221
12837,R12837,2394,267,24,0,0,589,153
12838,R12838,3211,38,12,390,9,2792,220
12839,R12839,2752,203,25,150,69,1301,198
12840,R12840,2781,166,23,240,75,570,232
12841,R12841,3349,211,11,150,18,3150,212
12842,R12842,2402,131,15,134,56,182,243
12843,R12843,2964,81,9,201,24,1509,232
12844,R12844,2686,112,13,85,14,1988,242
12845,R12845,3188,3,42,390,192,540,131
12846,R12846,3248,294,13,824,30,3421,183
12847,R12847,2600,68,18,319,74,815,236
12848,R12848,2845,96,7,212,27,2516,232
12849,R12849,2440,324,18,247,62,731,172
12850,R12850,2772,14,25,255,67,1343,189
12851,R12851,2932,270,18,384,34,5619,169
12852,R12852,3211,180,4,42,0,2925,221
12853,R12853,3341,141,6,175,-22,2979,229
12854,R12854,2949,25,4,509,59,4183,218
12855,R12855,2818,69,9,134,0,1266,230
12856,R12856,2668,25,17,30,3,1442,209
12857,R12857,2840,113,6,42,4,2563,231
12858,R12858,2935,253,14,212,94,691,187
12859,R12859,3279,252,6,150,20,6063,207
12860,R12860,2906,180,1,335,17,3999,219
12861,R12861,2495,7,14,301,52,150,201
12862,R12862,2854,75,20,309,84,1803,239
12863,R12863,3193,105,3,474,49,4631,224
12864,R12864,3046,90,28,301,117,1888,249
12865,R12865,3371,314,13,42,-4,2472,184
12866,R12866,3204,242,19,721,80,3379,180
12867,R12867,2699,165,3,390,2,908,222
12868,R12868,3111,154,16,690,70,1100,238
12869,R12869,3032,41,4,362,57,2940,220
12870,R12870,3272,331,15,630,-2,2363,183
12871,R12871,3361,52,3,60,-4,4497,221
12872,R12872,2732,47,10,60,-2,1345,224
12873,R12873,2464,215,20,30,7,1177,197
12874,R12874,3031,280,4,382,123,2808,208
12875,R12875,2650,9,14,85,5,3443,204
12876,R12876,2138,40,27,67,27,433,210
12877,R12877,3143,29,10,150,9,3015,217
12878,R12878,3036,349,11,127,24,4676,199
12879,R12879,3009,171,15,90,19,997,229
12880,R12880,2718,150,8,108,9,1442,230
12881,R12881,2957,325,8,270,11,1840,202
12882,R12882,3455,175,13,859,106,3445,227
12883,R12883,2644,322,9,60,-12,2736,198
12884,R12884,3245,63,14,95,19,4562,232
12885,R12885,3425,215,8,836,219,2072,213
12886,R12886,3206,52,17,488,45,1271,226
12887,R12887,2911,148,6,162,45,3254,229
12888,R12888,2930,78,13,180,-9,598,237
12889,R12889,2913,347,12,234,118,4661,197
12890,R12890,3530,122,17,335,96,2702,247
12891,R12891,3267,356,14,256,44,4498,197
12892,R12892,3008,329,41,366,171,1578,93
12893,R12893,2952,278,5,362,7,4449,206
12894,R12894,3025,53,5,481,2,2940,223
12895,R12895,2770,315,3,469,122,2016,210
12896,R12896,3240,23,10,638,79,2632,214
12897,R12897,3177,315,10,379,24,1652,193
12898,R12898,2600,33,14,451,30,2856,216
12899,R12899,3289,147,15,503,66,2920,239
12900,R12900,3184,90,3,30,2,1577,225
12901,R12901,2768,0,12,90,5,1505,202
12902,R12902,2946,20,5,430,33,3958,217
12903,R12903,2750,61,2,67,0,1020,221
12904,R12904,3195,150,9,474,23,4585,233
12905,R12905,3061,108,21,192,54,4973,250
12906,R12906,2799,194,28,300,-66,3095,202
12907,R12907,2888,135,5,300,45,1374,229
12908,R12908,2542,60,10,390,16,757,228
12909,R12909,3154,263,6,30,4,1240,206
12910,R12910,2955,338,8,537,40,2870,202
12911,R12911,2882,69,9,437,139,1256,230
12912,R12912,2677,13,8,0,0,1318,212
12913,R12913,3164,353,4,454,57,5586,213
12914,R12914,3001,108,9,256,38,1574,236
12915,R12915,3290,262,19,330,61,3304,170
12916,R12916,3191,7,12,484,49,2905,205
12917,R12917,3036,344,8,295,60,2448,205
12918,R12918,2581,61,9,30,6,361,227
12919,R12919,3086,69,14,402,-29,3972,234
12920,R12920,2904,50,11,210,-23,636,225
12921,R12921,3420,34,15,771,71,3413,216
12922,R12922,3106,107,17,216,-11,1181,246
12923,R12923,3199,30,19,0,0,2871,211
12924,R12924,3045,5,11,212,30,1187,205
12925,R12925,2716,148,8,513,-16,591,231
12926,R12926,2956,39,10,192,18,4042,221
12927,R12927,2786,71,32,120,31,295,236
12928,R12928,2795,10,12,390,164,1448,207
12929,R12929,2952,144,9,95,6,5281,233
12930,R12930,2982,135,5,382,65,5284,229
12931,R12931,3110,281,5,67,5,1566,206
12932,R12932,3163,24,17,242,35,1627,209
12933,R12933,2878,35,12,395,36,2611,219
12934,R12934,3020,50,15,60,2,1565,226
12935,R12935,3215,88,7,30,3,1855,231
12936,R12936,2975,344,10,127,16,977,199
12937,R12937,3154,32,14,216,40,5189,216
12938,R12938,3201,52,8,785,67,2525,225
12939,R12939,2840,27,11,170,21,1804,215
12940,R12940,2293,247,10,300,31,150,198
12941,R12941,2831,127,11,30,1,2659,239
12942,R12942,2491,45,11,516,81,524,223
12943,R12943,2343,111,19,242,145,942,248
12944,R12944,3076,111,7,30,-3,2947,233
12945,R12945,2960,348,15,485,203,573,192
12946,R12946,2883,124,21,190,82,201,250
12947,R12947,3373,210,15,589,206,2420,207
12948,R12948,2797,14,12,470,69,3056,209
12949,R12949,2772,112,9,270,37,1731,237
12950,R12950,2916,353,9,192,21,3055,204
12951,R12951,3219,91,17,212,-9,2190,244
12952,R12952,2919,306,9,127,42,5145,196
12953,R12953,2978,9,7,182,29,4671,212
12954,R12954,2520,47,12,481,42,700,224
12955,R12955,3040,176,25,258,81,630,224
12956,R12956,3005,45,4,0,0,5346,221
12957,R12957,2267,235,20,60,25,1591,181
12958,R12958,3113,294,8,30,4,4466,197
12959,R12959,2755,223,8,30,-7,1579,210
12960,R12960,3405,213,5,811,199,1536,216
12961,R12961,2834,293,8,95,7,1507,198
12962,R12962,3249,32,14,553,21,2962,216
12963,R12963,2852,173,8,150,16,2177,225
12964,R12964,3447,185,9,552,91,2730,222
12965,R12965,2721,332,4,0,0,1530,211
12966,R12966,3229,338,8,30,5,4084,204
12967,R12967,3004,76,15,524,191,870,238
12968,R12968,2726,329,26,108,82,2564,147
12969,R12969,2671,192,6,0,0,2375,220
12970,R12970,3119,60,14,120,1,2629,230
12971,R12971,2973,16,23,342,130,1890,193
12972,R12972,2595,88,22,382,176,902,247
12973,R12973,2783,79,7,376,26,2992,230
12974,R12974,3101,276,7,330,-25,2505,201
12975,R12975,3204,178,18,306,113,3707,225
12976,R12976,2532,135,2,192,11,541,223
12977,R12977,2392,105,25,90,46,390,252
12978,R12978,2266,3,37,153,105,738,144
12979,R12979,3420,134,19,162,-44,1952,246
12980,R12980,2540,52,3,180,-2,426,221
12981,R12981,3146,74,10,313,38,5444,233
12982,R12982,2962,202,16,0,0,4296,211
12983,R12983,3345,127,10,674,16,828,237
12984,R12984,3243,23,14,300,40,1959,211
12985,R12985,2810,339,9,361,37,1624,200
12986,R12986,3096,292,14,524,67,2866,179
12987,R12987,2833,264,27,90,36,2526,144
12988,R12988,3061,99,3,150,3,2963,224
12989,R12989,3139,239,1,67,6,972,216
12990,R12990,3170,282,13,339,73,3695,184
12991,R12991,3181,297,23,301,75,247,149
12992,R12992,3190,60,14,90,29,1634,230
12993,R12993,2934,45,2,30,0,1891,220
12994,R12994,3033,94,10,216,45,418,236
12995,R12995,2775,135,2,175,1,2758,223
12996,R12996,2725,162,1,234,42,2460,219
12997,R12997,3401,121,17,437,-63,1950,247
12998,R12998,2566,12,25,309,-3,537,187
12999,R12999,2910,319,21,752,144,2321,162
13000,R13000,2673,153,23,162,73,1928,241
13001,R13001,3010,113,14,480,59,2670,243
13002,R13002,3149,152,16,309,26,3223,238
13003,R13003,2943,258,10,295,30,5164,195
13004,R13004,2172,13,35,60,50,964,163
13005,R13005,2859,137,8,42,5,3445,233
13006,R13006,3118,344,10,134,27,1983,199
13007,R13007,2743,76,49,134,81,150,222
13008,R13008,2948,61,14,60,19,2130,231
13009,R13009,3433,314,28,67,19,3065,133
13010,R13010,2403,314,29,90,52,1036,132
13011,R13011,2757,167,5,127,1,2253,224
13012,R13012,3323,322,17,127,32,3029,175
13013,R13013,2679,176,15,67,10,1126,226
13014,R13014,3187,121,7,382,2,658,232
13015,R13015,3034,20,8,42,-1,3124,215
13016,R13016,3174,346,13,553,167,2419,195
13017,R13017,3329,18,14,658,205,3293,208
13018,R13018,3201,7,13,382,50,3021,204
13019,R13019,3287,72,10,108,-9,2984,232
13020,R13020,2933,65,20,124,21,774,235
13021,R13021,3086,260,4,443,68,2932,210
13022,R13022,2998,327,22,379,166,390,161
13023,R13023,2590,327,13,60,7,1652,187
