id,label,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9
14153,R14153,2877,138,11,190,-1,955,237,236,129,2529
14154,R14154,2745,278,17,95,42,2086,172,241,207,108
14155,R14155,2476,203,10,492,120,854,215,249,168,1329
14156,R14156,3194,153,29,591,192,849,240,226,93,1370
14157,R14157,2077,3,22,190,73,446,185,193,140,658
14158,R14158,3336,328,14,67,3,2216,185,222,177,1530
14159,R14159,3177,291,13,361,80,3711,183,237,195,1449
14160,R14160,2617,342,28,90,47,2283,152,187,166,2379
14161,R14161,3074,159,6,702,15,285,226,241,149,1103
14162,R14162,2829,316,28,150,60,600,136,205,203,1047
14163,R14163,2772,324,2,85,9,2683,214,236,160,1922
14164,R14164,2628,299,27,95,44,1364,136,218,218,920
14165,R14165,3018,132,11,277,66,934,238,234,125,1055
14166,R14166,3000,318,13,330,57,1698,185,228,183,2382
14167,R14167,3072,111,17,150,40,2376,247,219,95,3301
14168,R14168,2967,170,19,319,64,3353,230,244,137,1260
14169,R14169,2813,197,25,277,134,1208,204,251,168,1723
14170,R14170,3097,354,9,335,28,4629,205,224,157,2992
14171,R14171,2970,86,15,446,-55,792,241,213,98,1747
14172,R14172,3204,306,8,153,21,2338,197,235,178,601
14173,R14173,2624,175,8,124,18,1826,225,244,153,942
14174,R14174,3181,100,21,60,-22,2549,249,207,77,2553
14175,R14175,2679,20,16,90,16,2069,208,205,131,5055
14176,R14176,2932,151,10,60,3,1805,233,240,138,495
14177,R14177,3011,45,14,366,50,2455,223,208,116,2594
14178,R14178,2946,80,11,90,-5,1300,234,221,118,2230
14179,R14179,2939,320,22,216,108,5502,156,212,193,4871
14180,R14180,2644,139,24,120,61,1008,248,224,89,2168
14181,R14181,3178,216,4,162,5,5047,215,244,165,2431
14182,R14182,2906,173,10,150,2,4364,226,245,151,4009
14183,R14183,3124,245,15,297,71,443,188,250,199,765
14184,R14184,3112,131,17,234,33,5175,246,228,104,1909
14185,R14185,3132,284,10,300,33,1054,193,240,187,1276
14186,R14186,3236,296,7,124,10,5725,200,238,178,1519
14187,R14187,2968,11,12,190,36,3113,207,215,144,1072
14188,R14188,2766,333,15,85,4,2272,185,220,173,1034
14189,R14189,3158,71,14,0,0,3166,235,211,104,3803
14190,R14190,2881,25,12,95,6,1473,213,213,134,2501
14191,R14191,3194,35,16,371,57,1354,216,202,117,134
14192,R14192,3186,292,3,162,0,1308,212,238,165,604
14193,R14193,3183,247,9,330,51,1084,201,247,184,1869
14194,R14194,3207,76,4,268,16,5756,225,232,143,3127
14195,R14195,2971,304,23,90,29,1449,151,222,208,2188
14196,R14196,3031,266,10,636,145,5983,194,245,189,5340
14197,R14197,3058,95,20,162,41,3210,247,207,80,2181
14198,R14198,3200,353,18,60,17,1664,187,207,156,421
14199,R14199,2422,241,13,480,116,892,194,250,193,1275
14200,R14200,3104,2,7,537,29,1974,211,227,154,2716
14201,R14201,3149,0,9,150,10,2962,207,223,154,3407
14202,R14202,1954,30,26,0,0,67,201,173,95,295
14203,R14203,3267,321,13,162,40,1535,185,227,181,2684
14204,R14204,3120,151,24,362,129,437,242,232,106,1749
14205,R14205,2961,182,8,30,1,4426,223,246,156,2041
14206,R14206,2211,293,39,60,37,807,86,199,237,658
14207,R14207,2900,64,27,201,97,216,233,176,58,1410
14208,R14208,3291,286,11,150,26,5553,189,240,190,418
14209,R14209,2955,42,19,240,42,4763,220,196,105,2687
14210,R14210,3074,90,5,210,12,3141,227,232,139,933
14211,R14211,3311,37,12,720,22,3125,219,212,126,914
14212,R14212,3172,3,18,234,36,4067,193,203,145,994
14213,R14213,2187,120,27,85,45,1410,254,205,60,277
14214,R14214,3238,205,19,342,93,1146,205,254,177,4510
14215,R14215,2783,148,3,228,27,1822,224,239,151,1911
14216,R14216,3011,335,8,481,26,1744,202,230,166,1384
14217,R14217,2984,103,8,0,0,3619,234,230,127,5184
14218,R14218,2899,152,9,162,14,2412,232,240,139,2521
14219,R14219,3209,276,6,300,25,738,203,241,178,1714
14220,R14220,2852,144,4,234,21,2219,226,239,147,2208
14221,R14221,3029,43,15,726,148,1584,221,205,115,2885
14222,R14222,3111,253,16,752,132,6300,182,249,204,1395
14223,R14223,2613,238,9,242,44,1328,204,248,182,1383
14224,R14224,2415,264,20,256,70,175,166,245,216,618
14225,R14225,2963,345,9,300,64,3326,202,225,162,2120
14226,R14226,3052,55,6,240,6,3115,224,227,139,361
14227,R14227,2298,174,9,0,0,1290,226,245,152,892
14228,R14228,3261,112,14,342,66,212,243,225,108,589
14229,R14229,3011,2,23,108,28,1549,183,191,140,1471
14230,R14230,3034,79,4,582,43,5568,224,233,144,5368
14231,R14231,3050,74,9,283,37,1206,231,223,125,2836
14232,R14232,2512,36,11,277,26,382,219,215,130,1142
14233,R14233,3298,1,10,636,37,3780,206,222,153,3841
14234,R14234,3033,13,13,182,46,1006,207,214,142,1924
14235,R14235,3124,58,7,270,28,5315,226,225,133,708
14236,R14236,3113,197,20,234,10,1905,211,252,168,258
14237,R14237,2526,328,9,300,63,150,199,230,171,454
14238,R14238,2894,67,11,150,30,3038,231,218,119,2557
14239,R14239,2954,309,13,242,27,1883,184,231,187,1822
14240,R14240,3276,191,20,277,55,1987,215,251,161,3383
14241,R14241,2965,8,5,30,0,4926,214,230,153,5691
14242,R14242,2674,327,18,0,0,1191,173,217,182,2542
14243,R14243,3410,274,17,959,228,4711,171,242,209,2897
14244,R14244,2794,322,14,216,70,2436,184,226,181,1900
14245,R14245,2552,215,29,212,122,210,179,252,194,850
14246,R14246,2784,113,13,212,54,3013,242,226,110,2686
14247,R14247,3232,302,14,360,89,4562,179,233,193,1082
14248,R14248,2805,74,9,127,23,911,231,223,125,2291
14249,R14249,3218,246,15,285,41,2915,188,250,199,890
14250,R14250,2977,298,8,474,21,1471,198,237,180,1383
14251,R14251,3141,211,11,190,-5,2695,211,251,175,735
14252,R14252,2902,200,7,85,11,1677,218,246,164,1477
14253,R14253,2618,34,12,85,2,2032,218,213,129,2213
14254,R14254,3067,148,12,309,36,4947,235,239,133,1782
14255,R14255,3033,133,9,67,0,2659,235,236,131,518
14256,R14256,3419,172,11,1019,70,3326,228,245,148,1110
14257,R14257,2609,55,9,295,39,3042,226,221,128,2735
14258,R14258,3086,176,11,576,69,1624,226,246,152,685
14259,R14259,2793,57,28,30,14,228,226,170,60,1531
14260,R14260,2910,69,4,30,4,1624,224,231,143,1855
14261,R14261,2621,30,15,201,43,1060,214,205,123,1560
14262,R14262,3319,3,16,60,3,1500,197,208,146,1766
14263,R14263,2526,9,13,42,6,540,205,213,144,382
14264,R14264,2693,40,15,541,149,1239,220,206,117,1415
14265,R14265,3257,83,17,655,103,1256,242,207,89,2383
14266,R14266,3163,28,12,90,2,1728,215,213,133,300
14267,R14267,3240,90,5,0,0,6162,227,232,139,342
14268,R14268,2690,27,13,361,-1,764,214,212,131,242
14269,R14269,3139,304,12,60,19,1958,187,234,187,1992
14270,R14270,2299,290,24,162,57,800,147,228,219,376
14271,R14271,3093,67,20,180,52,997,236,196,84,1485
14272,R14272,3265,277,16,418,67,3116,174,241,206,1091
14273,R14273,2653,8,18,285,47,2704,196,202,139,2541
14274,R14274,3166,317,11,182,30,4756,191,231,179,2546
14275,R14275,3252,158,17,365,38,816,236,241,129,2497
14276,R14276,2419,281,12,190,46,658,187,241,194,1383
14277,R14277,3079,108,20,201,52,4866,249,214,84,2927
14278,R14278,2990,243,13,330,55,5023,194,250,193,2081
14279,R14279,2771,170,11,0,0,830,228,245,148,3065
14280,R14280,2784,65,21,30,-10,866,234,193,81,2038
14281,R14281,2445,316,16,30,9,216,176,225,188,108
14282,R14282,3125,301,6,175,5,1657,204,238,172,797
14283,R14283,3136,39,12,433,23,3947,220,213,126,3296
14284,R14284,3220,74,4,201,0,5680,225,231,142,1774
14285,R14285,2955,41,15,60,10,4700,221,205,116,4679
14286,R14286,2463,291,4,0,0,765,208,239,169,514
14287,R14287,3406,308,13,134,18,5087,183,231,188,3871
14288,R14288,2838,86,18,234,37,255,244,207,86,127
14289,R14289,3180,176,10,134,13,569,226,246,152,1273
14290,R14290,2583,227,23,192,56,924,180,254,203,1495
14291,R14291,3195,131,16,382,50,1337,244,230,109,1718
14292,R14292,2584,184,35,60,37,2614,205,238,138,930
14293,R14293,3140,109,11,379,94,330,240,227,116,1826
14294,R14294,3153,168,9,30,-1,1964,228,244,148,1894
14295,R14295,3168,21,22,828,363,1383,200,188,117,992
14296,R14296,2821,190,28,95,41,1342,207,247,155,2041
14297,R14297,3140,132,15,323,9,351,243,231,114,1994
14298,R14298,2881,88,16,391,115,1634,242,213,96,1771
14299,R14299,3342,104,14,509,63,1365,243,221,104,2506
14300,R14300,2839,321,16,0,0,1290,179,223,184,1895
14301,R14301,2932,16,7,674,134,3164,214,226,148,765
14302,R14302,2952,79,8,247,16,5711,231,226,128,4219
14303,R14303,3054,104,9,360,50,5626,236,229,124,4187
14304,R14304,2622,147,12,162,4,3046,236,239,132,2006
14305,R14305,3221,93,16,589,14,1365,243,215,97,2601
14306,R14306,3094,111,7,0,0,1872,233,232,131,446
14307,R14307,3048,45,0,150,13,1008,218,237,156,1934
14308,R14308,3145,30,23,661,-41,1867,206,184,104,2014
14309,R14309,3148,297,13,153,1,2389,184,236,192,540
14310,R14310,3111,317,12,127,30,1323,188,230,181,2914
14311,R14311,3266,67,14,67,1,2300,233,211,107,2805
14312,R14312,2952,51,20,60,-12,4654,225,194,95,2420
14313,R14313,3038,284,12,124,9,3238,185,240,194,912
14314,R14314,2948,105,12,120,30,3403,240,225,113,2362
14315,R14315,3102,45,6,420,101,1943,222,227,140,2803
14316,R14316,2835,95,14,210,70,1584,241,219,104,1544
14317,R14317,3253,77,8,552,46,1731,230,226,129,2643
14318,R14318,2396,322,22,150,51,1315,158,211,190,582
14319,R14319,3024,108,12,402,20,6517,241,225,112,2883
14320,R14320,2728,105,26,124,9,2885,253,198,57,1245
14321,R14321,3118,249,12,192,23,5597,194,249,193,2866
14322,R14322,3210,106,16,60,-13,2413,246,219,97,3976
14323,R14323,2754,45,9,175,16,433,223,220,132,2639
14324,R14324,3118,70,7,150,5,2208,228,226,132,2389
14325,R14325,3022,342,14,424,42,4862,190,218,166,258
14326,R14326,3228,325,10,42,8,3381,196,230,173,1838
14327,R14327,3275,169,10,430,59,4253,228,244,148,2219
14328,R14328,2825,62,7,150,11,1126,226,226,134,2671
14329,R14329,2929,81,24,192,71,5488,244,191,63,782
14330,R14330,3411,344,40,272,128,1136,111,146,154,1587
14331,R14331,2424,314,22,216,105,255,157,217,198,430
14332,R14332,2910,167,11,30,0,3684,229,244,146,1885
14333,R14333,2728,113,5,180,0,1495,230,234,138,3968
14334,R14334,3153,325,19,124,32,1342,170,216,184,2280
14335,R14335,2699,19,12,212,13,1660,211,214,138,1050
14336,R14336,3046,54,15,379,49,2750,228,207,109,882
14337,R14337,2845,321,26,577,197,1087,145,205,195,1351
14338,R14338,3329,60,18,330,79,680,231,200,95,953
14339,R14339,2510,11,12,42,9,1044,207,214,144,902
14340,R14340,2916,344,6,454,-2,4417,208,230,161,4764
14341,R14341,3160,320,24,190,49,1248,152,210,194,2190
14342,R14342,2312,333,14,218,82,283,186,221,174,693
14343,R14343,2978,266,3,330,13,5038,211,241,167,5608
14344,R14344,2956,105,5,190,10,1786,229,233,138,2055
14345,R14345,3314,156,20,570,100,1182,238,238,120,2430
14346,R14346,2952,45,1,242,10,3558,219,236,154,6086
14347,R14347,2739,18,5,313,92,2656,216,229,150,1351
14348,R14348,3285,39,3,170,1,1477,220,232,149,3247
14349,R14349,2827,27,7,124,16,3461,217,224,143,6383
14350,R14350,3283,243,8,85,-2,1416,203,247,182,1324
14351,R14351,3181,195,3,170,1,4504,219,241,159,1041
14352,R14352,2527,187,29,216,126,1489,210,246,151,780
14353,R14353,2534,341,18,234,82,649,180,211,168,426
14354,R14354,2989,310,7,60,8,1315,200,235,175,1820
14355,R14355,3249,222,14,120,20,1289,202,252,184,882
14356,R14356,3328,50,8,693,94,792,224,223,134,1463
14357,R14357,2870,52,13,42,-7,541,227,212,117,297
14358,R14358,3073,115,13,379,-19,6795,242,227,113,2642
14359,R14359,2860,84,9,30,-4,1793,233,225,125,2045
14360,R14360,2688,110,14,335,-39,1337,243,224,107,3828
14361,R14361,3056,180,14,190,4,957,224,248,152,2960
14362,R14362,2942,0,6,85,0,3680,211,228,155,1559
14363,R14363,3042,280,13,170,33,2438,185,241,196,1651
14364,R14364,3179,72,8,120,12,2024,229,226,130,1831
14365,R14365,2666,333,10,330,66,1266,197,228,169,1256
14366,R14366,3370,165,13,379,78,2960,231,244,141,1208
14367,R14367,3028,95,8,60,-11,2804,234,228,126,402
14368,R14368,3181,224,15,474,108,5887,199,253,188,2301
14369,R14369,2900,33,7,390,33,4140,219,226,143,6423
14370,R14370,2759,249,7,180,2,2220,204,246,179,3761
14371,R14371,3169,130,21,255,37,3655,249,222,90,268
14372,R14372,3281,306,2,360,35,5761,213,238,162,626
14373,R14373,2962,241,17,466,56,5622,186,252,201,5018
14374,R14374,2174,73,30,234,122,300,238,169,40,446
14375,R14375,2955,152,11,566,59,6003,234,240,135,5616
14376,R14376,2790,79,8,124,21,830,231,225,126,2272
14377,R14377,3357,278,3,258,18,1020,210,240,168,2108
14378,R14378,2839,34,23,283,52,912,210,184,99,2053
14379,R14379,3182,1,13,242,47,3285,201,215,151,2484
14380,R14380,3157,294,22,300,97,1475,154,229,213,2372
14381,R14381,3140,339,8,417,38,1436,203,228,164,1054
14382,R14382,3155,253,8,313,45,1640,202,246,182,2458
14383,R14383,2955,148,19,234,88,6392,241,235,115,4105
14384,R14384,2811,53,14,30,3,4045,227,209,112,1201
14385,R14385,3051,33,12,108,4,1405,218,214,131,1711
14386,R14386,2756,54,4,30,-2,2136,222,230,143,1026
14387,R14387,2866,53,19,30,12,918,227,195,94,537
14388,R14388,2608,35,18,180,13,1116,216,199,113,1974
14389,R14389,2738,152,18,150,45,1583,240,237,119,2389
14390,R14390,3119,139,22,484,-51,960,247,227,97,1172
14391,R14391,2964,56,11,153,0,5527,227,218,123,2160
14392,R14392,3173,66,6,268,25,5616,227,227,135,1842
14393,R14393,3142,331,7,170,47,4543,203,231,167,1328
14394,R14394,3294,28,10,300,40,1959,216,218,137,2505
14395,R14395,3149,167,28,319,71,127,229,237,119,3266
14396,R14396,2795,1,12,150,11,2379,203,218,152,1326
14397,R14397,3223,90,2,0,0,4061,223,235,148,2603
14398,R14398,3260,32,7,60,13,3409,219,224,142,1979
14399,R14399,2856,38,16,400,56,1543,218,203,115,2792
14400,R14400,2747,4,11,190,8,1396,205,219,150,2443
14401,R14401,3222,96,4,360,20,2546,227,233,141,1371
14402,R14402,3229,81,8,313,33,1302,231,226,128,1806
14403,R14403,2695,23,16,390,90,960,208,203,128,1310
14404,R14404,2919,180,3,324,13,4702,220,241,156,4731
14405,R14405,3083,9,14,624,224,1655,203,211,144,3346
14406,R14406,2920,123,27,85,32,2682,253,209,66,1839
14407,R14407,3059,126,21,120,5,725,250,220,87,849
14408,R14408,3209,228,19,301,29,4694,190,254,197,1087
14409,R14409,3011,319,4,371,35,5294,208,235,166,1316
14410,R14410,3358,67,8,42,1,2419,228,224,129,1208
14411,R14411,2466,20,27,85,29,371,191,173,108,1087
14412,R14412,3222,315,1,85,1,3221,216,237,159,1657
14413,R14413,2705,85,5,256,23,1776,228,231,137,5854
14414,R14414,2689,102,17,124,36,1956,246,215,91,931
14415,R14415,3016,357,17,201,70,2349,191,207,152,1398
14416,R14416,2442,301,21,324,-7,960,158,226,206,95
14417,R14417,3522,199,21,849,331,2639,208,253,171,1113
14418,R14418,2962,51,20,90,24,2280,225,193,94,2080
14419,R14419,2978,75,11,283,38,1995,234,219,116,679
14420,R14420,2717,299,2,446,-13,1087,212,238,164,1128
14421,R14421,2941,144,8,430,33,799,232,239,139,2307
14422,R14422,2786,230,34,192,119,1635,150,247,216,1501
14423,R14423,3288,49,24,309,190,4092,222,182,82,1218
14424,R14424,2062,304,7,0,0,876,201,237,175,212
14425,R14425,3379,166,10,778,204,1425,229,244,145,981
14426,R14426,3154,54,14,30,-4,1033,228,208,111,664
14427,R14427,2858,340,10,573,92,2059,200,226,165,853
14428,R14428,3036,59,27,466,237,474,228,174,62,1413
14429,R14429,3126,18,5,240,26,2120,216,229,150,2134
14430,R14430,2929,353,21,175,55,711,179,198,153,1383
14431,R14431,2985,180,17,228,30,5622,224,248,151,2258
14432,R14432,2870,317,8,277,56,4154,200,233,173,5215
14433,R14433,3200,42,6,376,12,5757,221,227,141,2901
14434,R14434,2859,113,5,42,-1,2881,230,234,138,2250
14435,R14435,2955,19,10,90,6,5174,213,219,142,2828
14436,R14436,2679,192,27,242,75,1915,207,249,160,1537
14437,R14437,2894,104,9,162,48,573,235,229,126,256
14438,R14438,2611,353,16,124,15,2205,190,210,156,1558
14439,R14439,3105,274,10,90,17,1973,193,243,189,641
14440,R14440,3050,4,27,319,67,2623,174,177,131,2554
14441,R14441,2609,212,20,60,9,2078,198,254,185,1370
14442,R14442,2592,69,9,218,56,2614,230,222,125,677
14443,R14443,2907,339,15,108,18,2778,185,216,169,1140
14444,R14444,2889,270,27,67,32,2619,141,238,230,942
14445,R14445,2747,39,10,256,33,2096,221,219,132,3852
14446,R14446,2557,184,10,335,88,1110,223,247,157,690
14447,R14447,2789,119,15,0,0,90,245,225,104,1413
14448,R14448,2399,82,21,297,92,902,244,197,73,875
14449,R14449,3197,314,20,366,156,150,162,220,196,2184
14450,R14450,3256,25,13,108,10,6160,213,212,133,330
14451,R14451,2887,36,20,534,153,277,214,192,106,1126
14452,R14452,3205,83,4,42,0,3252,225,233,143,4013
14453,R14453,2732,98,10,360,-28,1471,237,225,118,957
14454,R14454,3215,174,12,247,13,3046,227,246,150,1064
14455,R14455,2863,30,16,577,87,2489,213,203,121,2122
14456,R14456,2878,78,30,162,79,175,242,171,36,255
14457,R14457,3275,320,20,192,51,3332,165,217,190,4004
14458,R14458,3205,11,19,361,119,4063,197,199,135,547
14459,R14459,3099,27,11,150,10,4950,215,217,137,2326
14460,R14460,3253,90,1,509,76,5559,220,237,153,2766
14461,R14461,2995,32,6,240,23,5210,219,227,145,6302
14462,R14462,3047,90,3,870,128,5484,224,234,146,5635
14463,R14463,2644,149,16,0,0,1183,239,237,122,726
14464,R14464,2890,301,17,759,170,258,172,231,198,1590
14465,R14465,3004,62,10,150,19,2840,229,218,121,6507
14466,R14466,3214,69,16,242,39,3371,235,206,98,4589
14467,R14467,2102,339,15,272,98,335,186,217,169,666
14468,R14468,3258,173,14,242,52,1749,228,246,147,1718
14469,R14469,3237,219,7,558,3,524,212,247,171,547
14470,R14470,3426,321,15,664,134,2594,182,224,182,1338
14471,R14471,2559,151,2,0,0,1320,222,239,152,6690
14472,R14472,3259,147,5,459,146,1230,227,239,147,2106
14473,R14473,3105,198,4,85,4,1731,218,243,161,2356
14474,R14474,3144,14,9,666,127,1695,212,222,147,2568
14475,R14475,2946,111,13,210,-13,1057,242,225,110,2308
14476,R14476,3182,15,14,492,57,1284,207,211,139,1359
14477,R14477,3144,284,16,150,4,2442,174,238,204,618
14478,R14478,3050,311,10,175,46,5356,194,233,179,4373
14479,R14479,2995,4,12,592,27,4096,204,218,150,4519
14480,R14480,3247,187,15,577,24,2881,221,250,159,2944
14481,R14481,3081,102,10,365,18,391,237,227,120,1530
14482,R14482,2516,105,13,30,8,450,241,224,110,360
14483,R14483,3259,59,22,150,40,2526,230,190,0,417
14484,R14484,3014,103,10,365,49,5265,237,227,120,6091
14485,R14485,3040,119,6,190,19,1921,230,235,138,1565
14486,R14486,2647,194,31,0,0,2536,199,247,162,912
14487,R14487,2811,105,11,170,32,2941,239,226,116,2100
14488,R14488,3060,18,2,134,10,3249,217,234,154,481
14489,R14489,2804,104,8,0,0,2472,234,230,129,1866
14490,R14490,3025,226,18,541,56,5434,192,254,194,900
14491,R14491,2865,45,8,60,10,3254,223,222,134,2448
14492,R14492,2984,248,15,240,73,5537,186,250,200,949
14493,R14493,3382,58,7,201,-14,2190,226,225,133,3558
14494,R14494,3190,135,4,42,0,5532,226,238,146,3085
14495,R14495,2852,113,12,201,31,2418,241,227,114,2697
14496,R14496,2922,299,12,150,22,4501,185,235,190,6047
14497,R14497,2902,41,21,424,89,700,217,190,99,859
14498,R14498,3041,9,18,547,122,4583,196,201,138,3645
14499,R14499,3234,251,17,391,99,420,180,250,206,2577
14500,R14500,3199,267,16,212,13,1103,178,245,205,1298
14501,R14501,3217,315,1,335,34,726,217,237,158,751
14502,R14502,2818,16,9,0,0,3540,212,222,146,6507
14503,R14503,3093,167,21,484,59,5646,232,242,131,1565
14504,R14504,2593,34,5,570,16,1158,219,228,146,3967
14505,R14505,3409,349,10,677,70,1437,202,224,160,1537
14506,R14506,2934,225,5,579,21,3450,213,245,169,3843
14507,R14507,2963,175,10,240,27,1624,226,246,151,666
14508,R14508,2945,143,9,216,16,4349,233,238,136,5692
14509,R14509,3283,62,11,42,0,5285,230,216,118,242
14510,R14510,3027,355,9,642,108,5242,206,224,157,5753
14511,R14511,2811,80,5,67,2,2334,227,230,137,2342
14512,R14512,3017,352,3,150,10,4476,214,233,158,713
14513,R14513,3074,54,8,474,66,1581,225,222,130,2343
14514,R14514,3014,103,14,85,6,671,243,221,103,1455
14515,R14515,2965,281,15,540,65,5609,177,240,203,4468
14516,R14516,3166,22,5,0,0,3759,217,229,149,1500
14517,R14517,3137,349,10,450,62,1816,202,224,160,2630
14518,R14518,2958,137,8,30,4,4290,233,237,136,2167
14519,R14519,2525,16,15,30,5,1003,206,207,136,5077
14520,R14520,3041,125,11,30,-2,6753,239,232,122,3101
14521,R14521,3368,289,16,30,18,4307,173,236,202,4158
14522,R14522,2691,23,23,430,237,888,200,184,112,1338
14523,R14523,3114,162,9,42,8,1073,229,243,145,2314
14524,R14524,3185,124,23,277,37,3751,251,216,80,390
14525,R14525,3211,326,14,800,8,1577,186,224,178,1075
14526,R14526,3372,333,8,216,40,1528,202,230,167,1986
14527,R14527,3049,40,22,0,0,2082,216,187,97,3319
14528,R14528,3127,247,5,180,-5,540,209,244,173,2496
14529,R14529,3028,99,14,95,23,270,242,221,106,1231
14530,R14530,3116,34,17,268,13,3838,215,201,117,4920
14531,R14531,2977,79,9,255,38,564,232,224,124,2176
14532,R14532,3283,351,14,1173,266,2059,195,215,158,2023
14533,R14533,2942,305,16,42,15,1537,175,230,194,666
14534,R14534,2882,29,15,85,13,1563,213,206,125,2746
14535,R14535,2956,53,9,192,27,470,226,220,128,1613
14536,R14536,2869,297,9,60,1,939,195,237,182,807
14537,R14537,3254,101,10,680,33,3758,236,227,121,2942
14538,R14538,2968,72,2,0,0,3394,222,234,149,6110
14539,R14539,2915,21,12,180,31,1679,212,214,138,2750
14540,R14540,3073,83,11,488,39,6452,235,221,116,3060
14541,R14541,3119,149,12,60,-6,3077,236,239,131,5328
14542,R14542,3182,0,15,684,155,4436,197,211,150,2098
14543,R14543,3152,36,24,660,-34,1855,210,180,94,2016
14544,R14544,2867,55,21,268,32,1100,227,190,86,1734
14545,R14545,3140,28,17,242,64,1115,211,201,121,912
14546,R14546,3131,156,6,277,19,3855,228,241,147,1277
14547,R14547,2548,333,13,150,6,1421,191,223,172,4334
14548,R14548,2162,51,23,85,40,492,224,184,82,769
14549,R14549,3133,55,15,323,6,1772,228,207,109,3079
14550,R14550,3115,27,1,684,61,2187,218,236,155,2385
14551,R14551,2640,11,14,134,31,2343,204,211,142,1361
14552,R14552,2914,14,11,134,23,534,210,217,144,1584
14553,R14553,3021,245,12,60,11,1822,194,249,192,1451
14554,R14554,3204,135,11,210,38,511,238,235,126,2151
14555,R14555,3138,19,14,700,340,1253,208,209,135,1110
14556,R14556,2297,179,13,30,9,212,225,247,152,474
14557,R14557,2524,35,6,285,-11,601,219,227,144,569
14558,R14558,3021,15,5,124,11,1073,216,230,152,2460
14559,R14559,2936,0,0,0,0,5307,218,238,156,2667
14560,R14560,3000,189,14,443,1,5162,219,250,161,2975
14561,R14561,2434,333,13,426,241,1061,191,223,172,1019
14562,R14562,2966,14,13,541,97,2325,207,213,141,2151
14563,R14563,2994,122,17,360,50,2563,247,224,99,2672
14564,R14564,3027,219,13,886,-6,6028,205,252,182,3331
14565,R14565,3070,150,19,240,16,845,241,235,116,700
14566,R14566,2974,113,9,42,4,2313,236,231,126,765
14567,R14567,2758,42,6,360,0,2448,221,226,140,5985
14568,R14568,3287,321,21,30,15,2130,160,214,191,1471
14569,R14569,2407,254,4,30,0,1541,210,242,170,488
14570,R14570,3164,235,23,60,-15,2200,175,253,208,3357
14571,R14571,2991,4,18,42,6,3915,194,202,143,5420
14572,R14572,3033,20,11,0,0,2700,212,217,140,2132
14573,R14573,3008,124,7,525,43,5460,233,235,135,5842
14574,R14574,3013,237,12,268,-40,2254,199,250,187,1121
14575,R14575,2949,77,22,60,30,2554,242,193,70,2308
14576,R14576,2448,342,15,134,50,516,187,216,166,1027
14577,R14577,2939,219,10,242,33,5716,209,250,176,2741
14578,R14578,3178,99,13,190,37,2490,241,221,108,1542
14579,R14579,3174,0,6,323,48,4608,211,228,155,2407
14580,R14580,2907,103,22,541,145,470,250,207,74,579
14581,R14581,3096,345,17,67,-5,3925,184,211,164,1773
14582,R14582,3213,99,12,30,7,2955,240,223,112,2407
14583,R14583,2669,111,8,0,0,1549,234,231,129,1092
14584,R14584,2548,129,7,285,79,1103,231,236,137,751
14585,R14585,2948,315,10,60,7,4797,193,232,178,2121
14586,R14586,2827,355,17,150,65,2096,190,208,154,1182
14587,R14587,2824,177,24,424,36,1622,223,245,140,1560
14588,R14588,3162,343,13,150,33,3186,192,219,165,2376
14589,R14589,3014,320,4,30,4,4152,209,236,165,999
14590,R14590,3190,27,22,870,383,1442,205,187,110,932
14591,R14591,3015,88,14,218,46,2128,241,215,101,2402
14592,R14592,3183,343,6,301,-2,1211,208,231,161,661
14593,R14593,2553,162,26,134,53,1209,234,236,115,488
14594,R14594,3003,109,12,268,30,2862,241,226,113,170
14595,R14595,3069,337,6,366,20,3171,207,231,164,350
14596,R14596,2746,76,4,0,0,371,225,232,143,2617
14597,R14597,2683,39,16,361,36,674,219,203,115,1900
14598,R14598,2785,18,10,30,0,3129,213,220,143,6331
14599,R14599,2887,294,20,270,91,1554,162,231,209,2586
14600,R14600,2847,18,10,421,55,4214,213,220,143,5508
14601,R14601,3183,253,5,228,7,4956,209,243,173,2536
14602,R14602,2791,47,19,339,25,1924,223,196,101,902
14603,R14603,3050,306,11,408,96,674,190,234,184,800
14604,R14604,2949,321,9,60,10,5926,197,231,174,3912
14605,R14605,3043,303,11,95,18,3387,189,235,186,324
14606,R14606,3221,24,21,150,33,999,204,191,116,1972
14607,R14607,3178,326,14,42,10,2563,186,224,178,2789
14608,R14608,3299,59,17,594,193,3255,230,203,101,607
14609,R14609,3360,274,9,247,38,3811,195,243,187,1891
14610,R14610,2943,322,8,270,59,3226,200,232,172,2148
14611,R14611,2114,75,7,0,0,726,229,226,130,552
14612,R14612,3298,171,12,400,58,3270,228,245,147,1234
14613,R14613,3103,120,15,309,-22,1106,245,226,105,983
14614,R14614,2595,281,10,95,19,845,194,241,187,6189
14615,R14615,2343,81,19,90,13,60,242,202,82,849
14616,R14616,3147,132,17,108,20,2162,245,229,107,3137
14617,R14617,2848,138,14,95,16,1022,241,234,120,1766
14618,R14618,2815,49,18,60,17,2639,225,199,102,2733
14619,R14619,2613,52,10,300,43,3072,226,218,125,2746
14620,R14620,3171,177,4,514,87,313,222,242,156,2227
14621,R14621,3393,38,14,560,154,3125,219,208,120,2161
14622,R14622,3022,29,5,301,25,2643,218,229,147,927
