id,label,attr_0,attr_1,attr_2,attr_3,attr_4
13503,R13503,7567,8486.6,8486.4,8486.4,8486.4
13504,R13504,9874.6,628,9874.6,9874.2,9874.6
13505,R13505,9213.6,9213.8,3931,9213.8,9214.0
13506,R13506,8421.8,8421.4,8421.4,8421.6,7892
13507,R13507,5203,8959.2,8959.4,8959.2,8959.2
13508,R13508,9642.8,9642.6,1787,9642.8,9642.6
13509,R13509,4642,9071.6,9071.8,9071.4,9071.8
13510,R13510,9266.4,9266.6,9266.4,9266.6,3668
13511,R13511,4988,9002.6,9002.4,9002.6,9002.6
13512,R13512,9289.8,9289.8,9289.6,3552,9289.6
13513,R13513,8992,8201.8,8201.4,8201.4,8201.6
13514,R13514,9097.6,4513,9097.2,9097.6,9097.2
13515,R13515,6091,8782.0,8781.8,8782.0,8781.6
13516,R13516,9578.0,9577.8,2110,9578.0,9578.0
13517,R13517,4955,9009.0,9009.2,9008.8,9009.2
13518,R13518,9860.6,9861.0,9860.6,9861.0,696
13519,R13519,9533.0,2334,9533.4,9533.4,9533.0
13520,R13520,8624.2,8624.0,8624.0,6879,8624.4
13521,R13521,8463.6,8463.2,8463.4,8463.6,7683
13522,R13522,5058,8988.2,8988.6,8988.4,8988.6
13523,R13523,8577.8,7111,8578.0,8577.6,8577.8
13524,R13524,7564,8487.4,8487.4,8487.2,8487.0
13525,R13525,8673.4,6634,8673.0,8673.2,8673.2
13526,R13526,78,9984.4,9984.6,9984.4,9984.2
13527,R13527,9744.6,9745.0,9744.8,1276,9744.6
13528,R13528,6048,8790.4,8790.4,8790.2,8790.4
13529,R13529,9299.6,9299.4,9299.2,3503,9299.4
13530,R13530,9600.0,9600.2,9600.2,1999,9600.4
13531,R13531,6926,8614.6,8615.0,8614.6,8614.6
13532,R13532,8099.2,8099.2,9503,8099.6,8099.4
13533,R13533,3559,9288.2,9288.0,9288.0,9288.4
13534,R13534,9258.6,9258.6,9258.4,9258.2,3708
13535,R13535,8506.2,8506.4,8506.2,8506.0,7469
13536,R13536,8716.4,8716.6,8716.4,6418,8716.6
13537,R13537,9103.4,4483,9103.2,9103.6,9103.6
13538,R13538,9437,8112.6,8112.8,8112.4,8112.6
13539,R13539,8148.4,8148.2,8148.4,9259,8148.0
13540,R13540,9584.2,9584.6,2078,9584.2,9584.4
13541,R13541,8028.4,8028.8,9857,8028.4,8028.6
13542,R13542,8290.4,8548,8290.2,8290.2,8290.2
13543,R13543,1698,9660.6,9660.6,9660.6,9660.2
13544,R13544,8972.0,8972.0,8972.2,5139,8972.2
13545,R13545,8379,8324.4,8324.2,8324.4,8324.2
13546,R13546,9680.4,1599,9680.0,9680.0,9680.0
13547,R13547,9651.2,9651.2,9651.4,1744,9651.0
13548,R13548,9134.4,9134.6,9134.4,9134.6,4328
13549,R13549,1708,9658.2,9658.2,9658.4,9658.2
13550,R13550,9459.8,9460.0,9460.0,2701,9459.8
13551,R13551,8697.6,8697.4,8697.4,6512,8697.6
13552,R13552,8732.8,6337,8732.6,8732.4,8732.6
13553,R13553,8346,8331.0,8330.6,8331.0,8330.8
13554,R13554,8700.4,8700.2,8700.6,8700.2,6498
13555,R13555,4691,9061.6,9062.0,9062.0,9062.0
13556,R13556,8358.8,8358.8,8358.6,8207,8358.6
13557,R13557,3576,9284.6,9285.0,9285.0,9284.6
13558,R13558,8191.0,8191.0,8191.0,8190.8,9045
13559,R13559,1589,9682.2,9682.0,9682.4,9682.2
13560,R13560,8688.4,8688.8,8688.6,6557,8688.6
13561,R13561,9581.6,9581.4,2092,9581.8,9581.8
13562,R13562,8697.0,6516,8697.0,8696.6,8696.8
13563,R13563,8678.2,8678.6,8678.4,6608,8678.2
13564,R13564,757,9848.4,9848.8,9848.6,9848.8
13565,R13565,8045.0,8045.2,9774,8045.2,8045.2
13566,R13566,9986.4,9986.4,67,9986.4,9986.4
13567,R13567,8119.2,8119.0,9405,8119.2,8119.2
13568,R13568,8856.8,8857.0,8856.8,5716,8857.0
13569,R13569,9365.4,3174,9365.4,9365.4,9365.4
13570,R13570,8013.6,8013.6,8013.6,8013.4,9932
13571,R13571,6222,8755.8,8755.4,8755.4,8755.6
13572,R13572,9705.0,9704.8,9704.8,9705.2,1475
13573,R13573,9169.8,4150,9170.2,9170.2,9170.2
13574,R13574,8490.8,8490.6,7546,8490.6,8490.6
13575,R13575,8367.0,8367.0,8164,8367.0,8367.4
13576,R13576,8234.2,8828,8234.4,8234.6,8234.2
13577,R13577,8495.8,8495.4,7522,8495.6,8495.6
13578,R13578,9566.2,2168,9566.4,9566.4,9566.4
13579,R13579,9971,8006.0,8005.8,8006.0,8005.8
13580,R13580,9270.0,3649,9270.4,9270.0,9270.0
13581,R13581,9271.4,9271.8,9271.8,3642,9271.6
13582,R13582,9905.2,9905.6,9905.2,473,9905.2
13583,R13583,8789.0,8789.0,8788.8,6055,8789.0
13584,R13584,825,9835.0,9834.8,9835.2,9834.8
13585,R13585,9778.8,1106,9778.6,9778.6,9778.6
13586,R13586,9609.6,9609.8,1951,9609.8,9609.6
13587,R13587,8972.6,8972.6,8972.6,8972.8,5136
13588,R13588,8066.2,8066.2,8066.2,9669,8066.2
13589,R13589,9765.0,9765.2,9765.0,1174,9765.2
13590,R13590,8807.4,8807.8,5962,8807.4,8807.8
13591,R13591,8614.8,6926,8615.0,8614.6,8615.0
13592,R13592,9436.4,2817,9436.6,9436.8,9436.4
13593,R13593,8977.8,8977.4,8977.6,5112,8977.6
13594,R13594,4505,9098.8,9099.2,9099.2,9098.8
13595,R13595,3546,9290.6,9290.8,9290.8,9291.0
13596,R13596,8568.8,8569.2,7155,8569.0,8569.0
13597,R13597,6586,8683.0,8682.6,8682.6,8682.6
13598,R13598,8861,8227.6,8227.6,8227.8,8228.0
13599,R13599,9387.0,9387.4,9387.2,9387.0,3064
13600,R13600,9210.8,3946,9210.6,9210.6,9211.0
13601,R13601,5666,8867.0,8867.0,8866.6,8866.6
13602,R13602,8874.4,8874.6,5628,8874.2,8874.4
13603,R13603,8059.6,8060.0,9701,8059.6,8059.6
13604,R13604,8827.2,5865,8827.2,8827.2,8827.2
13605,R13605,9994.2,29,9994.0,9994.4,9994.0
13606,R13606,8505.6,8505.2,8505.6,8505.4,7473
13607,R13607,9715.0,9715.2,9714.8,1425,9715.2
13608,R13608,9738.6,9738.4,9738.4,1308,9738.4
13609,R13609,8103.2,8103.4,8103.4,9483,8103.6
13610,R13610,6282,8743.4,8743.8,8743.8,8743.6
13611,R13611,9062.8,9062.8,4686,9062.6,9063.0
13612,R13612,8022.2,9888,8022.2,8022.6,8022.4
13613,R13613,9365.4,9365.6,9365.8,3172,9365.8
13614,R13614,8117.6,8117.4,8117.2,8117.6,9413
13615,R13615,8233.6,8233.4,8832,8233.8,8233.4
13616,R13616,2233,9553.2,9553.6,9553.2,9553.6
13617,R13617,8816,8237.0,8236.6,8236.8,8237.0
13618,R13618,9120.2,4399,9120.2,9120.4,9120.2
13619,R13619,8451.8,8451.8,7740,8452.0,8452.0
13620,R13620,8119.8,8119.6,8119.8,9401,8120.0
13621,R13621,1581,9683.8,9683.8,9684.0,9683.6
13622,R13622,8925.4,8925.4,8925.6,5372,8925.4
13623,R13623,9725.8,1370,9726.2,9725.8,9726.0
13624,R13624,9941.8,9942.0,290,9942.2,9942.0
13625,R13625,7537,8492.6,8492.4,8492.6,8492.4
13626,R13626,8269.6,8651,8269.8,8269.8,8269.6
13627,R13627,8725.4,6372,8725.4,8725.6,8725.4
13628,R13628,9477.8,2611,9477.8,9478.0,9477.8
13629,R13629,8766.8,8766.6,6166,8766.6,8767.0
13630,R13630,8213.8,8214.0,8213.8,8214.2,8930
13631,R13631,9209.8,3952,9209.6,9209.8,9209.4
13632,R13632,9661.6,1691,9661.6,9661.8,9661.8
13633,R13633,9997.2,9997.6,9997.2,9997.4,13
13634,R13634,9809.2,9809.4,953,9809.2,9809.6
13635,R13635,9660.8,9660.8,9660.6,9660.6,1697
13636,R13636,9765.2,9765.4,9765.4,9765.0,1174
13637,R13637,9015.0,9015.0,9014.6,4926,9014.8
13638,R13638,8755.8,8755.8,8755.8,8755.6,6221
13639,R13639,9604.0,9604.2,9603.8,9603.8,1980
13640,R13640,8259.0,8705,8258.8,8259.0,8258.8
13641,R13641,8477.4,8477.4,8477.4,8477.6,7612
13642,R13642,9985.2,75,9985.0,9985.0,9984.8
13643,R13643,8700.8,8700.4,6497,8700.6,8700.4
13644,R13644,8059.8,8060.0,8060.2,8060.0,9700
13645,R13645,9011.8,9012.2,4940,9012.0,9012.2
13646,R13646,8864.2,8864.4,8864.2,8864.2,5678
13647,R13647,9984.8,9984.8,9984.6,9984.4,77
13648,R13648,9553.0,9552.6,9552.6,9552.6,2236
13649,R13649,8341.8,8342.0,8291,8342.0,8341.6
13650,R13650,6281,8743.8,8744.0,8744.0,8743.8
13651,R13651,8758.0,8757.6,8757.6,8757.8,6211
13652,R13652,8505.0,8504.6,7476,8504.6,8504.6
13653,R13653,9005.2,9005.0,9004.8,4975,9005.2
13654,R13654,8293.8,8293.6,8293.8,8293.6,8532
13655,R13655,5715,8856.8,8857.0,8857.2,8857.2
13656,R13656,8990.6,8990.4,8990.6,8990.4,5048
13657,R13657,9665.8,1671,9665.6,9665.6,9665.8
13658,R13658,9530.0,2350,9530.0,9530.2,9530.0
13659,R13659,8877.4,8877.4,8877.6,5613,8877.4
13660,R13660,8685.8,8686.0,8685.8,6571,8686.0
13661,R13661,8260.8,8260.4,8260.4,8260.8,8697
13662,R13662,8412.0,8411.6,8411.6,8411.8,7941
13663,R13663,9168.2,9168.2,9168.6,4158,9168.6
13664,R13664,8834.8,8835.0,5825,8835.2,8835.0
13665,R13665,8160.0,9199,8160.4,8160.2,8160.4
13666,R13666,9487.8,9487.4,2562,9487.4,9487.4
13667,R13667,8134,8373.4,8373.4,8373.4,8373.2
13668,R13668,9981.6,91,9981.8,9981.8,9981.8
13669,R13669,9084.8,4576,9085.0,9084.6,9084.8
13670,R13670,8898.8,8898.8,8899.2,5505,8899.0
13671,R13671,9505,8099.2,8098.8,8099.2,8099.2
13672,R13672,9911.0,9910.8,9910.8,9911.2,445
13673,R13673,4444,9111.2,9111.2,9111.4,9111.2
13674,R13674,1257,9748.8,9748.4,9748.8,9748.8
13675,R13675,8155.6,8155.4,9223,8155.6,8155.2
13676,R13676,9794.6,9794.8,9795.0,9795.0,1026
13677,R13677,8274.0,8273.8,8273.8,8274.0,8630
13678,R13678,9342,8131.6,8131.8,8131.4,8131.8
13679,R13679,9224.8,9225.0,9224.6,3876,9224.6
13680,R13680,9257.2,9256.8,3715,9257.2,9257.0
13681,R13681,8120.2,8120.2,9399,8120.0,8120.2
13682,R13682,9296.2,3519,9296.0,9296.2,9296.0
13683,R13683,9638.4,9638.4,9638.2,9638.2,1809
13684,R13684,9751.4,9751.6,1242,9751.6,9751.8
13685,R13685,9613.0,9612.8,9613.0,1935,9612.8
13686,R13686,9199.4,9199.6,4003,9199.6,9199.6
13687,R13687,9204.0,9203.6,3981,9204.0,9203.6
13688,R13688,9448.8,9448.6,2757,9448.6,9448.6
13689,R13689,8036.0,8036.2,8036.4,9819,8036.0
13690,R13690,9979.8,9980.2,100,9980.0,9980.2
13691,R13691,9361.6,3191,9361.8,9362.0,9361.6
13692,R13692,8595.0,8595.4,8595.4,8595.2,7024
13693,R13693,9169.6,9169.4,4153,9169.2,9169.2
13694,R13694,8947.4,8947.4,8947.4,8947.6,5262
13695,R13695,9213.8,9213.8,9214.0,3931,9214.0
13696,R13696,8588.4,8588.4,8588.2,8588.4,7058
13697,R13697,8487.2,7564,8487.4,8487.2,8487.0
13698,R13698,9687.0,9687.2,9687.4,9687.2,1564
13699,R13699,8948.4,5257,8948.4,8948.6,8948.4
13700,R13700,8108.8,9455,8109.2,8108.8,8109.2
13701,R13701,1472,9705.4,9705.4,9705.4,9705.4
13702,R13702,8077,8384.4,8384.8,8384.4,8384.8
13703,R13703,8504.2,8504.0,8503.8,8504.0,7480
13704,R13704,9392.2,9392.0,9391.8,3040,9392.2
13705,R13705,9109.2,4455,9109.2,9109.2,9109.0
13706,R13706,9298.8,9298.6,3507,9298.8,9298.4
13707,R13707,2475,9505.0,9505.2,9505.2,9505.2
13708,R13708,564,9887.2,9887.4,9887.2,9887.0
13709,R13709,8813.2,8813.0,8812.8,5935,8813.2
13710,R13710,8936.4,8936.2,8936.4,5318,8936.6
13711,R13711,9751.0,9750.6,1246,9750.8,9751.0
13712,R13712,7216,8556.8,8556.8,8556.8,8556.6
13713,R13713,9850.8,9851.2,745,9851.0,9851.0
13714,R13714,9379.4,9379.4,3102,9379.4,9379.4
13715,R13715,3175,9365.0,9365.0,9365.0,9364.8
13716,R13716,8257.8,8257.6,8257.6,8711,8257.8
13717,R13717,6159,8768.4,8768.2,8768.2,8768.2
13718,R13718,9619.0,9618.8,1905,9618.8,9618.8
13719,R13719,8863.4,5684,8863.4,8863.2,8863.4
13720,R13720,3760,9248.2,9248.2,9248.2,9247.8
13721,R13721,8489.2,8489.4,8489.0,8489.4,7554
13722,R13722,6341,8731.6,8732.0,8731.6,8731.6
13723,R13723,9072.6,9072.2,4638,9072.4,9072.2
13724,R13724,4660,9068.2,9067.8,9068.0,9068.0
13725,R13725,8173.2,8173.4,8173.4,8173.4,9133
13726,R13726,9161.2,4194,9161.4,9161.0,9161.4
13727,R13727,8139.2,8139.2,8139.2,8139.0,9305
13728,R13728,8984.8,5075,8985.2,8984.8,8985.2
13729,R13729,8127.8,8127.8,8127.4,9362,8127.6
13730,R13730,8854.2,8854.0,5729,8854.4,8854.2
13731,R13731,8590.4,8590.2,8590.6,8590.6,7048
13732,R13732,8748.8,8748.8,6256,8749.0,8748.8
13733,R13733,8901.0,8901.0,5495,8900.8,8901.0
13734,R13734,8449.6,7753,8449.2,8449.2,8449.2
13735,R13735,9165.2,9165.0,4175,9164.8,9164.8
13736,R13736,8497.6,7513,8497.6,8497.4,8497.4
13737,R13737,8648.0,8647.6,8647.8,6761,8647.8
13738,R13738,8505.6,8505.6,8505.6,7473,8505.4
13739,R13739,8751.6,6242,8751.8,8751.6,8751.4
13740,R13740,9134.2,9134.2,9134.0,9134.0,4330
13741,R13741,9034.0,9033.8,9033.6,9033.6,4831
13742,R13742,8712.4,8712.4,8712.8,8712.6,6437
13743,R13743,8909.0,8908.6,5456,8908.8,8908.8
13744,R13744,8271.2,8644,8271.0,8271.0,8271.4
13745,R13745,9840.6,9840.8,9841.0,9840.6,796
13746,R13746,9498.2,9498.2,2508,9498.2,9498.2
13747,R13747,8177.8,8177.4,8177.4,9112,8177.6
13748,R13748,9956.0,221,9955.6,9956.0,9955.6
13749,R13749,4382,9123.4,9123.8,9123.6,9123.8
13750,R13750,9348.8,9349.2,3255,9349.2,9349.0
13751,R13751,9433.4,9433.6,9433.4,9433.4,2833
13752,R13752,9906.2,470,9906.0,9906.2,9905.8
13753,R13753,9829.8,9830.0,9830.0,9830.2,850
13754,R13754,9043.8,9044.0,9044.2,9044.2,4780
13755,R13755,9731.6,9731.6,1341,9731.8,9731.8
13756,R13756,9010.2,9010.2,9010.2,9010.2,4949
13757,R13757,8455.8,8455.4,7722,8455.4,8455.4
13758,R13758,239,9952.4,9952.4,9952.0,9952.0
13759,R13759,8776.4,8776.8,8776.6,8776.8,6117
13760,R13760,9357.2,9357.4,9357.6,3213,9357.2
13761,R13761,9535.0,9534.8,9535.0,9534.8,2325
13762,R13762,8639.6,6801,8640.0,8639.6,8639.6
13763,R13763,2057,9588.8,9588.8,9588.8,9588.6
13764,R13764,9354.4,9354.8,9354.4,3227,9354.6
13765,R13765,9217.6,3912,9217.4,9217.8,9217.8
13766,R13766,9304.2,3479,9304.2,9304.0,9304.0
13767,R13767,8479.4,8479.6,8479.6,7602,8479.6
13768,R13768,8722.8,8722.4,6387,8722.8,8722.4
13769,R13769,9671.0,9671.4,1644,9671.4,9671.4
13770,R13770,8396.8,8016,8397.0,8396.6,8397.0
13771,R13771,8748,8250.4,8250.2,8250.4,8250.4
13772,R13772,8827.6,5861,8828.0,8828.0,8827.6
13773,R13773,3579,9284.4,9284.2,9284.2,9284.0
13774,R13774,8997.6,8997.8,8997.8,8998.0,5011
13775,R13775,8874.8,8874.8,8875.2,5625,8875.0
13776,R13776,9584.0,9583.8,9584.0,9584.0,2081
13777,R13777,8047.6,8047.4,9763,8047.4,8047.4
13778,R13778,9298.4,3509,9298.4,9298.2,9298.2
13779,R13779,9367.8,9368.2,9367.8,3160,9368.2
13780,R13780,9617.6,9618.0,9617.8,1911,9617.6
13781,R13781,9899.6,9899.6,9899.2,503,9899.4
13782,R13782,9285.6,3573,9285.4,9285.4,9285.2
13783,R13783,8096.4,8096.6,8096.2,9518,8096.4
13784,R13784,2942,9411.8,9411.8,9411.6,9411.6
13785,R13785,1064,9787.4,9787.4,9787.2,9787.4
13786,R13786,9283.0,9283.0,9283.0,9283.2,3585
13787,R13787,8511.2,7444,8511.4,8511.4,8511.0
13788,R13788,9325.4,9325.2,9325.2,9325.2,3373
13789,R13789,8013.4,8013.4,9932,8013.8,8013.4
13790,R13790,8025.0,8025.0,8024.8,8025.0,9876
13791,R13791,6854,8629.4,8629.0,8629.4,8629.2
13792,R13792,9633.2,1835,9633.0,9633.2,9633.0
13793,R13793,9184.8,4077,9184.6,9184.4,9184.4
13794,R13794,8428.2,8428.6,8428.6,7858,8428.4
13795,R13795,9208.6,9208.2,3958,9208.4,9208.4
13796,R13796,8721.6,8721.4,8721.6,6392,8721.8
13797,R13797,9718.2,9718.4,1409,9718.4,9718.2
13798,R13798,8128.8,8128.4,8128.4,9357,8128.6
13799,R13799,9265.8,9265.8,9266.0,9266.0,3670
13800,R13800,9732.0,9731.8,9731.6,1341,9731.6
13801,R13801,9068.6,9068.4,9068.4,4657,9068.4
13802,R13802,9704.4,9704.6,9704.4,9704.6,1477
13803,R13803,1852,9629.8,9629.4,9629.4,9629.4
13804,R13804,8518.6,8518.6,8518.8,8518.4,7407
13805,R13805,9513.4,2433,9513.6,9513.2,9513.6
13806,R13806,9958.8,9958.6,206,9959.0,9959.0
13807,R13807,2791,9441.8,9441.8,9441.8,9442.0
13808,R13808,8923.0,5385,8922.8,8923.2,8922.8
13809,R13809,8398.4,8398.4,8009,8398.4,8398.2
13810,R13810,8752.8,8752.6,8752.4,8752.8,6237
13811,R13811,8586.2,8586.0,7070,8586.2,8586.2
13812,R13812,6231,8753.6,8753.6,8753.8,8754.0
13813,R13813,459,9908.4,9908.0,9908.0,9908.4
13814,R13814,8632.0,8632.0,6839,8632.2,8632.0
13815,R13815,9322.0,3390,9322.2,9322.0,9322.0
13816,R13816,9791.6,9792.0,9791.8,1041,9791.6
13817,R13817,6833,8633.6,8633.2,8633.6,8633.4
13818,R13818,8844.4,8844.2,8844.4,5779,8844.4
13819,R13819,8203.2,8203.2,8203.0,8203.0,8984
13820,R13820,6241,8751.8,8751.6,8751.6,8751.6
13821,R13821,9975.6,122,9975.4,9975.8,9975.4
13822,R13822,8647.6,8647.2,8647.4,6763,8647.6
13823,R13823,8378.4,8378.8,8378.6,8107,8378.6
13824,R13824,9200.6,9200.4,3998,9200.4,9200.6
13825,R13825,9369.0,3156,9368.8,9369.0,9368.8
13826,R13826,9516.4,9516.4,2419,9516.2,9516.0
13827,R13827,9055.4,9055.8,4722,9055.8,9055.8
13828,R13828,9176.6,9176.2,4118,9176.4,9176.2
13829,R13829,9019.4,9019.4,4903,9019.2,9019.4
13830,R13830,8169.8,8169.6,9151,8169.8,8169.6
13831,R13831,9746.6,9746.8,1267,9746.4,9746.8
13832,R13832,8756.6,6218,8756.6,8756.2,8756.2
13833,R13833,6250,8750.0,8750.2,8750.2,8749.8
13834,R13834,8910.6,8910.8,8910.8,8910.6,5447
13835,R13835,6650,8669.8,8670.0,8670.2,8670.0
13836,R13836,9874.0,631,9874.0,9873.6,9873.8
13837,R13837,9996.6,16,9997.0,9997.0,9996.8
13838,R13838,9299.0,9299.0,3504,9299.4,9299.4
13839,R13839,1857,9628.6,9628.4,9628.4,9628.6
13840,R13840,9899.8,9899.4,502,9899.6,9899.8
13841,R13841,9870.8,9870.4,9870.6,647,9870.6
13842,R13842,8151.2,8151.0,8150.8,8150.8,9245
13843,R13843,8054.6,9727,8054.6,8054.4,8054.6
13844,R13844,9154.2,9154.0,9154.4,4229,9154.4
13845,R13845,8550.2,7250,8550.2,8550.2,8550.2
13846,R13846,9226.8,9226.8,9227.0,9227.2,3865
13847,R13847,9746.0,9746.0,1270,9746.2,9746.0
13848,R13848,8411.8,8411.6,8411.4,8411.6,7942
13849,R13849,8295.8,8296.0,8295.8,8520,8296.0
13850,R13850,9515.6,9515.6,2421,9515.6,9515.6
13851,R13851,8566.0,7170,8566.2,8566.0,8565.8
13852,R13852,9708.8,1455,9709.2,9708.8,9708.8
13853,R13853,9282.4,9282.8,9282.6,9282.6,3587
13854,R13854,8746.8,6265,8747.0,8747.2,8747.0
13855,R13855,9784.4,9784.8,1077,9784.4,9784.8
13856,R13856,8276.2,8276.0,8276.2,8275.8,8620
13857,R13857,7427,8514.6,8514.8,8514.4,8514.6
13858,R13858,9692.4,9692.8,1537,9692.6,9692.6
13859,R13859,9824.8,9825.0,9824.6,876,9824.8
13860,R13860,9906.0,9906.0,9906.2,470,9905.8
13861,R13861,8571.0,8571.2,7145,8570.8,8571.2
13862,R13862,9588.2,9588.0,2059,9588.0,9588.4
13863,R13863,8482.0,8482.0,7590,8482.2,8481.8
13864,R13864,9344.4,9344.4,9344.2,9344.4,3279
13865,R13865,4048,9190.2,9190.2,9190.2,9190.4
13866,R13866,9012.8,9013.0,4935,9013.0,9013.0
13867,R13867,9497,8100.4,8100.6,8100.8,8100.8
13868,R13868,3999,9200.2,9200.2,9200.0,9200.0
13869,R13869,8864.6,8865.0,8864.8,5676,8864.6
13870,R13870,8041.0,8041.0,8041.0,8041.4,9794
13871,R13871,9563.8,2181,9564.0,9563.6,9564.0
13872,R13872,8556.8,7216,8556.8,8557.0,8556.6
13873,R13873,9542.8,9542.6,9543.0,2286,9542.8
13874,R13874,8129.8,9352,8129.8,8129.6,8129.8
13875,R13875,9445.0,2776,9444.6,9444.6,9444.8
13876,R13876,3297,9340.6,9340.4,9340.4,9340.4
13877,R13877,9034.6,9034.8,9034.8,4827,9034.8
13878,R13878,8940.4,8940.0,8940.0,8940.4,5299
13879,R13879,9100,8180.0,8180.0,8180.0,8180.2
13880,R13880,8299.8,8299.8,8502,8299.4,8299.4
13881,R13881,9127.4,9127.6,4362,9127.4,9127.4
13882,R13882,9202.6,9202.4,9202.6,3987,9202.6
13883,R13883,9765.2,1175,9765.2,9765.0,9764.8
13884,R13884,8852.6,8852.8,8852.4,5737,8852.4
13885,R13885,8804.0,5981,8803.6,8804.0,8804.0
13886,R13886,9680.0,1600,9679.8,9680.2,9680.0
13887,R13887,8426.8,7865,8427.2,8427.0,8427.0
13888,R13888,8828.8,8828.6,8829.0,5856,8828.8
13889,R13889,1945,9610.8,9611.2,9611.0,9611.0
13890,R13890,8274.6,8275.0,8274.8,8275.0,8626
13891,R13891,9187.6,4062,9187.6,9187.6,9187.4
13892,R13892,8989.2,5054,8989.0,8989.2,8989.2
13893,R13893,8830.6,5848,8830.6,8830.4,8830.4
13894,R13894,4454,9109.4,9109.0,9109.0,9109.2
13895,R13895,8502.8,8502.4,7487,8502.8,8502.4
13896,R13896,8221.4,8221.6,8221.8,8221.8,8892
13897,R13897,8326.2,8326.2,8326.6,8368,8326.2
13898,R13898,4276,9145.0,9144.8,9145.0,9144.6
13899,R13899,8088.0,8087.6,8087.6,8088.0,9561
13900,R13900,794,9841.4,9841.4,9841.2,9841.2
13901,R13901,4298,9140.6,9140.4,9140.4,9140.6
13902,R13902,9177.6,4112,9177.8,9177.6,9177.8
13903,R13903,8434.4,8434.4,8434.2,8434.2,7828
13904,R13904,8233.0,8836,8232.8,8232.6,8232.8
13905,R13905,9678.0,9678.2,9678.2,1610,9677.8
13906,R13906,835,9833.0,9832.8,9832.8,9833.0
13907,R13907,8597.0,8596.8,7015,8596.8,8596.8
13908,R13908,9771.0,1144,9771.2,9771.4,9771.2
13909,R13909,2547,9490.4,9490.6,9490.4,9490.6
13910,R13910,9246.8,9246.6,9247.0,3766,9247.0
13911,R13911,7146,8571.0,8570.8,8570.8,8571.0
13912,R13912,8737.6,8737.8,8737.4,8737.6,6312
13913,R13913,8423.6,7882,8423.4,8423.8,8423.6
13914,R13914,63,9987.6,9987.6,9987.6,9987.4
13915,R13915,8039.0,9804,8039.0,8039.0,8039.4
13916,R13916,8446.4,8446.2,8446.4,7769,8446.0
13917,R13917,8064.0,9681,8063.8,8064.0,8063.6
13918,R13918,8990.8,5046,8991.0,8991.0,8990.8
13919,R13919,9601.4,9601.4,1992,9601.6,9601.6
13920,R13920,9424.0,2881,9423.8,9424.0,9423.8
13921,R13921,8510.8,8510.8,7446,8510.6,8510.6
13922,R13922,8873.6,8873.8,8873.6,8873.8,5631
13923,R13923,9668.6,9668.6,1657,9668.6,9668.8
13924,R13924,5916,8817.0,8817.0,8817.0,8817.0
13925,R13925,8245.6,8245.4,8245.8,8772,8245.4
13926,R13926,8546.4,8546.0,8546.2,7269,8546.0
13927,R13927,8557.4,8557.8,8557.8,8557.6,7212
13928,R13928,8324.6,8325.0,8325.0,8376,8324.8
13929,R13929,9661.8,9662.0,9662.0,9662.2,1690
13930,R13930,2341,9531.8,9532.0,9531.6,9531.8
13931,R13931,9112,8177.8,8177.4,8177.6,8177.8
13932,R13932,8403.8,8404.0,7981,8403.6,8403.6
13933,R13933,1970,9606.0,9606.2,9606.0,9605.8
13934,R13934,8566.2,8566.6,8566.4,8566.4,7168
13935,R13935,4582,9083.8,9083.8,9083.6,9083.6
13936,R13936,8591.8,8591.8,8591.8,7040,8591.8
13937,R13937,7613,8477.4,8477.6,8477.2,8477.4
13938,R13938,8367.4,8367.4,8367.8,8367.8,8162
13939,R13939,8855.0,5724,8855.2,8855.2,8855.4
13940,R13940,8525.0,8524.8,7375,8525.0,8525.2
13941,R13941,9695,8060.8,8060.8,8061.2,8061.0
13942,R13942,9619.0,9619.0,9619.0,9619.2,1904
13943,R13943,6728,8654.2,8654.4,8654.6,8654.6
13944,R13944,8944.0,8943.6,8943.8,5281,8944.0
13945,R13945,9627.2,9627.2,9627.0,1864,9627.0
13946,R13946,9392.2,3039,9392.4,9392.0,9392.2
13947,R13947,8524.4,8524.8,8524.8,7377,8524.6
13948,R13948,8461.8,8462.2,8462.0,8462.2,7690
13949,R13949,9531.2,9530.8,9530.8,2345,9531.0
13950,R13950,8054.8,8055.0,9725,8055.0,8055.2
13951,R13951,8222.6,8222.4,8887,8222.4,8222.6
13952,R13952,9125.2,4373,9125.2,9125.6,9125.2
13953,R13953,2383,9523.4,9523.6,9523.2,9523.2
13954,R13954,9594.0,9593.8,9593.8,9593.6,2031
13955,R13955,9452.0,2739,9452.2,9452.2,9452.0
13956,R13956,9689.4,9689.4,1552,9689.6,9689.6
13957,R13957,9107.4,4463,9107.6,9107.4,9107.2
13958,R13958,8273.6,8273.8,8273.4,8273.6,8632
13959,R13959,8563.0,8562.6,7186,8562.6,8562.8
13960,R13960,8995.2,8995.0,5025,8995.2,8995.2
13961,R13961,9505.4,9505.4,2474,9505.2,9505.2
13962,R13962,1784,9643.2,9643.2,9643.4,9643.0
13963,R13963,8486.0,8485.8,8485.8,7570,8486.2
13964,R13964,8175.8,8175.6,8175.6,8175.6,9122
13965,R13965,8946.8,8947.0,5265,8946.8,8947.2
13966,R13966,8978.2,8978.4,8978.0,5109,8978.0
13967,R13967,9875.4,9875.6,9875.8,622,9875.8
13968,R13968,8471.6,8471.6,7641,8472.0,8472.0
