id,label,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9
12965,R12965,9534.6,9534.4,9534.6,9534.6,2327,9534.8,9534.4,9534.8,9534.8,9534.4
12966,R12966,9314.8,9314.8,9315.0,9314.8,9314.6,9315.0,9315.0,3426,9314.6,9314.6
12967,R12967,8430.6,8430.8,7846,8430.8,8431.0,8431.0,8431.0,8430.8,8430.6,8430.6
12968,R12968,8500.2,8500.4,8500.0,8500.2,7499,8500.0,8500.0,8500.4,8500.0,8500.4
12969,R12969,9635.2,9635.4,9635.2,9635.0,9635.2,1824,9635.2,9635.4,9635.4,9635.0
12970,R12970,8049.8,9752,8049.6,8049.6,8049.8,8049.6,8049.6,8049.8,8049.6,8049.6
12971,R12971,9729.0,9728.8,9729.0,1355,9729.2,9729.0,9729.0,9729.2,9728.8,9729.2
12972,R12972,9788.0,9787.6,9787.8,9788.0,9787.8,9787.6,9788.0,9787.6,9788.0,1061
12973,R12973,3957,9208.8,9208.4,9208.4,9208.6,9208.6,9208.8,9208.4,9208.4,9208.8
12974,R12974,8180.6,8180.8,8181.0,8180.8,8180.6,8180.6,8180.6,8181.0,9096,8180.6
12975,R12975,8661.2,6693,8661.6,8661.2,8661.4,8661.4,8661.4,8661.6,8661.4,8661.6
12976,R12976,9644.8,9644.6,9644.8,1776,9645.0,9645.0,9644.6,9644.8,9644.8,9644.6
12977,R12977,8154.0,8154.0,8154.2,8154.0,8154.2,8153.8,8153.8,8154.0,9230,8154.0
12978,R12978,8777.8,8777.6,8777.4,8777.8,8777.6,8777.4,8777.6,6112,8777.6,8777.6
12979,R12979,5285,8943.0,8943.0,8942.8,8943.2,8942.8,8942.8,8942.8,8942.8,8942.8
12980,R12980,1602,9679.4,9679.4,9679.6,9679.6,9679.6,9679.4,9679.4,9679.8,9679.4
12981,R12981,9487.8,9487.8,9487.6,9488.0,9488.0,9487.6,9487.6,9487.8,2561,9487.8
12982,R12982,9931.8,9931.8,9931.8,9932.0,9931.6,9932.0,9931.8,9932.0,341,9932.0
12983,R12983,9882.2,9882.0,9882.4,589,9882.4,9882.4,9882.2,9882.4,9882.2,9882.2
12984,R12984,8726.6,8726.6,8726.4,8726.2,8726.6,8726.6,6368,8726.4,8726.4,8726.4
12985,R12985,9198.2,9198.6,9198.4,9198.4,9198.2,9198.4,4008,9198.2,9198.6,9198.4
12986,R12986,9923.0,9923.4,9923.4,9923.2,9923.0,9923.2,9923.4,9923.2,384,9923.4
12987,R12987,9586.8,9586.6,9586.6,9586.6,2066,9586.8,9586.8,9587.0,9586.8,9586.8
12988,R12988,8068.2,9660,8067.8,8068.0,8067.8,8068.2,8068.0,8068.2,8068.0,8068.2
12989,R12989,4361,9127.8,9127.8,9127.6,9128.0,9127.8,9127.6,9127.6,9128.0,9127.6
12990,R12990,8068.2,8068.4,9658,8068.6,8068.4,8068.2,8068.6,8068.6,8068.2,8068.2
12991,R12991,5204,8959.4,8959.4,8959.4,8959.4,8959.2,8959.0,8959.4,8959.4,8959.4
12992,R12992,9641.2,9641.4,9641.4,9641.4,9641.6,9641.6,9641.6,9641.6,9641.4,1793
12993,R12993,9201.6,9201.4,9201.4,9201.2,3993,9201.4,9201.4,9201.2,9201.4,9201.6
12994,R12994,8845.6,8846.0,5771,8846.0,8846.0,8845.6,8846.0,8846.0,8846.0,8845.6
12995,R12995,9505.4,9505.4,2473,9505.4,9505.4,9505.4,9505.2,9505.4,9505.2,9505.4
12996,R12996,9699.4,9699.4,9699.4,9699.4,9699.0,9699.0,1504,9699.2,9699.2,9699.2
12997,R12997,9437.8,9437.8,9438.0,9437.8,9437.8,9437.8,2810,9437.8,9437.8,9437.8
12998,R12998,8721.6,8721.6,8721.8,8722.0,8721.6,8721.6,6391,8721.8,8721.6,8721.6
12999,R12999,9259.6,9259.8,9259.8,9259.4,9259.8,9259.6,9259.4,3702,9259.4,9259.8
13000,R13000,8741.6,8741.4,8741.6,8741.4,8741.4,8741.6,8741.2,8741.4,8741.6,6293
13001,R13001,9790.0,9790.0,9790.0,9789.8,9789.8,9790.0,1051,9789.6,9789.6,9789.6
13002,R13002,8880.2,8880.0,8880.2,8879.8,8880.0,8880.0,8879.8,8880.0,8880.2,5600
13003,R13003,9521.0,9521.0,9521.0,9520.6,9520.6,9520.6,2396,9521.0,9520.6,9520.8
13004,R13004,8840.0,5799,8840.4,8840.0,8840.2,8840.4,8840.2,8840.4,8840.2,8840.2
13005,R13005,8169.2,8169.6,8169.4,8169.2,8169.2,8169.2,8169.4,8169.6,8169.2,9153
13006,R13006,9597.4,9597.2,9597.6,9597.6,2013,9597.6,9597.4,9597.6,9597.6,9597.2
13007,R13007,8282.8,8283.0,8283.2,8283.2,8585,8282.8,8283.0,8283.0,8283.2,8283.0
13008,R13008,8063.8,8063.8,9681,8064.0,8063.8,8063.8,8063.6,8063.6,8063.6,8064.0
13009,R13009,8840.8,5797,8840.8,8840.6,8840.8,8840.4,8840.8,8840.4,8840.4,8840.6
13010,R13010,9509.0,2456,9508.6,9508.8,9509.0,9508.6,9508.6,9508.8,9509.0,9508.6
13011,R13011,8065.2,8064.8,8065.2,8065.0,8065.2,8064.8,8065.2,8065.0,9675,8065.2
13012,R13012,9530.8,9530.8,9531.2,9531.0,9531.2,2345,9530.8,9531.2,9530.8,9530.8
13013,R13013,9243.0,9242.8,3786,9242.8,9242.8,9243.0,9242.8,9243.0,9243.0,9242.6
13014,R13014,9214.6,9214.2,9214.4,9214.6,9214.4,3928,9214.2,9214.6,9214.6,9214.6
13015,R13015,8603.0,8603.2,8603.0,8603.0,8603.0,8603.4,8603.2,6984,8603.2,8603.0
13016,R13016,2551,9489.6,9489.8,9489.8,9490.0,9489.8,9489.6,9489.8,9490.0,9489.8
13017,R13017,9879.8,9880.0,9879.8,601,9879.6,9880.0,9879.8,9879.8,9879.6,9880.0
13018,R13018,9960.0,9959.6,9959.8,9960.0,9960.0,9959.8,9959.8,9960.0,201,9960.0
13019,R13019,8218.8,8219.0,8219.0,8218.8,8218.8,8219.0,8218.8,8219.2,8219.0,8905
13020,R13020,8715.6,8715.8,8716.0,8715.8,6421,8716.0,8716.0,8715.8,8715.6,8716.0
13021,R13021,9247.0,3764,9247.0,9247.4,9247.2,9247.0,9247.4,9247.0,9247.2,9247.2
13022,R13022,5218,8956.2,8956.6,8956.6,8956.2,8956.6,8956.2,8956.2,8956.4,8956.6
13023,R13023,9602.4,1988,9602.4,9602.2,9602.2,9602.6,9602.4,9602.6,9602.2,9602.6
13024,R13024,9588.0,9588.4,9588.2,9588.2,9588.0,9588.0,9588.4,9588.2,2059,9588.4
13025,R13025,1014,9797.0,9797.0,9797.0,9797.2,9797.2,9797.0,9797.2,9797.0,9797.0
13026,R13026,8711.2,8711.4,8711.2,8711.0,8711.4,8711.0,8711.0,6444,8711.4,8711.4
13027,R13027,9190,8162.0,8162.0,8161.8,8162.0,8162.2,8162.0,8161.8,8162.0,8162.2
13028,R13028,9838.8,9838.8,9838.6,9838.8,9838.6,9838.8,807,9838.8,9838.4,9838.6
13029,R13029,8966.8,8966.8,8966.8,8966.6,8966.8,8966.8,5166,8966.8,8966.8,8966.6
13030,R13030,8388.4,8388.2,8388.2,8388.6,8388.2,8388.4,8058,8388.6,8388.2,8388.2
13031,R13031,9910.0,9910.0,451,9910.0,9909.6,9909.6,9909.8,9909.8,9910.0,9909.6
13032,R13032,9510.8,2447,9510.4,9510.4,9510.8,9510.6,9510.6,9510.4,9510.8,9510.8
13033,R13033,8352.0,8352.0,8352.4,8352.0,8352.2,8352.4,8352.4,8352.4,8352.0,8239
13034,R13034,8927.8,8927.6,8927.4,8927.4,8927.4,8927.8,5362,8927.4,8927.8,8927.4
13035,R13035,5718,8856.4,8856.2,8856.2,8856.6,8856.2,8856.6,8856.2,8856.2,8856.2
13036,R13036,8645.8,6770,8645.8,8646.2,8645.8,8646.2,8646.2,8645.8,8646.0,8645.8
13037,R13037,9495,8100.8,8100.8,8101.2,8101.2,8101.0,8100.8,8101.0,8100.8,8101.0
13038,R13038,8288.8,8288.6,8288.6,8557,8288.4,8288.8,8288.8,8288.6,8288.4,8288.4
13039,R13039,9252.8,9252.8,9252.6,9252.8,9252.4,9252.4,9252.6,9252.6,9252.8,3737
13040,R13040,9391.4,9391.2,9391.4,3044,9391.0,9391.0,9391.2,9391.0,9391.2,9391.0
13041,R13041,9315.2,3424,9315.4,9315.4,9315.0,9315.0,9315.2,9315.4,9315.0,9315.2
13042,R13042,8808.6,8808.8,8808.6,8808.4,5957,8808.8,8808.8,8808.8,8808.8,8808.8
13043,R13043,9497.8,9497.8,9497.8,9498.0,9497.8,9498.2,9498.2,9498.2,9498.2,2510
13044,R13044,9125.6,9125.4,9125.4,9125.6,9125.4,9125.4,4372,9125.6,9125.6,9125.4
13045,R13045,8364.8,8365.0,8364.8,8175,8364.8,8364.8,8364.8,8365.2,8364.8,8365.2
13046,R13046,8280.2,8280.0,8280.0,8280.0,8280.4,8280.4,8599,8280.2,8280.4,8280.2
13047,R13047,8038.2,8038.6,8038.6,8038.2,8038.2,8038.2,8038.4,8038.2,9808,8038.4
13048,R13048,8391.8,8391.8,8391.8,8391.8,8392.0,8041,8392.0,8391.6,8391.8,8391.6
13049,R13049,9096.0,9096.0,9096.0,9096.0,9096.2,9095.8,9096.2,9096.0,4520,9096.2
13050,R13050,9345.6,9345.4,3273,9345.2,9345.2,9345.6,9345.2,9345.2,9345.2,9345.6
13051,R13051,8134.6,8135.0,8134.8,8134.8,8135.0,8134.8,8134.6,8134.6,8135.0,9326
13052,R13052,8822.2,5890,8822.2,8822.0,8821.8,8821.8,8822.2,8821.8,8822.0,8822.0
13053,R13053,8747.8,6262,8747.4,8747.4,8747.4,8747.8,8747.8,8747.8,8747.8,8747.8
13054,R13054,8206.8,8206.8,8206.8,8206.6,8206.4,8206.6,8967,8206.6,8206.6,8206.8
13055,R13055,9013.6,9013.2,9013.2,9013.6,9013.2,4933,9013.6,9013.4,9013.4,9013.4
13056,R13056,9682.2,9681.8,9682.0,9682.0,9682.0,9681.8,9682.2,9682.0,1590,9682.0
13057,R13057,8564.6,8564.8,8564.6,8564.8,8564.6,8564.8,8564.6,7177,8564.8,8564.4
13058,R13058,8268.0,8268.2,8268.2,8268.4,8268.2,8268.4,8659,8268.4,8268.2,8268.2
13059,R13059,8688.8,8688.4,8688.4,8688.4,8688.6,8688.8,6557,8688.8,8688.4,8688.8
13060,R13060,9512.6,9513.0,9512.8,9512.6,9512.8,9512.8,9512.8,2436,9513.0,9513.0
13061,R13061,654,9869.0,9869.0,9869.0,9869.4,9869.4,9869.2,9869.4,9869.0,9869.2
13062,R13062,8026.4,8026.8,8026.4,8026.8,8026.8,8026.6,8026.8,8026.6,8026.4,9867
13063,R13063,8057.8,8057.4,8057.4,8057.4,8057.6,8057.4,9712,8057.8,8057.6,8057.4
13064,R13064,8670.4,8670.4,8670.4,8670.6,8670.4,8670.6,8670.2,8670.2,8670.2,6648
13065,R13065,9769.6,9769.8,9769.4,9769.6,9769.8,9769.4,9769.6,1152,9769.8,9769.4
13066,R13066,9143.0,9142.6,4286,9142.8,9142.6,9142.8,9142.8,9142.8,9142.8,9142.8
13067,R13067,8553.6,8554.0,7231,8553.6,8553.6,8554.0,8553.8,8554.0,8553.6,8553.8
13068,R13068,8012.8,8012.6,8013.0,8012.6,8012.8,8012.8,9936,8012.6,8012.8,8012.8
13069,R13069,9277.8,9278.2,9277.8,9277.8,9277.8,9278.2,9278.0,9278.2,3610,9277.8
13070,R13070,9002.6,9002.8,4986,9002.6,9003.0,9003.0,9002.8,9003.0,9003.0,9002.6
13071,R13071,9377.2,9377.6,9377.4,9377.2,9377.6,3113,9377.4,9377.6,9377.4,9377.2
13072,R13072,9288.8,9288.8,3556,9289.0,9288.8,9288.6,9289.0,9288.6,9288.6,9288.8
13073,R13073,5618,8876.6,8876.6,8876.4,8876.6,8876.6,8876.2,8876.6,8876.2,8876.2
13074,R13074,8732.0,8732.2,8732.0,6340,8732.2,8732.0,8731.8,8732.0,8732.2,8732.2
13075,R13075,8664.0,8664.2,8664.2,8663.8,8664.2,6680,8663.8,8663.8,8664.0,8664.2
13076,R13076,8381.0,8381.0,8381.0,8381.2,8381.4,8381.4,8381.4,8094,8381.0,8381.4
13077,R13077,9659.6,1702,9659.4,9659.6,9659.4,9659.8,9659.6,9659.4,9659.6,9659.6
13078,R13078,9546.6,9546.6,2267,9546.6,9546.6,9546.8,9546.4,9546.4,9546.4,9546.8
13079,R13079,9232.0,9232.0,9232.0,9232.0,3840,9232.0,9232.0,9232.0,9232.0,9231.8
13080,R13080,3879,9224.0,9224.0,9224.2,9224.2,9224.2,9224.0,9224.4,9224.2,9224.0
13081,R13081,8889.2,8889.0,8889.2,8889.2,8889.4,8889.0,5554,8889.2,8889.4,8889.4
13082,R13082,8293.0,8293.0,8293.0,8293.2,8293.0,8535,8293.0,8293.0,8293.0,8292.8
13083,R13083,8682.8,8683.0,8682.6,8682.8,8683.0,8682.8,6586,8682.6,8682.8,8682.8
13084,R13084,9635.0,9635.2,9635.0,9635.2,1824,9635.0,9635.0,9635.4,9635.0,9635.0
13085,R13085,8177.6,8177.4,8177.8,8177.8,8177.4,9112,8177.4,8177.8,8177.8,8177.6
13086,R13086,8055.2,8055.0,8054.8,9725,8055.2,8055.0,8054.8,8055.2,8055.2,8054.8
13087,R13087,9213.6,9213.6,9213.8,9213.6,9214.0,3931,9213.8,9213.8,9213.6,9214.0
13088,R13088,8184.2,8184.6,8184.2,8184.4,9078,8184.6,8184.6,8184.6,8184.6,8184.6
13089,R13089,8264.8,8264.8,8265.0,8264.8,8264.8,8264.6,8264.6,8676,8265.0,8264.8
13090,R13090,8175.4,8175.8,8175.6,8175.8,8175.8,8175.4,8175.4,8175.8,8175.8,9122
13091,R13091,9382.0,9382.0,3090,9382.0,9381.8,9382.2,9382.0,9381.8,9381.8,9382.2
13092,R13092,8216.8,8217.0,8217.0,8217.2,8217.0,8216.8,8216.8,8217.2,8217.2,8915
13093,R13093,8901.4,8901.2,8901.6,8901.2,8901.6,5493,8901.2,8901.2,8901.2,8901.4
13094,R13094,9066.0,9065.8,9065.8,9065.8,9065.6,9065.8,4671,9065.6,9065.6,9065.6
13095,R13095,9186.6,4067,9186.6,9186.8,9186.8,9186.6,9186.8,9186.4,9186.6,9186.4
13096,R13096,9011.2,9011.0,9011.2,9011.4,9011.4,4944,9011.0,9011.0,9011.0,9011.2
13097,R13097,9188.2,9188.2,9188.2,4058,9188.6,9188.2,9188.4,9188.6,9188.2,9188.4
13098,R13098,8470.0,8470.2,8470.0,8470.0,8470.2,8470.0,7649,8470.0,8470.2,8470.2
13099,R13099,9666.0,9666.2,9666.4,9666.0,9666.4,9666.0,9666.4,9666.4,9666.0,1669
13100,R13100,9343.2,9343.6,9343.4,9343.6,9343.6,9343.2,9343.6,3283,9343.6,9343.6
13101,R13101,8190.2,8190.0,8189.8,8190.2,8190.2,8190.2,8190.2,9050,8190.0,8190.0
13102,R13102,9984.6,9984.6,9984.4,9984.6,9984.4,9984.4,9984.4,9984.4,77,9984.8
13103,R13103,9098.6,9098.8,9098.8,9098.8,9098.8,4506,9098.6,9098.8,9099.0,9098.8
13104,R13104,8515.8,8515.6,8515.8,8515.6,7421,8515.8,8516.0,8515.6,8515.8,8515.6
13105,R13105,8644.2,8644.6,8644.2,6778,8644.4,8644.6,8644.6,8644.2,8644.6,8644.2
13106,R13106,8979.6,8980.0,5101,8979.6,8980.0,8980.0,8979.8,8979.6,8979.6,8979.8
13107,R13107,9502.6,9502.6,9502.4,9502.2,2488,9502.6,9502.6,9502.2,9502.4,9502.2
13108,R13108,8594.6,8594.6,8595.0,7026,8594.8,8595.0,8595.0,8595.0,8594.6,8595.0
13109,R13109,9669.0,9668.8,9668.6,9669.0,9669.0,1656,9668.6,9668.8,9668.6,9669.0
13110,R13110,8677.0,8677.0,8677.4,8677.0,6614,8677.0,8677.4,8677.0,8677.4,8677.0
13111,R13111,8161.0,8161.4,8161.4,8161.2,8161.2,8161.2,8161.2,9194,8161.4,8161.0
13112,R13112,9184.2,9183.8,4080,9184.0,9184.0,9184.0,9183.8,9183.8,9184.0,9184.0
13113,R13113,9228.4,3858,9228.6,9228.4,9228.6,9228.6,9228.6,9228.6,9228.4,9228.6
13114,R13114,8599.6,8599.2,8599.2,8599.2,8599.2,8599.2,7003,8599.2,8599.2,8599.6
13115,R13115,9222.4,9222.0,3889,9222.4,9222.4,9222.4,9222.0,9222.4,9222.0,9222.0
13116,R13116,9357.4,9357.0,9357.2,9357.4,9357.4,3214,9357.4,9357.0,9357.2,9357.4
13117,R13117,9195.6,9195.4,9195.2,4023,9195.2,9195.6,9195.4,9195.2,9195.6,9195.6
13118,R13118,8023.8,8024.0,8024.0,8023.8,9880,8024.0,8024.2,8024.0,8024.0,8024.2
13119,R13119,7844,8431.4,8431.2,8431.4,8431.2,8431.0,8431.0,8431.2,8431.4,8431.4
13120,R13120,8234.4,8234.4,8234.8,8827,8234.8,8234.4,8234.8,8234.6,8234.6,8234.4
13121,R13121,8558.8,8558.4,8558.8,8558.6,8558.8,7207,8558.8,8558.4,8558.6,8558.6
13122,R13122,8500.6,8500.8,8500.6,8500.4,8500.4,7497,8500.4,8500.6,8500.6,8500.4
13123,R13123,9004.2,9004.0,9004.4,9004.0,9004.2,9004.0,9004.4,4979,9004.0,9004.4
13124,R13124,8009.8,8009.4,8009.8,8009.4,8009.6,8009.8,8009.4,8009.6,9952,8009.4
13125,R13125,8128.4,8128.4,8128.2,8128.2,8128.6,8128.6,8128.4,8128.2,9358,8128.4
13126,R13126,9794.0,9794.2,9794.2,9794.4,9794.0,9794.0,9794.4,9794.0,1029,9794.0
13127,R13127,9266.4,3667,9266.6,9266.6,9266.8,9266.4,9266.4,9266.6,9266.6,9266.6
13128,R13128,9226.4,9226.8,9226.6,9226.6,9226.4,9226.6,9226.6,9226.4,3867,9226.8
13129,R13129,8418.8,8418.6,8418.8,8418.8,8418.8,8418.8,7907,8418.6,8418.8,8418.4
13130,R13130,8786.6,8786.6,8786.4,8786.2,8786.6,8786.6,6068,8786.4,8786.6,8786.6
13131,R13131,9795.6,9795.6,9795.2,9795.6,9795.2,9795.4,9795.2,9795.2,1023,9795.2
13132,R13132,9222.4,9222.4,9222.8,9222.8,9222.4,9222.8,9222.4,9222.8,9222.4,3887
13133,R13133,9085.4,9085.4,9085.6,4573,9085.4,9085.4,9085.2,9085.2,9085.4,9085.6
13134,R13134,9898.2,9898.2,9897.8,9897.8,9897.8,9898.2,9897.8,9898.0,9898.0,510
13135,R13135,8851.6,8851.6,8851.8,8851.8,5742,8851.6,8851.6,8851.6,8851.8,8851.8
13136,R13136,9766.8,9766.8,9766.8,9766.8,9767.0,9767.0,9767.2,1165,9767.0,9766.8
13137,R13137,9091.0,9091.2,9091.0,9091.4,4544,9091.0,9091.2,9091.2,9091.0,9091.0
13138,R13138,9457.6,9457.4,9457.4,9457.4,9457.4,9457.6,9457.4,9457.4,2712,9457.6
13139,R13139,8109.8,8110.2,8109.8,8110.2,8110.2,8110.2,9450,8110.0,8109.8,8109.8
13140,R13140,8048.0,8047.6,8047.8,8047.8,8047.6,8047.6,8047.6,8047.6,8047.6,9761
13141,R13141,9940.8,297,9940.8,9940.8,9940.4,9940.6,9940.6,9940.8,9940.6,9940.4
13142,R13142,9338.0,9338.0,9338.4,9338.4,9338.0,9338.0,9338.2,9338.0,3309,9338.2
13143,R13143,8983.4,8983.4,8983.8,8983.4,8983.6,8983.8,8983.6,8983.4,5082,8983.4
13144,R13144,9764.0,9764.2,9763.8,9763.8,9764.2,9763.8,9764.0,9764.0,9764.0,1180
13145,R13145,8564.4,8564.8,8564.4,8564.6,8564.6,8564.8,8564.4,7177,8564.8,8564.8
13146,R13146,8054.4,8054.0,8054.0,8054.2,8054.4,9729,8054.0,8054.2,8054.2,8054.4
13147,R13147,9197.4,9197.6,9197.6,4012,9197.4,9197.8,9197.4,9197.8,9197.6,9197.6
13148,R13148,8941.8,8941.6,8941.8,5292,8941.8,8941.4,8941.4,8941.4,8941.6,8941.8
13149,R13149,8090.6,9547,8090.8,8090.6,8090.6,8090.6,8090.4,8090.8,8090.6,8090.8
13150,R13150,4004,9199.4,9199.2,9199.0,9199.2,9199.4,9199.0,9199.4,9199.0,9199.4
13151,R13151,9792.8,1036,9792.6,9793.0,9792.8,9792.6,9793.0,9793.0,9793.0,9792.8
13152,R13152,8693.8,8693.8,8694.2,8693.8,8694.2,8693.8,8694.2,8694.0,6530,8694.2
13153,R13153,8412.4,8412.4,8412.2,7939,8412.2,8412.4,8412.0,8412.4,8412.0,8412.2
13154,R13154,8892.2,8892.2,5538,8892.6,8892.2,8892.6,8892.6,8892.6,8892.4,8892.4
13155,R13155,8735.4,8735.4,8735.6,8735.4,8735.6,8735.6,8735.8,6322,8735.4,8735.6
13156,R13156,8430.4,8430.6,8430.2,8430.4,7848,8430.2,8430.6,8430.6,8430.2,8430.2
13157,R13157,8584.8,8585.2,8585.0,8585.2,8585.0,8585.2,7075,8585.2,8585.2,8585.2
13158,R13158,9148.2,4259,9148.0,9148.4,9148.0,9148.4,9148.2,9148.4,9148.2,9148.4
13159,R13159,8497.0,8496.8,8496.8,8496.8,8496.6,7516,8497.0,8496.6,8496.8,8496.6
13160,R13160,8700,8260.2,8259.8,8260.0,8260.0,8260.0,8260.2,8259.8,8259.8,8260.0
13161,R13161,9638.8,9639.2,9638.8,9639.2,9638.8,9639.2,9638.8,1805,9639.0,9639.0
13162,R13162,8531.0,7344,8531.4,8531.4,8531.4,8531.4,8531.0,8531.0,8531.2,8531.0
13163,R13163,9673.0,9673.0,9673.4,9673.4,9673.2,1634,9673.2,9673.2,9673.0,9673.2
13164,R13164,9926.6,9926.2,9926.6,9926.6,9926.2,9926.6,368,9926.6,9926.6,9926.6
13165,R13165,9673.6,9673.6,9673.4,9673.8,9673.6,9673.8,9673.4,1632,9673.4,9673.8
13166,R13166,5902,8819.6,8819.8,8819.6,8819.6,8819.6,8819.4,8819.4,8819.8,8819.6
13167,R13167,8031.8,8031.8,8032.0,8031.8,8031.6,8032.0,8031.6,8031.8,9841,8031.6
13168,R13168,8895.4,8895.8,5522,8895.4,8895.8,8895.6,8895.4,8895.8,8895.8,8895.6
13169,R13169,7375,8524.8,8524.8,8525.0,8525.0,8525.2,8525.0,8525.0,8525.2,8525.2
13170,R13170,9323.4,3384,9323.2,9323.4,9323.2,9323.2,9323.2,9323.0,9323.0,9323.4
13171,R13171,9585.4,9585.0,9585.2,9585.0,9585.4,9585.4,9585.4,9585.4,9585.2,2074
13172,R13172,8055.4,8055.2,8055.2,8055.4,8055.0,8055.2,9724,8055.2,8055.0,8055.4
13173,R13173,8108,8378.4,8378.2,8378.2,8378.2,8378.2,8378.6,8378.4,8378.6,8378.2
13174,R13174,6058,8788.6,8788.4,8788.4,8788.4,8788.6,8788.2,8788.2,8788.2,8788.4
13175,R13175,9201.4,3992,9201.6,9201.4,9201.6,9201.6,9201.8,9201.4,9201.4,9201.6
13176,R13176,8212.2,8212.0,8212.2,8212.0,8212.2,8212.0,8212.2,8940,8212.2,8211.8
13177,R13177,8570.0,8570.2,8570.2,7149,8570.2,8570.0,8570.0,8570.4,8570.0,8570.0
13178,R13178,9296.0,9295.6,9295.8,9295.6,9295.8,9295.8,9296.0,9295.8,3521,9295.8
13179,R13179,8411.2,8411.6,8411.6,8411.6,8411.2,8411.6,8411.4,7943,8411.4,8411.2
13180,R13180,8183.6,8183.6,8183.6,8183.6,8183.2,8183.2,8183.2,8183.4,9083,8183.2
13181,R13181,8490.6,7548,8490.4,8490.4,8490.6,8490.4,8490.4,8490.6,8490.4,8490.4
13182,R13182,9562.6,9562.4,9562.4,9562.8,2187,9562.4,9562.8,9562.6,9562.8,9562.6
13183,R13183,8718.4,8718.4,8718.0,8718.0,6409,8718.2,8718.2,8718.4,8718.4,8718.2
13184,R13184,8480.4,8480.6,8480.6,8480.6,8480.6,8480.8,8480.8,8480.6,8480.6,7597
13185,R13185,9154.0,9153.8,9154.2,9154.2,9153.8,9154.0,9153.8,9154.2,9154.0,4230
13186,R13186,8409.6,8409.4,7952,8409.8,8409.8,8409.4,8409.6,8409.8,8409.4,8409.6
13187,R13187,9245.2,3773,9245.6,9245.4,9245.4,9245.2,9245.4,9245.2,9245.2,9245.4
13188,R13188,9251.0,9250.8,9250.8,3746,9251.0,9250.6,9250.6,9251.0,9251.0,9251.0
13189,R13189,8475.6,8475.6,8475.6,8475.4,7623,8475.2,8475.2,8475.6,8475.2,8475.2
13190,R13190,8522.0,8522.0,8521.6,8522.0,8521.6,8521.6,8521.6,8521.6,7391,8521.6
13191,R13191,8144.4,8144.4,8144.4,8144.0,8144.2,8144.2,9279,8144.0,8144.4,8144.4
13192,R13192,9915.8,9915.8,420,9916.0,9916.2,9916.0,9916.2,9916.2,9915.8,9915.8
13193,R13193,8441.4,8441.4,8441.6,8441.4,7792,8441.4,8441.4,8441.4,8441.4,8441.8
13194,R13194,8174.2,8173.8,8173.8,8174.0,9130,8174.0,8173.8,8173.8,8174.2,8174.2
13195,R13195,9605.4,1974,9605.2,9605.4,9605.0,9605.2,9605.0,9605.4,9605.2,9605.2
13196,R13196,8756.0,8756.4,6219,8756.4,8756.4,8756.4,8756.0,8756.0,8756.4,8756.0
13197,R13197,8804.8,8805.0,8805.0,8805.0,8804.8,8804.6,8804.8,8804.8,5976,8804.8
13198,R13198,8493.8,8493.8,8493.8,8493.6,8493.6,8494.0,7531,8494.0,8493.6,8494.0
13199,R13199,8252.4,8252.0,8252.4,8252.2,8252.2,8252.4,8739,8252.0,8252.4,8252.4
13200,R13200,9605.2,9605.6,9605.6,9605.2,9605.4,9605.6,9605.2,1973,9605.2,9605.2
13201,R13201,8411.6,8411.2,8411.2,8411.2,8411.6,8411.6,8411.2,7943,8411.6,8411.6
13202,R13202,9973.2,9973.6,9973.2,133,9973.6,9973.2,9973.4,9973.4,9973.6,9973.6
13203,R13203,8152.8,8152.6,9236,8152.8,8153.0,8153.0,8153.0,8152.6,8152.8,8152.6
13204,R13204,8275.6,8275.8,8275.8,8275.6,8275.6,8275.4,8275.4,8622,8275.4,8275.6
13205,R13205,8889.4,8889.6,8889.6,8889.6,8889.8,8889.6,8889.8,5552,8889.6,8889.6
13206,R13206,8442.4,8442.6,8442.4,8442.8,8442.8,8442.4,8442.8,8442.4,7787,8442.6
13207,R13207,9737.2,9736.8,9737.0,9737.2,9737.2,1315,9736.8,9736.8,9737.0,9737.2
13208,R13208,8894.4,8894.6,8894.8,8894.4,5527,8894.8,8894.8,8894.8,8894.8,8894.8
13209,R13209,8651.4,8651.2,8651.0,8651.0,8651.4,8651.2,8651.4,8651.4,6744,8651.2
13210,R13210,9247.8,9247.8,9248.0,9248.0,9248.0,9248.2,9248.2,3760,9248.0,9248.2
13211,R13211,8817.8,8817.4,8817.6,8817.6,8817.8,8817.6,5912,8817.8,8817.4,8817.8
13212,R13212,9981.0,9981.2,95,9981.0,9981.2,9981.0,9981.2,9981.0,9981.2,9981.0
13213,R13213,8271.2,8271.0,8271.0,8271.0,8271.2,8270.8,8271.0,8645,8270.8,8271.2
13214,R13214,8505.0,8505.4,8505.4,8505.4,8505.4,7474,8505.4,8505.0,8505.4,8505.4
13215,R13215,8575.6,8576.0,8575.6,8575.6,8575.8,8576.0,7121,8575.6,8575.8,8576.0
13216,R13216,9099.8,9099.8,4502,9099.8,9099.8,9099.8,9099.8,9099.4,9099.6,9099.6
13217,R13217,9234.0,9234.4,9234.2,3829,9234.4,9234.4,9234.2,9234.4,9234.0,9234.0
