id,label,attr_0,attr_1
14211,R14211,9890.6,548
14212,R14212,9814,8037.2
14213,R14213,2899,9420.4
14214,R14214,9838.6,808
14215,R14215,8306,8338.6
14216,R14216,9673.6,1631
14217,R14217,5056,8988.8
14218,R14218,5622,8875.8
14219,R14219,8028.2,9859
14220,R14220,4391,9121.6
14221,R14221,8853.8,5730
14222,R14222,8433.8,7830
14223,R14223,9954.6,226
14224,R14224,8938.2,5308
14225,R14225,9392.4,3039
14226,R14226,1404,9719.4
14227,R14227,5217,8956.8
14228,R14228,2085,9583.0
14229,R14229,1674,9665.0
14230,R14230,5631,8873.6
14231,R14231,7730,8453.8
14232,R14232,9763.4,1183
14233,R14233,8913.6,5432
14234,R14234,2658,9468.2
14235,R14235,7543,8491.2
14236,R14236,9050.2,4750
14237,R14237,9823.8,880
14238,R14238,9128.8,4357
14239,R14239,6203,8759.4
14240,R14240,9446.0,2771
14241,R14241,9593.0,2034
14242,R14242,7079,8584.4
14243,R14243,1476,9704.6
14244,R14244,3928,9214.2
14245,R14245,8877,8224.8
14246,R14246,470,9906.2
14247,R14247,5401,8919.8
14248,R14248,6104,8779.4
14249,R14249,9585.4,2074
14250,R14250,4261,9147.6
14251,R14251,4640,9072.2
14252,R14252,1567,9686.6
14253,R14253,9568.6,2157
14254,R14254,4922,9015.4
14255,R14255,3656,9269.0
14256,R14256,1456,9708.6
14257,R14257,8738.6,6307
14258,R14258,9989.6,52
14259,R14259,8279.2,8603
14260,R14260,9218.0,3910
14261,R14261,8142.0,9291
14262,R14262,8059.2,9705
14263,R14263,9042.2,4788
14264,R14264,5610,8878.0
14265,R14265,8588.8,7056
14266,R14266,9196,8161.0
14267,R14267,7235,8553.2
14268,R14268,8137.0,9315
14269,R14269,2346,9531.0
14270,R14270,8424.0,7879
14271,R14271,8730.8,6345
14272,R14272,3854,9229.2
14273,R14273,9368.6,3158
14274,R14274,1020,9796.2
14275,R14275,1283,9743.4
14276,R14276,9177.6,4112
14277,R14277,4846,9030.6
14278,R14278,741,9851.8
14279,R14279,514,9897.4
14280,R14280,8465.0,7674
14281,R14281,1225,9755.2
14282,R14282,8657.6,6713
14283,R14283,9657.4,1713
14284,R14284,5708,8858.6
14285,R14285,9284.4,3578
14286,R14286,627,9874.4
14287,R14287,5319,8936.4
14288,R14288,9871.0,646
14289,R14289,8592.0,7039
14290,R14290,8443,8311.4
14291,R14291,9746.8,1267
14292,R14292,9831,8034.0
14293,R14293,8496,8300.8
14294,R14294,8945.6,5272
14295,R14295,6476,8704.6
14296,R14296,8539.6,7302
14297,R14297,8804.6,5976
14298,R14298,9109.0,4454
14299,R14299,3239,9352.2
14300,R14300,9216.0,3919
14301,R14301,6456,8709.0
14302,R14302,3771,9245.6
14303,R14303,8345,8331.0
14304,R14304,8193.2,9034
14305,R14305,9467.2,2665
14306,R14306,8459.2,7703
14307,R14307,5835,8833.2
14308,R14308,9862.4,689
14309,R14309,4587,9082.4
14310,R14310,7619,8476.4
14311,R14311,3842,9231.4
14312,R14312,9072,8185.8
14313,R14313,1095,9780.8
14314,R14314,9161.2,4195
14315,R14315,9735,8053.2
14316,R14316,9671,8065.8
14317,R14317,8262.8,8687
14318,R14318,6714,8657.4
14319,R14319,1542,9691.4
14320,R14320,7229,8554.4
14321,R14321,4194,9161.4
14322,R14322,170,9965.8
14323,R14323,8052.6,9736
14324,R14324,9262,8147.4
14325,R14325,3613,9277.6
14326,R14326,9620.4,1898
14327,R14327,8356.2,8219
14328,R14328,8360.8,8195
14329,R14329,4284,9143.2
14330,R14330,9275.6,3622
14331,R14331,2025,9594.8
14332,R14332,9131.4,4343
14333,R14333,3201,9359.8
14334,R14334,9362,8127.4
14335,R14335,8447.0,7766
14336,R14336,4990,9002.2
14337,R14337,9212.6,3936
14338,R14338,2101,9579.8
14339,R14339,8963,8207.4
14340,R14340,8941.6,5293
14341,R14341,8280.6,8598
14342,R14342,9877.4,613
14343,R14343,422,9915.4
14344,R14344,5373,8925.4
14345,R14345,3861,9227.8
14346,R14346,176,9964.6
14347,R14347,8437.4,7812
14348,R14348,9690.8,1545
14349,R14349,9966.0,171
14350,R14350,4262,9147.8
14351,R14351,9905.4,473
14352,R14352,8307.6,8463
14353,R14353,3484,9303.4
14354,R14354,4340,9132.2
14355,R14355,9059,8188.0
14356,R14356,8837.8,5811
14357,R14357,3302,9339.6
14358,R14358,3664,9267.4
14359,R14359,9885,8022.8
14360,R14360,8882.2,5588
14361,R14361,9501.0,2495
14362,R14362,5917,8816.4
14363,R14363,8327.6,8363
14364,R14364,2305,9539.0
14365,R14365,8980.2,5099
14366,R14366,9879.6,601
14367,R14367,8322.0,8389
14368,R14368,9311.0,3445
14369,R14369,3026,9395.0
14370,R14370,9584.2,2079
14371,R14371,8185.4,9072
14372,R14372,9676.2,1619
14373,R14373,9576.4,2118
14374,R14374,7975,8405.0
14375,R14375,8604.6,6976
14376,R14376,8556,8288.8
14377,R14377,9546.2,2270
14378,R14378,4776,9044.8
14379,R14379,900,9820.2
14380,R14380,9531.6,2341
14381,R14381,2244,9551.4
14382,R14382,3644,9271.2
14383,R14383,8942,8211.6
14384,R14384,9128.6,4358
14385,R14385,410,9918.2
14386,R14386,8041.6,9793
14387,R14387,8807.2,5964
14388,R14388,6172,8765.4
14389,R14389,1688,9662.4
14390,R14390,5052,8989.4
14391,R14391,7232,8553.8
14392,R14392,8644.4,6778
14393,R14393,9346.4,3268
14394,R14394,6282,8743.6
14395,R14395,4037,9192.4
14396,R14396,9854.8,725
14397,R14397,9835.0,824
14398,R14398,2218,9556.6
14399,R14399,5632,8873.8
14400,R14400,7874,8425.4
14401,R14401,5099,8980.4
14402,R14402,9264.6,3678
14403,R14403,9914.0,430
14404,R14404,9045.0,4775
14405,R14405,8975.2,5124
14406,R14406,5889,8822.2
14407,R14407,1018,9796.2
14408,R14408,8839.2,5804
14409,R14409,5690,8862.0
14410,R14410,3477,9304.4
14411,R14411,5069,8986.0
14412,R14412,2265,9546.8
14413,R14413,9529,8094.2
14414,R14414,6138,8772.6
14415,R14415,9541.8,2290
14416,R14416,1815,9637.2
14417,R14417,3917,9216.6
14418,R14418,8458,8308.2
14419,R14419,9031.6,4841
14420,R14420,9633,8073.4
14421,R14421,9243.8,3781
14422,R14422,9328,8134.4
14423,R14423,4486,9102.8
14424,R14424,2946,9410.8
14425,R14425,7020,8595.8
14426,R14426,8453.0,7736
14427,R14427,8617,8276.4
14428,R14428,8902.4,5487
14429,R14429,6361,8727.6
14430,R14430,8552.6,7238
14431,R14431,1167,9766.8
14432,R14432,9590.0,2051
14433,R14433,9664,8067.0
14434,R14434,9892.0,539
14435,R14435,3567,9286.6
14436,R14436,5927,8814.6
14437,R14437,9386.0,3071
14438,R14438,9579.8,2100
14439,R14439,5777,8844.4
14440,R14440,8376.8,8115
14441,R14441,4675,9064.8
14442,R14442,8230.4,8847
14443,R14443,9179.6,4101
14444,R14444,5675,8864.8
14445,R14445,9233.4,3833
14446,R14446,8742,8251.4
14447,R14447,8373.0,8134
14448,R14448,9454.4,2728
14449,R14449,8831.0,5845
14450,R14450,1319,9736.4
14451,R14451,9475.8,2621
14452,R14452,9604.0,1979
14453,R14453,9975.8,121
14454,R14454,624,9875.4
14455,R14455,8256.6,8716
14456,R14456,674,9865.2
14457,R14457,1680,9664.2
14458,R14458,8160.8,9195
14459,R14459,8299.0,8504
14460,R14460,9565,8087.2
14461,R14461,9352,8129.4
14462,R14462,3281,9343.6
14463,R14463,7073,8585.4
14464,R14464,8202.6,8986
14465,R14465,5188,8962.2
14466,R14466,6574,8685.0
14467,R14467,7234,8553.4
14468,R14468,9128.6,4358
14469,R14469,8691.8,6541
14470,R14470,9943.2,283
14471,R14471,7590,8482.0
14472,R14472,8678.6,6607
14473,R14473,9049.0,4755
14474,R14474,9376.8,3117
14475,R14475,8635,8273.2
14476,R14476,9095.8,4522
14477,R14477,8109.6,9453
14478,R14478,9570.8,2147
14479,R14479,9620.8,1895
14480,R14480,819,9836.0
14481,R14481,9178.8,4106
14482,R14482,9007.8,4962
14483,R14483,8819.2,5904
14484,R14484,3380,9323.8
14485,R14485,3530,9294.2
14486,R14486,8538.6,7308
14487,R14487,8888.6,5556
14488,R14488,8161.0,9196
14489,R14489,9480,8104.2
14490,R14490,8866.0,5670
14491,R14491,613,9877.6
14492,R14492,3079,9384.4
14493,R14493,403,9919.2
14494,R14494,7288,8542.4
14495,R14495,9963.6,183
14496,R14496,9049,8190.2
14497,R14497,9198.8,4005
14498,R14498,6567,8686.8
14499,R14499,6891,8621.8
14500,R14500,8188.4,9057
14501,R14501,9918.4,407
14502,R14502,2577,9484.8
14503,R14503,2679,9464.0
14504,R14504,6577,8684.6
14505,R14505,8959,8208.2
14506,R14506,9638.6,1808
14507,R14507,9658.6,1708
14508,R14508,8144,8371.2
14509,R14509,8877.6,5612
14510,R14510,9282.8,3585
14511,R14511,9015.4,4922
14512,R14512,8444,8311.4
14513,R14513,626,9874.6
14514,R14514,8030.0,9850
14515,R14515,8878.4,5609
14516,R14516,9446,8110.6
14517,R14517,9449,8110.2
14518,R14518,9493.2,2534
14519,R14519,9887.8,560
14520,R14520,8668,8266.6
14521,R14521,3939,9212.0
14522,R14522,8895.2,5525
14523,R14523,9994.6,26
14524,R14524,2668,9466.2
14525,R14525,8265.2,8673
14526,R14526,9072.0,4639
14527,R14527,3882,9223.4
14528,R14528,885,9823.0
14529,R14529,5495,8901.2
14530,R14530,5430,8914.2
14531,R14531,1404,9719.0
14532,R14532,791,9842.0
14533,R14533,4049,9190.2
14534,R14534,3594,9281.0
14535,R14535,8958.2,5208
14536,R14536,2204,9559.4
14537,R14537,5560,8887.8
14538,R14538,8943.4,5283
14539,R14539,6131,8773.8
14540,R14540,8888.8,5556
14541,R14541,621,9875.6
14542,R14542,4211,9157.8
14543,R14543,2690,9462.2
14544,R14544,4251,9149.6
14545,R14545,8571.8,7141
14546,R14546,9789.6,1053
14547,R14547,7434,8513.0
14548,R14548,6938,8612.6
14549,R14549,8305.0,8476
14550,R14550,1669,9666.2
14551,R14551,8900.2,5498
14552,R14552,8137.6,9312
14553,R14553,7967,8406.6
14554,R14554,9069.6,4651
14555,R14555,7798,8440.4
14556,R14556,8626,8274.6
14557,R14557,9198.2,4008
14558,R14558,4408,9118.6
14559,R14559,4045,9190.8
14560,R14560,9803.6,981
14561,R14561,8908.4,5457
14562,R14562,9975.8,121
14563,R14563,8182.0,9090
14564,R14564,5960,8808.0
14565,R14565,146,9971.0
14566,R14566,8982.0,5090
14567,R14567,8717.6,6412
14568,R14568,9876.8,615
14569,R14569,8960.0,5201
14570,R14570,8023.8,9882
14571,R14571,8485.8,7571
14572,R14572,8559.8,7201
14573,R14573,8623,8275.2
14574,R14574,785,9843.2
14575,R14575,9066,8187.0
14576,R14576,2880,9424.0
14577,R14577,7308,8538.4
14578,R14578,9302.0,3491
14579,R14579,2354,9529.2
14580,R14580,2861,9428.0
14581,R14581,8030,8393.8
14582,R14582,621,9876.0
14583,R14583,3383,9323.2
14584,R14584,8962.6,5188
14585,R14585,2683,9463.4
14586,R14586,3360,9327.8
14587,R14587,4655,9068.8
14588,R14588,8768.4,6158
14589,R14589,3345,9331.2
14590,R14590,3784,9243.2
14591,R14591,8550.8,7247
14592,R14592,6909,8618.2
14593,R14593,8564.8,7176
14594,R14594,2834,9433.4
14595,R14595,1711,9658.0
14596,R14596,8485,8303.2
14597,R14597,9230,8154.0
14598,R14598,8150,8370.0
14599,R14599,9176.4,4118
14600,R14600,9690.8,1547
14601,R14601,558,9888.4
14602,R14602,4147,9170.8
14603,R14603,9988,8002.6
14604,R14604,8664.8,6676
14605,R14605,2067,9586.4
14606,R14606,8318,8336.4
14607,R14607,2582,9483.6
14608,R14608,5574,8885.0
14609,R14609,5422,8915.6
14610,R14610,451,9910.0
14611,R14611,9016.0,4919
14612,R14612,5865,8826.8
14613,R14613,8689.0,6556
14614,R14614,9483,8103.6
14615,R14615,1818,9636.4
14616,R14616,8633,8273.6
14617,R14617,1206,9758.8
14618,R14618,4560,9088.0
14619,R14619,1460,9707.8
14620,R14620,8567.4,7163
14621,R14621,8731,8253.6
14622,R14622,7658,8468.4
14623,R14623,8021,8396.0
14624,R14624,6354,8729.0
14625,R14625,8767.4,6162
14626,R14626,8901,8219.8
14627,R14627,5237,8952.4
14628,R14628,9768.8,1155
14629,R14629,8014.6,9926
14630,R14630,9932.6,336
14631,R14631,4626,9075.0
14632,R14632,8940.2,5299
14633,R14633,3491,9301.8
14634,R14634,9865.4,673
14635,R14635,8278.4,8607
14636,R14636,9027,8194.4
14637,R14637,9883.0,584
14638,R14638,9460.8,2695
14639,R14639,8032.6,9836
14640,R14640,9116.4,4419
14641,R14641,8989,8202.4
14642,R14642,3849,9230.2
14643,R14643,8134,8373.0
14644,R14644,9609.6,1953
14645,R14645,3583,9283.2
14646,R14646,8066.2,9670
14647,R14647,8514.2,7428
14648,R14648,8132.2,9340
14649,R14649,3116,9377.0
14650,R14650,8335.4,8324
14651,R14651,8312,8337.6
14652,R14652,9133.0,4334
14653,R14653,9162.0,4190
14654,R14654,8777,8244.6
14655,R14655,9707.6,1461
14656,R14656,8401.2,7994
14657,R14657,9672.0,1641
14658,R14658,9920.6,396
14659,R14659,9945,8010.8
14660,R14660,4724,9055.4
14661,R14661,8605,8278.8
14662,R14662,9633.6,1833
14663,R14663,8388.4,8058
14664,R14664,6690,8661.8
14665,R14665,8867,8226.8
14666,R14666,8847.4,5762
14667,R14667,4539,9092.4
14668,R14668,8562.0,7189
14669,R14669,3326,9334.8
14670,R14670,9247,8150.8
14671,R14671,8652.4,6738
14672,R14672,3391,9321.6
14673,R14673,5626,8875.0
14674,R14674,1816,9637.0
14675,R14675,6535,8692.8
14676,R14676,9188.8,4056
14677,R14677,9301.0,3494
14678,R14678,9805.0,975
14679,R14679,9943.6,282
14680,R14680,5556,8888.6
14681,R14681,5679,8864.0
14682,R14682,722,9855.4
14683,R14683,1801,9639.8
14684,R14684,778,9844.4
14685,R14685,8692.6,6536
14686,R14686,4031,9194.0
14687,R14687,6898,8620.6
14688,R14688,9990.0,51
14689,R14689,9918.6,406
14690,R14690,8462,8307.6
14691,R14691,9607.2,1965
14692,R14692,7238,8552.4
14693,R14693,409,9918.0
14694,R14694,4611,9077.6
14695,R14695,9837.2,813
14696,R14696,8031.0,9844
14697,R14697,6705,8659.0
14698,R14698,7207,8558.6
14699,R14699,118,9976.2
14700,R14700,3816,9236.8
14701,R14701,8681.6,6591
14702,R14702,6165,8767.0
14703,R14703,9754,8049.2
14704,R14704,8355,8329.0
14705,R14705,294,9941.4
14706,R14706,4454,9109.0
14707,R14707,4194,9161.0
14708,R14708,4825,9035.2
14709,R14709,5131,8974.0
14710,R14710,4719,9056.4
14711,R14711,8901.8,5492
14712,R14712,9352.4,3239
14713,R14713,8955.0,5225
14714,R14714,3889,9222.2
14715,R14715,636,9873.0
14716,R14716,8122,8375.6
14717,R14717,3606,9278.8
14718,R14718,9889.6,551
14719,R14719,9393,8121.4
14720,R14720,9655.0,1724
14721,R14721,8147.2,9263
14722,R14722,9132.2,4338
14723,R14723,9540.8,2297
14724,R14724,3816,9236.8
14725,R14725,8534.4,7329
14726,R14726,3853,9229.2
14727,R14727,9975.0,124
14728,R14728,9929.4,353
14729,R14729,9415.4,2922
14730,R14730,4529,9094.2
14731,R14731,8621.8,6892
14732,R14732,4491,9101.6
14733,R14733,3650,9270.2
14734,R14734,9329.8,3352
14735,R14735,8119.4,9403
14736,R14736,8936.4,5319
14737,R14737,5361,8927.8
14738,R14738,8343.0,8286
14739,R14739,8737.0,6316
14740,R14740,2740,9451.8
14741,R14741,7062,8587.6
14742,R14742,8654,8269.0
14743,R14743,8908.8,5456
14744,R14744,8611,8277.6
14745,R14745,2773,9445.2
14746,R14746,7637,8472.4
14747,R14747,1054,9789.4
14748,R14748,6678,8664.2
14749,R14749,8433.2,7833
14750,R14750,9855.0,726
14751,R14751,1364,9727.4
14752,R14752,1535,9693.2
14753,R14753,8270.6,8646
14754,R14754,8708.8,6456
14755,R14755,9980.8,96
14756,R14756,637,9872.4
14757,R14757,7247,8550.8
14758,R14758,4653,9069.6
14759,R14759,4298,9140.6
14760,R14760,9240,8152.2
14761,R14761,5116,8976.8
14762,R14762,6144,8771.2
14763,R14763,8938.4,5309
14764,R14764,8510,8298.0
14765,R14765,4016,9197.0
14766,R14766,9327.8,3362
14767,R14767,8089,8382.0
14768,R14768,63,9987.2
14769,R14769,2260,9548.0
14770,R14770,3375,9324.8
14771,R14771,8046.6,9768
14772,R14772,1401,9719.6
14773,R14773,7402,8519.8
14774,R14774,5926,8815.0
14775,R14775,9388.4,3059
14776,R14776,4805,9038.8
14777,R14777,3405,9319.2
14778,R14778,5734,8853.4
14779,R14779,9999.8,2
14780,R14780,9490.6,2547
14781,R14781,7747,8450.6
14782,R14782,2219,9556.0
14783,R14783,6669,8666.2
14784,R14784,8182.6,9087
14785,R14785,8752.2,6238
14786,R14786,8203,8359.2
14787,R14787,9077.8,4612
14788,R14788,8676.4,6619
14789,R14789,8803.0,5985
14790,R14790,5875,8825.0
14791,R14791,8093.4,9533
14792,R14792,9562,8087.8
14793,R14793,9596.0,2020
14794,R14794,264,9947.2
14795,R14795,8900.6,5496
14796,R14796,3463,9307.2
14797,R14797,9591.6,2042
14798,R14798,4925,9015.0
14799,R14799,7905,8418.8
14800,R14800,9039.8,4800
14801,R14801,9195.6,4022
14802,R14802,9197.0,4014
14803,R14803,9367.6,3161
14804,R14804,9923.4,383
14805,R14805,8504.6,7478
14806,R14806,8869,8226.4
14807,R14807,8690.2,6548
14808,R14808,8639.2,6805
14809,R14809,9290,8142.2
14810,R14810,2523,9495.6
14811,R14811,9922.2,389
14812,R14812,8946.8,5265
14813,R14813,8974.4,5127
14814,R14814,9551.4,2244
14815,R14815,4119,9176.2
14816,R14816,9604.2,1979
14817,R14817,8484,8303.0
14818,R14818,5397,8920.4
14819,R14819,9726.2,1370
14820,R14820,9751.2,1245
14821,R14821,9382.8,3086
14822,R14822,3856,9228.8
14823,R14823,8892.0,5539
14824,R14824,8308.8,8455
14825,R14825,1548,9690.2
14826,R14826,8083.0,9585
14827,R14827,4592,9081.6
14828,R14828,7535,8493.2
14829,R14829,3932,9213.4
14830,R14830,9233,8153.2
14831,R14831,3722,9255.6
14832,R14832,9087,8182.4
14833,R14833,5271,8945.6
14834,R14834,7297,8540.6
14835,R14835,2075,9584.8
14836,R14836,19,9996.4
14837,R14837,3596,9281.0
14838,R14838,9558.8,2206
14839,R14839,9118.6,4407
14840,R14840,1336,9732.6
14841,R14841,9866.0,669
14842,R14842,5054,8989.4
14843,R14843,9092.2,4538
14844,R14844,4888,9022.2
14845,R14845,3914,9217.2
14846,R14846,8018.0,9909
14847,R14847,8290.8,8547
14848,R14848,9920.4,397
14849,R14849,2448,9510.4
14850,R14850,7210,8558.2
14851,R14851,6441,8711.6
14852,R14852,8818.4,5908
14853,R14853,9507.4,2463
14854,R14854,8828.0,5861
14855,R14855,8634.4,6827
14856,R14856,9079.0,4605
14857,R14857,9594.6,2027
14858,R14858,9784,8043.2
14859,R14859,8487.2,7563
14860,R14860,9188,8162.6
14861,R14861,4088,9182.6
14862,R14862,8784.2,6078
14863,R14863,4286,9142.6
14864,R14864,8083.8,9581
14865,R14865,8627.0,6865
14866,R14866,9831.4,842
14867,R14867,7373,8525.2
14868,R14868,3404,9319.2
14869,R14869,4951,9009.8
14870,R14870,9692.2,1538
14871,R14871,9041.8,4792
14872,R14872,8357.0,8214
14873,R14873,7659,8468.0
14874,R14874,9841.8,792
14875,R14875,4631,9073.8
14876,R14876,8011.2,9944
14877,R14877,8700.8,6495
14878,R14878,2268,9546.4
14879,R14879,8386.8,8065
14880,R14880,8715.4,6424
14881,R14881,6159,8768.2
14882,R14882,3931,9214.0
14883,R14883,730,9854.2
14884,R14884,8111,8378.0
14885,R14885,9572.6,2137
14886,R14886,9173,8165.6
14887,R14887,7546,8490.8
14888,R14888,9979,8004.4
14889,R14889,948,9810.2
14890,R14890,9060.2,4699
14891,R14891,8766.4,6169
14892,R14892,3888,9222.4
14893,R14893,2644,9471.2
14894,R14894,7023,8595.4
14895,R14895,8024.8,9876
14896,R14896,9100.6,4497
14897,R14897,8537,8292.6
14898,R14898,7707,8458.6
14899,R14899,9265.4,3672
14900,R14900,6652,8669.8
14901,R14901,3800,9240.0
14902,R14902,6130,8774.0
14903,R14903,8407.4,7964
14904,R14904,5671,8865.6
14905,R14905,6627,8674.8
14906,R14906,3624,9275.4
14907,R14907,7776,8444.6
14908,R14908,9759.2,1204
14909,R14909,9278,8144.4
14910,R14910,6561,8688.0
14911,R14911,1568,9686.4
14912,R14912,1311,9738.0
14913,R14913,3384,9323.4
14914,R14914,8750.2,6248
14915,R14915,8442,8311.8
14916,R14916,9620.0,1901
14917,R14917,9450.8,2746
14918,R14918,5885,8823.0
14919,R14919,30,9994.0
14920,R14920,9035,8192.8
14921,R14921,9193.2,4034
14922,R14922,4961,9008.0
14923,R14923,9374.0,3130
14924,R14924,9322,8135.6
14925,R14925,6383,8723.2
14926,R14926,6763,8647.2
14927,R14927,8657.4,6713
14928,R14928,6064,8787.2
14929,R14929,8498.2,7510
14930,R14930,9858.0,709
14931,R14931,9469.0,2654
14932,R14932,5314,8937.0
14933,R14933,6336,8732.6
14934,R14934,3340,9331.8
14935,R14935,9094,8181.0
14936,R14936,3881,9223.6
14937,R14937,9377.6,3111
14938,R14938,9307.0,3465
14939,R14939,2428,9514.2
14940,R14940,9960.2,198
14941,R14941,4264,9147.2
14942,R14942,9971,8005.6
14943,R14943,8687.0,6566
14944,R14944,8007.6,9962
14945,R14945,9851.8,740
14946,R14946,8485.2,7575
14947,R14947,3537,9292.6
14948,R14948,236,9952.8
14949,R14949,9548.0,2259
14950,R14950,4342,9131.6
14951,R14951,1752,9649.8
14952,R14952,5505,8899.2
14953,R14953,1175,9764.8
14954,R14954,9677.6,1612
14955,R14955,8503.0,7484
14956,R14956,9150.4,4249
14957,R14957,8203.0,8985
14958,R14958,8503.6,7482
14959,R14959,1163,9767.6
14960,R14960,6946,8610.8
14961,R14961,5271,8945.8
14962,R14962,1173,9765.2
14963,R14963,8582,8283.6
14964,R14964,9263,8147.6
14965,R14965,9784.8,1077
14966,R14966,8598.8,7006
14967,R14967,6251,8749.8
14968,R14968,5461,8908.0
14969,R14969,9551.2,2244
14970,R14970,9916.8,415
14971,R14971,3998,9200.2
14972,R14972,3912,9217.4
14973,R14973,8815.0,5926
14974,R14974,8902.6,5488
14975,R14975,9663.2,1684
14976,R14976,8306.6,8468
14977,R14977,752,9849.6
14978,R14978,1448,9710.2
14979,R14979,3195,9361.0
14980,R14980,695,9861.2
14981,R14981,9960.0,200
14982,R14982,1950,9610.0
14983,R14983,1205,9758.8
14984,R14984,6653,8669.2
14985,R14985,8955.4,5224
14986,R14986,8605,8279.0
14987,R14987,9257.4,3713
14988,R14988,4874,9025.4
14989,R14989,9500.4,2497
14990,R14990,9643.4,1783
14991,R14991,4140,9171.8
14992,R14992,9701.8,1490
14993,R14993,9420,8115.8
14994,R14994,2709,9458.2
14995,R14995,9999.4,2
14996,R14996,8829.2,5855
14997,R14997,7501,8499.8
14998,R14998,2730,9454.0
14999,R14999,9668.8,1655
15000,R15000,4639,9072.4
15001,R15001,9209.2,3955
15002,R15002,8265.8,8670
15003,R15003,8973.0,5134
15004,R15004,6354,8729.2
15005,R15005,8785.6,6072
15006,R15006,2790,9442.0
15007,R15007,8854,8229.2
15008,R15008,8183.2,9083
15009,R15009,9273,8145.2
15010,R15010,5069,8986.0
15011,R15011,7820,8436.2
15012,R15012,6761,8648.0
15013,R15013,6691,8662.0
15014,R15014,2430,9513.8
15015,R15015,3725,9255.0
15016,R15016,5411,8917.6
15017,R15017,8868.8,5655
15018,R15018,1038,9792.6
15019,R15019,258,9948.6
15020,R15020,6087,8782.4
15021,R15021,5251,8949.6
15022,R15022,7583,8483.6
15023,R15023,9802.8,985
15024,R15024,2916,9416.6
15025,R15025,9298.0,3510
15026,R15026,8277.0,8614
15027,R15027,9273.0,3636
15028,R15028,8051.6,9743
15029,R15029,8402.6,7987
15030,R15030,274,9945.4
15031,R15031,1972,9605.8
15032,R15032,4697,9060.4
15033,R15033,6385,8722.8
15034,R15034,4762,9047.8
15035,R15035,9008.6,4956
15036,R15036,9689.0,1556
15037,R15037,9473.4,2632
15038,R15038,9906.4,468
15039,R15039,2057,9588.8
15040,R15040,8959,8208.4
15041,R15041,8109.2,9454
15042,R15042,6971,8606.0
15043,R15043,9120.8,4397
15044,R15044,8867,8226.8
15045,R15045,8666.0,6670
15046,R15046,6663,8667.6
15047,R15047,9991.6,43
15048,R15048,8290,8342.0
15049,R15049,6315,8737.0
15050,R15050,8707.4,6464
15051,R15051,9188.0,4060
15052,R15052,72,9985.8
15053,R15053,5954,8809.0
15054,R15054,7488,8502.2
15055,R15055,6103,8779.6
15056,R15056,1464,9707.2
15057,R15057,8799.0,6005
15058,R15058,8751.6,6243
15059,R15059,9871.4,644
15060,R15060,9281.2,3595
15061,R15061,8824,8235.4
15062,R15062,2023,9595.2
15063,R15063,9279,8144.0
15064,R15064,9756.6,1217
15065,R15065,666,9866.6
15066,R15066,6440,8712.2
15067,R15067,9645.6,1772
15068,R15068,8149.8,9250
15069,R15069,9968.6,156
15070,R15070,8335.8,8320
15071,R15071,6724,8655.0
15072,R15072,3138,9372.2
15073,R15073,9885.0,575
15074,R15074,9508.6,2456
15075,R15075,2170,9565.8
15076,R15076,5865,8826.8
15077,R15077,5078,8984.2
15078,R15078,8161.4,9194
15079,R15079,8651,8269.8
15080,R15080,1333,9733.4
15081,R15081,4482,9103.8
15082,R15082,8734,8253.4
15083,R15083,2161,9568.0
15084,R15084,8722.6,6386
15085,R15085,8550.4,7248
15086,R15086,9395.0,3026
15087,R15087,8972.6,5136
15088,R15088,5884,8823.0
15089,R15089,8698.2,6509
15090,R15090,3286,9342.8
15091,R15091,8991,8201.6
15092,R15092,3051,9389.6
15093,R15093,9607.4,1964
15094,R15094,3090,9382.0
15095,R15095,8335.2,8325
15096,R15096,8590.4,7047
15097,R15097,8229.6,8851
15098,R15098,4761,9047.6
15099,R15099,9968.6,157
15100,R15100,9179.2,4104
15101,R15101,2521,9496.0
15102,R15102,2708,9458.4
15103,R15103,9550,8089.8
15104,R15104,2894,9421.4
15105,R15105,9487.6,2563
15106,R15106,5358,8928.2
15107,R15107,7691,8461.8
15108,R15108,8875.6,5622
15109,R15109,8307.2,8464
15110,R15110,9274.0,3629
15111,R15111,9343,8131.4
15112,R15112,9162.6,4187
15113,R15113,9844.8,775
15114,R15114,8438.8,7807
15115,R15115,758,9848.2
15116,R15116,9693.8,1531
15117,R15117,9847.2,764
15118,R15118,6153,8769.4
15119,R15119,8562,8287.8
15120,R15120,9039.0,4805
15121,R15121,6477,8704.4
15122,R15122,4140,9172.0
15123,R15123,9505,8099.2
15124,R15124,8014.8,9925
15125,R15125,9375.6,3122
15126,R15126,6518,8696.6
15127,R15127,4647,9070.6
15128,R15128,9021.2,4893
15129,R15129,4334,9133.2
15130,R15130,9609.2,1955
15131,R15131,9976,8005.0
15132,R15132,9480.2,2599
15133,R15133,168,9966.2
15134,R15134,7795,8440.8
15135,R15135,9079.4,4603
15136,R15136,3869,9226.2
15137,R15137,9475.2,2625
15138,R15138,9883.8,582
15139,R15139,796,9840.8
15140,R15140,1670,9666.2
15141,R15141,3740,9252.2
15142,R15142,8563.2,7184
15143,R15143,3071,9386.0
15144,R15144,3260,9348.0
15145,R15145,8790.0,6051
15146,R15146,9054.6,4726
15147,R15147,8665.4,6672
15148,R15148,2478,9504.2
15149,R15149,750,9850.0
