id,label,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6
13102,R13102,8003.6,9982,8003.6,8003.6,8003.6,8003.8,8003.8
13103,R13103,8975.6,8976.0,5121,8976.0,8976.0,8976.0,8975.8
13104,R13104,8251.2,8250.8,8251.2,8251.2,8250.8,8251.2,8745
13105,R13105,3933,9213.4,9213.4,9213.2,9213.6,9213.2,9213.4
13106,R13106,8562.2,8561.8,7190,8561.8,8562.2,8562.0,8562.0
13107,R13107,7404,8519.2,8519.4,8519.4,8519.4,8519.4,8519.4
13108,R13108,7174,8565.2,8565.2,8565.4,8565.4,8565.2,8565.4
13109,R13109,9139.0,9138.8,9138.8,9138.8,9138.8,9139.2,4305
13110,R13110,8235.2,8235.2,8235.2,8235.2,8235.4,8823,8235.2
13111,R13111,8973.8,5132,8973.6,8973.4,8973.6,8973.8,8973.6
13112,R13112,8677.2,8677.2,6615,8676.8,8677.2,8677.2,8676.8
13113,R13113,8809.4,8809.6,8809.4,5952,8809.4,8809.8,8809.8
13114,R13114,9046.0,9046.2,9045.8,9046.2,4770,9046.0,9046.0
13115,R13115,1106,9778.8,9778.8,9779.0,9778.6,9779.0,9778.8
13116,R13116,9576.2,9576.4,9576.2,2118,9576.6,9576.6,9576.2
13117,R13117,8278.8,8605,8278.8,8279.0,8279.2,8278.8,8279.2
13118,R13118,9067.8,9068.2,9068.2,9068.2,9067.8,9067.8,4660
13119,R13119,6940,8612.0,8612.0,8612.0,8612.0,8612.2,8612.2
13120,R13120,9052.2,9052.6,9052.2,9052.4,4738,9052.4,9052.4
13121,R13121,8624.0,8624.0,8623.6,8623.6,8623.8,8624.0,6881
13122,R13122,8856.2,8855.8,8856.0,8855.8,5720,8856.0,8856.2
13123,R13123,8652.6,8652.6,8652.4,8652.4,6737,8652.4,8652.6
13124,R13124,8036.6,8036.8,8037.0,8037.0,8036.6,9816,8036.8
13125,R13125,8005.0,8005.0,8004.6,8004.8,8005.0,9976,8005.0
13126,R13126,8705.6,6472,8705.8,8705.6,8705.6,8705.4,8705.8
13127,R13127,8559.8,8559.6,8559.6,8559.8,8559.6,8559.8,7202
13128,R13128,2997,9400.4,9400.4,9400.6,9400.8,9400.6,9400.4
13129,R13129,8109.2,8109.6,8109.2,8109.2,8109.4,8109.2,9453
13130,R13130,9758.0,9758.0,9757.8,9758.0,1210,9758.0,9757.8
13131,R13131,9272.8,9272.8,9272.6,9272.6,9272.8,9272.4,3637
13132,R13132,8531.4,8531.8,8531.8,7342,8531.8,8531.6,8531.6
13133,R13133,8188.8,8189.2,8189.2,8188.8,8189.2,8189.0,9055
13134,R13134,8637.4,8637.6,8637.8,8637.4,6812,8637.8,8637.8
13135,R13135,8083.8,8084.0,8083.6,9581,8083.6,8083.6,8083.8
13136,R13136,9162.4,4189,9162.4,9162.0,9162.2,9162.4,9162.2
13137,R13137,8870.6,5647,8870.6,8870.6,8870.4,8870.8,8870.8
13138,R13138,9683.8,9683.8,9683.8,9684.2,9684.0,1580,9684.2
13139,R13139,184,9963.4,9963.2,9963.2,9963.4,9963.4,9963.4
13140,R13140,8442.4,7788,8442.4,8442.4,8442.2,8442.4,8442.4
13141,R13141,9568.2,2158,9568.4,9568.4,9568.4,9568.4,9568.4
13142,R13142,9735.6,9736.0,9735.6,9736.0,1321,9735.6,9735.8
13143,R13143,9921.0,9921.2,394,9921.4,9921.4,9921.2,9921.4
13144,R13144,9500.6,9501.0,9501.0,2496,9500.8,9500.6,9500.6
13145,R13145,1789,9642.0,9642.2,9642.2,9642.2,9642.2,9642.2
13146,R13146,8900.8,8900.8,8900.8,8901.0,8900.8,8901.0,5496
13147,R13147,8425.0,8425.2,8424.8,7875,8425.0,8425.0,8425.2
13148,R13148,9795.4,9795.4,9795.0,9795.2,9795.0,1024,9795.2
13149,R13149,9853.2,9853.0,9853.0,9853.4,9853.0,734,9853.0
13150,R13150,9215.0,9215.0,9215.4,9215.4,9215.0,3924,9215.4
13151,R13151,9516.6,9516.6,9516.2,9516.2,9516.2,9516.4,2418
13152,R13152,8305.8,8305.8,8306.0,8470,8306.0,8306.2,8306.2
13153,R13153,8497.2,8497.2,8497.2,7514,8497.0,8497.4,8497.0
13154,R13154,9736.2,9736.6,9736.6,9736.2,1318,9736.6,9736.6
13155,R13155,9667.2,9667.2,9667.2,9667.4,9667.4,1663,9667.2
13156,R13156,8367.2,8163,8367.6,8367.2,8367.6,8367.6,8367.2
13157,R13157,6332,8733.4,8733.4,8733.6,8733.4,8733.4,8733.6
13158,R13158,8185.2,8185.2,8185.6,9073,8185.6,8185.4,8185.2
13159,R13159,9386.0,3070,9386.2,9385.8,9386.2,9386.0,9386.2
13160,R13160,8922.0,8922.0,8922.2,8922.0,5389,8922.2,8922.2
13161,R13161,8448.2,8448.4,8448.2,8448.4,8448.0,7759,8448.2
13162,R13162,9475.0,9474.8,2625,9474.8,9475.0,9475.2,9475.2
13163,R13163,8019.4,9903,8019.6,8019.6,8019.6,8019.4,8019.6
13164,R13164,9543.6,9543.6,9543.6,2282,9543.6,9543.8,9543.8
13165,R13165,9964.0,181,9963.8,9964.0,9963.8,9963.6,9963.8
13166,R13166,9913.2,9913.2,9913.0,9913.2,9913.4,9913.0,434
13167,R13167,1619,9676.4,9676.4,9676.4,9676.4,9676.2,9676.0
13168,R13168,9042.6,9042.4,9042.6,4788,9042.6,9042.4,9042.6
13169,R13169,8159.4,9204,8159.4,8159.2,8159.2,8159.0,8159.4
13170,R13170,7997,8400.8,8400.6,8400.6,8400.8,8400.8,8400.6
13171,R13171,9451.2,9451.2,9451.0,2745,9451.2,9451.0,9451.0
13172,R13172,9666.8,9667.0,9666.8,1665,9666.8,9667.2,9667.2
13173,R13173,6186,8762.6,8763.0,8763.0,8762.8,8762.8,8762.8
13174,R13174,8008.6,8008.6,8008.4,8008.8,8008.4,9957,8008.4
13175,R13175,9373.0,9372.6,9373.0,9372.8,3136,9372.8,9372.6
13176,R13176,9433.0,9433.0,9433.2,9433.4,9433.2,9433.4,2834
13177,R13177,8295.4,8524,8295.4,8295.2,8295.2,8295.0,8295.4
13178,R13178,9477.6,2611,9477.6,9477.6,9478.0,9478.0,9477.8
13179,R13179,8029.4,9852,8029.6,8029.8,8029.4,8029.4,8029.4
13180,R13180,8896.0,8896.0,8896.0,8896.0,5520,8896.0,8896.0
13181,R13181,9580.2,2098,9580.4,9580.4,9580.6,9580.6,9580.4
13182,R13182,8367.4,8367.4,8367.6,8367.8,8367.6,8367.6,8162
13183,R13183,8327.8,8360,8328.0,8328.2,8327.8,8327.8,8328.0
13184,R13184,8309.4,8309.4,8309.4,8453,8309.4,8309.2,8309.4
13185,R13185,7318,8536.4,8536.4,8536.4,8536.4,8536.2,8536.4
13186,R13186,8802.2,8802.2,8802.2,5988,8802.4,8802.6,8802.4
13187,R13187,8991.0,8991.0,8991.4,8991.2,8991.2,8991.4,5044
13188,R13188,9295.4,9295.6,9295.4,9295.6,3523,9295.2,9295.4
13189,R13189,8605.4,8605.0,8605.4,8605.2,6974,8605.4,8605.0
13190,R13190,9562.8,9563.0,9562.8,9562.8,9562.8,9563.2,2185
13191,R13191,9758.8,9758.6,9758.6,9758.8,9758.8,1206,9758.8
13192,R13192,8712.2,6439,8712.2,8712.4,8712.4,8712.4,8712.4
13193,R13193,8497.2,8497.2,8497.4,7514,8497.2,8497.0,8497.2
13194,R13194,9285.8,9285.4,3572,9285.6,9285.4,9285.8,9285.6
13195,R13195,62,9987.6,9987.4,9987.4,9987.6,9987.8,9987.6
13196,R13196,9924.0,379,9924.2,9924.2,9924.2,9924.0,9924.4
13197,R13197,8244.6,8244.4,8244.6,8244.6,8244.4,8244.6,8777
13198,R13198,8955.6,8956.0,8956.0,8956.0,8956.0,5221,8956.0
13199,R13199,9256.0,3719,9256.4,9256.4,9256.0,9256.0,9256.2
13200,R13200,9228.0,9228.0,9228.0,9228.4,3859,9228.4,9228.4
13201,R13201,8196.8,8196.6,8196.8,8197.0,8197.0,9016,8196.8
13202,R13202,6175,8765.2,8765.2,8765.2,8765.0,8765.2,8764.8
13203,R13203,8745.0,6276,8745.0,8745.0,8744.8,8745.0,8744.8
13204,R13204,9577.8,9577.8,9578.2,9578.0,9578.2,2110,9578.0
13205,R13205,8828.8,8828.6,5857,8828.8,8828.4,8828.6,8828.4
13206,R13206,9817.8,9818.2,9818.0,9818.2,9817.8,910,9818.0
13207,R13207,9137.4,9137.6,4313,9137.6,9137.4,9137.6,9137.4
13208,R13208,9590.6,9590.6,9590.4,2048,9590.6,9590.6,9590.6
13209,R13209,9045.2,9045.2,9045.0,9045.0,9045.0,4774,9045.4
13210,R13210,8141.8,8141.8,9292,8141.8,8141.6,8141.8,8141.8
13211,R13211,8926.4,5367,8926.4,8926.6,8926.6,8926.6,8926.4
13212,R13212,9267.0,9267.0,9267.0,9266.8,9267.2,3665,9266.8
13213,R13213,8491.2,8491.2,8491.4,7543,8491.2,8491.4,8491.2
13214,R13214,9961.0,9961.4,9961.2,9961.0,9961.4,9961.4,194
13215,R13215,9375.0,9375.0,9374.8,9375.2,3125,9375.0,9375.2
13216,R13216,9698.6,9698.6,9698.4,9698.2,1508,9698.6,9698.4
13217,R13217,9234.0,3829,9234.2,9234.2,9234.0,9234.0,9234.0
13218,R13218,9180.4,9180.8,9180.4,9180.8,9180.6,9180.4,4097
13219,R13219,9363.2,3184,9363.4,9363.0,9363.0,9363.4,9363.2
13220,R13220,8101.0,8100.8,8100.8,9496,8101.0,8101.0,8101.0
13221,R13221,8703.2,8703.2,8703.4,8703.4,8703.4,8703.2,6484
13222,R13222,8892.8,8893.0,8892.8,5536,8893.0,8892.8,8893.0
13223,R13223,8205.6,8205.6,8971,8206.0,8206.0,8205.8,8205.8
13224,R13224,9532.8,2335,9533.2,9532.8,9533.0,9533.2,9533.2
13225,R13225,9913.2,9913.4,9913.2,9913.2,9913.2,9913.4,434
13226,R13226,9416.4,2918,9416.2,9416.6,9416.6,9416.6,9416.2
13227,R13227,8440.8,7796,8441.0,8440.6,8440.8,8440.8,8440.8
13228,R13228,8283.8,8581,8284.0,8283.6,8284.0,8283.6,8283.8
13229,R13229,8147.0,8147.2,8147.2,8147.0,9265,8147.0,8147.2
13230,R13230,8987.0,8987.2,8987.4,8987.4,5064,8987.4,8987.0
13231,R13231,8531.0,7345,8531.2,8531.2,8531.2,8531.0,8530.8
13232,R13232,8588.0,8588.0,8587.8,8587.8,7061,8587.8,8588.0
13233,R13233,1110,9778.2,9777.8,9778.2,9778.0,9777.8,9778.2
13234,R13234,8373.8,8373.6,8131,8374.0,8373.8,8373.8,8373.6
13235,R13235,8980.6,8980.6,8980.8,8980.8,8981.0,8981.0,5096
13236,R13236,9089.8,4552,9089.4,9089.6,9089.4,9089.6,9089.6
13237,R13237,8543.8,8544.0,8544.2,7280,8544.2,8543.8,8544.2
13238,R13238,8113.4,8113.4,8113.8,8113.4,8113.4,8113.4,9432
13239,R13239,9932.4,9932.2,9932.0,339,9932.0,9932.2,9932.4
13240,R13240,9889.8,9890.0,9890.0,9889.8,550,9890.0,9890.2
13241,R13241,8755.2,8755.2,8755.4,8755.0,8755.4,8755.2,6224
13242,R13242,8543.0,7284,8543.4,8543.4,8543.4,8543.4,8543.0
13243,R13243,8157.6,8157.6,8157.2,8157.4,9213,8157.4,8157.6
13244,R13244,9365.8,9366.0,9365.8,9365.6,3171,9365.8,9365.8
13245,R13245,8478.0,8478.2,8478.2,8477.8,7610,8478.0,8478.0
13246,R13246,8174.2,8174.2,8173.8,9130,8174.2,8174.2,8174.0
13247,R13247,9892.4,9892.6,9892.4,9892.4,538,9892.4,9892.4
13248,R13248,9281.4,9281.4,9281.4,9281.4,9281.4,9281.4,3594
13249,R13249,9807.6,9807.8,9807.6,961,9807.6,9808.0,9807.8
13250,R13250,3246,9351.0,9350.8,9351.0,9350.8,9351.0,9350.6
13251,R13251,9809.4,9809.4,9809.2,954,9809.0,9809.4,9809.2
13252,R13252,9045.2,9045.4,9045.2,4773,9045.2,9045.2,9045.2
13253,R13253,9347.4,9347.4,3264,9347.4,9347.4,9347.0,9347.4
13254,R13254,9944.2,279,9944.2,9944.2,9944.4,9944.2,9944.2
13255,R13255,4699,9060.4,9060.2,9060.0,9060.0,9060.4,9060.0
13256,R13256,8600.4,8600.0,8600.4,8600.2,6999,8600.4,8600.2
13257,R13257,9209,8158.4,8158.2,8158.0,8158.0,8158.2,8158.4
13258,R13258,9569.2,9569.0,9569.0,9568.8,9569.2,9569.0,2155
13259,R13259,8120.4,8120.4,8120.2,8120.4,9398,8120.6,8120.6
13260,R13260,8608.4,8608.6,8608.6,8608.4,8608.6,6957,8608.8
13261,R13261,9832.8,9832.8,9832.8,9833.0,9832.8,9832.6,836
13262,R13262,8943.0,8942.8,8942.6,8943.0,8943.0,5286,8942.8
13263,R13263,4613,9077.4,9077.6,9077.6,9077.2,9077.6,9077.2
13264,R13264,283,9943.2,9943.6,9943.4,9943.2,9943.4,9943.4
13265,R13265,8412.0,8411.6,8412.0,8411.6,7941,8412.0,8411.6
13266,R13266,9729.4,9729.6,9729.6,9729.6,9729.4,1352,9729.4
13267,R13267,9132.8,9133.0,9133.2,4335,9132.8,9133.0,9132.8
13268,R13268,8432.4,8432.6,8432.6,8432.6,8432.4,7837,8432.6
13269,R13269,9173.8,4132,9173.4,9173.6,9173.8,9173.8,9173.8
13270,R13270,8365.2,8365.2,8175,8364.8,8365.2,8364.8,8365.0
13271,R13271,9289,8142.4,8142.2,8142.2,8142.0,8142.0,8142.2
13272,R13272,8349.6,8350.0,8350.0,8349.6,8251,8349.6,8349.6
13273,R13273,8575.6,8575.2,8575.4,7123,8575.2,8575.4,8575.4
13274,R13274,9065.6,9065.6,9065.8,9065.8,9065.4,4672,9065.4
13275,R13275,243,9951.2,9951.2,9951.2,9951.6,9951.2,9951.6
13276,R13276,8601.2,8601.0,8601.0,8601.0,8601.0,6995,8601.0
13277,R13277,8497.4,8497.0,8497.2,7514,8497.0,8497.2,8497.2
13278,R13278,9876.4,619,9876.0,9876.2,9876.0,9876.4,9876.4
13279,R13279,9072.6,9072.8,4636,9073.0,9073.0,9072.8,9073.0
13280,R13280,9673.0,1635,9673.2,9672.8,9673.0,9673.2,9673.2
13281,R13281,9557.6,9557.8,9557.8,9557.8,2212,9557.6,9557.8
13282,R13282,8569.4,8569.4,8569.4,8569.0,8569.2,8569.0,7154
13283,R13283,9791.6,9791.8,1041,9792.0,9792.0,9791.6,9791.8
13284,R13284,8596.4,8596.4,8596.0,8596.2,8596.2,8596.2,7019
13285,R13285,9451.4,9451.4,9451.6,9451.6,9451.4,9451.6,2742
13286,R13286,8014.8,8014.6,8014.6,8014.8,9926,8014.8,8014.6
13287,R13287,9839.8,9840.2,9840.0,9839.8,800,9840.0,9840.2
13288,R13288,8329.2,8329.2,8329.6,8329.6,8353,8329.6,8329.4
13289,R13289,9552.4,2239,9552.2,9552.4,9552.2,9552.4,9552.4
13290,R13290,3131,9373.8,9374.0,9374.0,9374.0,9373.8,9374.0
13291,R13291,8122.0,8121.8,8121.8,8121.8,9391,8121.8,8121.8
13292,R13292,3974,9205.2,9205.0,9205.2,9205.2,9205.0,9205.2
13293,R13293,9324.8,3377,9324.8,9324.4,9324.6,9324.4,9324.4
13294,R13294,8816.0,8816.4,8816.4,5919,8816.2,8816.0,8816.0
13295,R13295,9648.4,9648.4,9648.2,9648.2,9648.4,9648.0,1759
13296,R13296,9224.4,3879,9224.2,9224.0,9224.0,9224.4,9224.0
13297,R13297,8250.4,8250.6,8250.4,8250.6,8747,8250.8,8250.6
13298,R13298,8692,8261.4,8261.8,8261.4,8261.8,8261.6,8261.6
13299,R13299,8148.6,8148.6,8148.8,9256,8149.0,8148.6,8149.0
13300,R13300,8067.8,9660,8068.2,8068.2,8067.8,8068.0,8068.2
13301,R13301,9532.6,9532.6,9532.4,9532.4,9532.8,2337,9532.8
13302,R13302,9430.0,9430.0,2851,9429.6,9429.8,9429.8,9430.0
13303,R13303,9452.4,9452.6,9452.2,9452.4,9452.4,2738,9452.2
13304,R13304,8697,8260.4,8260.8,8260.4,8260.6,8260.6,8260.8
13305,R13305,8283.0,8283.0,8283.2,8282.8,8282.8,8585,8283.0
13306,R13306,8772.2,8772.4,8772.0,8772.4,8772.4,8772.4,6139
13307,R13307,9698.8,9698.8,9699.0,9699.0,9699.0,1505,9698.8
13308,R13308,8176.4,8176.0,8176.2,8176.0,9119,8176.2,8176.4
13309,R13309,9250.4,3749,9250.4,9250.0,9250.2,9250.4,9250.4
13310,R13310,8694.0,8694.0,8694.2,6530,8694.2,8694.2,8693.8
13311,R13311,8210.4,8210.4,8210.2,8210.0,8210.4,8210.0,8949
13312,R13312,9476.6,2616,9476.8,9476.6,9477.0,9476.6,9476.8
13313,R13313,8006.8,8006.8,8006.8,9967,8006.4,8006.6,8006.4
13314,R13314,8318.0,8318.0,8317.8,8318.2,8410,8318.0,8318.0
13315,R13315,8035.6,8035.6,8035.4,9822,8035.8,8035.8,8035.6
13316,R13316,9938.0,9938.0,9938.2,9938.2,9938.0,9937.8,310
13317,R13317,8441.6,8441.4,8441.4,8441.8,8441.6,7792,8441.4
13318,R13318,9493.0,9493.2,2535,9492.8,9492.8,9493.0,9493.0
13319,R13319,8710.6,8710.2,8710.4,8710.6,6448,8710.6,8710.2
13320,R13320,9283.4,9283.6,3583,9283.4,9283.6,9283.2,9283.6
13321,R13321,8123.6,9382,8123.6,8123.8,8123.6,8123.4,8123.4
13322,R13322,8911.6,8911.6,8911.6,8911.6,8911.6,8911.6,5443
13323,R13323,8611.0,6945,8611.2,8611.2,8611.2,8610.8,8611.2
13324,R13324,8004.6,8004.2,8004.4,9978,8004.4,8004.2,8004.6
13325,R13325,8769.8,8769.4,8769.8,8769.6,8769.8,8769.6,6152
13326,R13326,8602.8,6987,8602.8,8602.4,8602.8,8602.4,8602.6
13327,R13327,8567.6,8567.6,8567.6,7161,8568.0,8567.6,8568.0
13328,R13328,8192.2,8191.8,8192.2,8191.8,9040,8192.0,8192.0
13329,R13329,9111.0,9111.0,9111.2,9111.0,4445,9111.2,9111.0
13330,R13330,9854.4,9854.6,728,9854.6,9854.6,9854.2,9854.6
13331,R13331,8988.2,8988.2,8988.2,8988.2,8988.2,8987.8,5060
13332,R13332,9232.8,9232.4,9232.4,9232.8,9232.6,3837,9232.4
13333,R13333,9946.0,9945.8,9946.2,9946.2,270,9946.0,9946.0
13334,R13334,8843.2,5785,8842.8,8842.8,8843.2,8843.2,8843.0
13335,R13335,8331.8,8331.6,8342,8331.8,8331.6,8331.6,8331.8
13336,R13336,9630.4,9630.4,9630.4,9630.2,1848,9630.6,9630.2
13337,R13337,9263.4,9263.6,3683,9263.2,9263.4,9263.2,9263.6
13338,R13338,9725.8,1372,9725.8,9725.8,9725.6,9725.6,9725.8
13339,R13339,9957.6,9957.6,211,9958.0,9957.6,9957.8,9958.0
13340,R13340,9937.0,9937.0,9937.0,9936.8,9936.8,316,9937.0
13341,R13341,8004.0,9979,8004.4,8004.0,8004.2,8004.2,8004.0
13342,R13342,9036.0,9036.0,4820,9036.0,9035.8,9036.0,9036.0
13343,R13343,9645.6,9645.6,1772,9645.6,9645.4,9645.8,9645.6
13344,R13344,8704.8,6477,8704.4,8704.8,8704.8,8704.8,8704.4
13345,R13345,9162.2,9162.2,9162.2,9162.2,4188,9162.2,9162.4
13346,R13346,8567.0,8567.0,7165,8567.0,8567.0,8567.0,8567.2
13347,R13347,9878.8,9879.0,9879.0,9879.0,605,9878.8,9878.8
13348,R13348,9027.8,9027.8,9027.6,4862,9027.4,9027.6,9027.8
13349,R13349,8483.4,8483.4,8483.0,8483.2,8483.4,8483.0,7584
13350,R13350,888,9822.2,9822.6,9822.4,9822.6,9822.4,9822.2
13351,R13351,8666.6,6667,8666.4,8666.8,8666.6,8666.8,8666.8
13352,R13352,8727.6,8727.6,8727.6,6361,8727.8,8727.8,8727.6
13353,R13353,8953.6,8953.6,8953.8,8953.4,5232,8953.8,8953.8
13354,R13354,9531.2,2344,9531.0,9531.0,9531.2,9531.0,9531.0
13355,R13355,814,9837.0,9837.4,9837.0,9837.0,9837.0,9837.0
13356,R13356,3204,9359.4,9359.0,9359.2,9359.0,9359.0,9359.2
13357,R13357,9313.6,9313.6,9313.6,3432,9313.8,9313.6,9313.6
13358,R13358,9545.4,9545.4,9545.6,9545.4,2272,9545.4,9545.8
13359,R13359,9909.2,9909.4,9909.4,9909.0,454,9909.2,9909.4
13360,R13360,8460.2,8460.2,7699,8460.0,8460.2,8460.2,8460.0
13361,R13361,8812.2,8812.4,8812.4,8812.4,8812.2,8812.0,5939
13362,R13362,8226.4,8226.2,8226.6,8868,8226.2,8226.4,8226.6
13363,R13363,8253.0,8253.0,8253.0,8252.6,8252.8,8736,8252.8
13364,R13364,9563.6,9563.6,9563.8,2181,9563.8,9563.6,9563.6
13365,R13365,9723.6,9723.4,9723.4,9723.6,9723.6,1383,9723.4
13366,R13366,1116,9777.0,9777.0,9776.8,9777.0,9776.6,9776.8
13367,R13367,9230.0,9229.6,9229.8,9230.0,3851,9229.8,9229.8
13368,R13368,9324.4,9324.0,9324.0,3379,9324.0,9324.4,9324.0
13369,R13369,8236.4,8236.8,8236.4,8236.8,8236.4,8817,8236.8
13370,R13370,8435.2,8435.4,8435.4,7824,8435.4,8435.4,8435.4
13371,R13371,454,9909.4,9909.2,9909.0,9909.0,9909.0,9909.2
13372,R13372,9663.2,9663.2,1684,9663.0,9663.0,9663.4,9663.4
13373,R13373,8655.0,8655.2,8655.0,8655.0,8655.0,8655.2,6725
13374,R13374,8495.6,8495.4,7522,8495.8,8495.8,8495.8,8495.8
13375,R13375,6635,8673.0,8672.8,8672.8,8672.8,8672.8,8672.8
13376,R13376,8505.6,8505.6,8505.6,8505.8,7472,8505.6,8505.8
13377,R13377,9848.2,9848.4,9848.2,9848.4,9848.2,9848.4,758
13378,R13378,9213.2,9213.2,9213.2,3935,9213.2,9212.8,9212.8
13379,R13379,9731.0,9731.0,9730.8,9731.2,9731.0,9731.0,1345
13380,R13380,2397,9520.4,9520.8,9520.8,9520.6,9520.6,9520.6
13381,R13381,9007.4,9007.4,9007.4,9007.0,9007.2,9007.2,4964
13382,R13382,7249,8550.4,8550.0,8550.2,8550.0,8550.4,8550.4
13383,R13383,8914.2,8913.8,5430,8914.2,8914.0,8913.8,8914.2
13384,R13384,8286.2,8286.0,8286.0,8570,8286.2,8286.2,8285.8
13385,R13385,9671.0,9670.6,9670.8,9670.8,9670.6,9671.0,1646
13386,R13386,2919,9416.0,9416.2,9416.4,9416.0,9416.2,9416.2
13387,R13387,9091.4,9091.4,9091.4,9091.2,4544,9091.2,9091.4
13388,R13388,9170.4,9170.4,4149,9170.0,9170.2,9170.0,9170.2
13389,R13389,8734.8,8734.6,8734.6,8734.8,6326,8734.6,8734.6
13390,R13390,9686.8,9687.0,1565,9686.8,9687.2,9687.2,9687.0
13391,R13391,8623.2,8623.2,6883,8623.6,8623.4,8623.6,8623.2
13392,R13392,8419.8,8419.6,8419.6,7902,8419.8,8419.6,8419.4
13393,R13393,8235.6,8235.4,8235.6,8235.6,8822,8235.4,8235.6
13394,R13394,8111,8377.6,8378.0,8378.0,8377.8,8378.0,8377.6
13395,R13395,8705.2,8704.8,8704.8,8705.2,6475,8704.8,8705.0
13396,R13396,8681.6,8681.6,8681.8,8681.8,8681.8,8681.8,6591
13397,R13397,8400.8,8400.8,8401.0,8400.8,8400.8,8401.2,7995
13398,R13398,9118.0,9118.4,9118.4,9118.2,4409,9118.4,9118.0
13399,R13399,9688.8,9689.0,9689.2,9689.2,1555,9688.8,9689.0
13400,R13400,8018.8,9907,8018.4,8018.6,8018.8,8018.6,8018.8
13401,R13401,9956.8,9956.4,9956.6,9956.8,217,9956.4,9956.8
13402,R13402,9446.4,9446.2,9446.4,9446.2,9446.6,2768,9446.4
13403,R13403,9954.4,9954.2,9954.2,9954.0,9954.4,229,9954.0
13404,R13404,8771.8,8771.6,8772.0,8772.0,8771.6,6141,8771.8
13405,R13405,8165.8,9171,8165.6,8166.0,8165.6,8166.0,8166.0
13406,R13406,9419.0,9418.8,9418.8,2906,9419.0,9418.8,9418.8
13407,R13407,4163,9167.4,9167.2,9167.2,9167.4,9167.4,9167.6
13408,R13408,9121.2,9121.6,4393,9121.2,9121.4,9121.4,9121.4
13409,R13409,6886,8623.0,8622.6,8622.6,8622.8,8622.8,8622.8
13410,R13410,8030,8394.2,8393.8,8394.2,8393.8,8394.2,8394.0
13411,R13411,5646,8871.0,8871.0,8871.0,8871.0,8870.6,8871.0
13412,R13412,8419.6,8419.8,7902,8419.4,8419.6,8419.8,8419.4
13413,R13413,882,9823.6,9823.4,9823.4,9823.6,9823.8,9823.8
13414,R13414,9313.2,9313.0,9313.0,9313.4,9313.0,3434,9313.2
13415,R13415,8595.0,8594.8,8595.0,8595.0,8594.6,8594.8,7026
13416,R13416,8300.0,8300.0,8300.2,8500,8300.0,8299.8,8300.2
13417,R13417,9658.8,9658.4,9658.4,9658.8,9658.6,1707,9658.8
13418,R13418,9945.8,9946.2,9946.0,9945.8,9946.2,270,9945.8
13419,R13419,8221.8,8892,8221.8,8221.6,8221.4,8221.6,8221.4
13420,R13420,8035.4,8035.2,9824,8035.2,8035.0,8035.4,8035.0
13421,R13421,9012.4,9012.4,9012.2,9012.0,9012.2,9012.0,4939
13422,R13422,9851.6,9851.4,9851.6,9851.2,9851.2,743,9851.6
13423,R13423,8258,8348.4,8348.4,8348.4,8348.2,8348.4,8348.4
13424,R13424,8845.2,8845.2,8845.6,8845.4,5773,8845.4,8845.6
13425,R13425,9738.4,1308,9738.4,9738.6,9738.4,9738.2,9738.6
13426,R13426,9999.4,9999.6,9999.8,9999.4,2,9999.8,9999.6
13427,R13427,8964.8,8965.0,8964.8,8964.8,8964.6,5176,8965.0
13428,R13428,8508.0,7459,8508.2,8508.2,8508.2,8508.2,8508.4
13429,R13429,9930.2,9930.4,9930.0,9930.2,349,9930.4,9930.0
13430,R13430,9484.4,9484.6,9484.6,9484.6,9484.4,9484.4,2578
13431,R13431,8673.0,6635,8673.2,8673.0,8673.0,8673.2,8672.8
13432,R13432,8931.4,8931.4,5344,8931.4,8931.4,8931.2,8931.2
13433,R13433,9334.8,9335.2,9334.8,3325,9335.0,9334.8,9335.2
13434,R13434,8994.2,8994.2,8993.8,5030,8993.8,8994.2,8994.0
13435,R13435,8957.6,8957.6,8957.8,5211,8957.8,8957.6,8957.6
13436,R13436,8144.8,8144.8,8144.6,9276,8144.6,8144.6,8145.0
13437,R13437,8986.0,5070,8986.2,8986.0,8986.0,8985.8,8986.2
13438,R13438,3279,9344.2,9344.2,9344.2,9344.0,9344.0,9344.0
13439,R13439,8989.8,8989.8,8990.0,8990.2,5050,8989.8,8990.2
13440,R13440,9957.2,213,9957.4,9957.6,9957.6,9957.6,9957.6
13441,R13441,8784.4,8784.6,8784.6,8784.4,8784.4,8784.4,6078
13442,R13442,9778.6,9779.0,9778.6,9778.6,1106,9779.0,9778.8
13443,R13443,9534.8,9535.2,9534.8,9535.2,9535.2,9535.2,2325
13444,R13444,8516.6,8516.8,8516.4,7417,8516.6,8516.6,8516.6
13445,R13445,9898.8,9899.2,9899.2,9899.2,505,9898.8,9898.8
13446,R13446,9218.0,9217.8,3911,9217.6,9218.0,9217.8,9217.8
13447,R13447,1922,9615.4,9615.4,9615.6,9615.4,9615.4,9615.8
13448,R13448,9535.6,2323,9535.6,9535.6,9535.4,9535.4,9535.6
13449,R13449,8988.0,8988.0,5059,8988.2,8988.0,8988.0,8988.0
13450,R13450,9315.6,9315.4,9315.6,9315.2,3423,9315.6,9315.4
13451,R13451,8115.0,8115.0,9425,8114.8,8114.8,8114.8,8115.2
