id,label,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6
16659,R16659,2103,1587,4378,9532,5783,8974,8883
16660,R16660,6059,6862,5909,9925,2895,2121,2624
16661,R16661,326,6094,606,7596,5293,8859,7698
16662,R16662,3816,2363,2194,6767,559,5343,1726
16663,R16663,539,5519,8182,5482,239,3972,9659
16664,R16664,7399,1933,5665,5221,3761,9045,8184
16665,R16665,3040,3398,2311,8127,8791,3479,1944
16666,R16666,9772,8195,9912,9596,8552,3179,2900
16667,R16667,8200,5879,1163,7793,5555,1492,880
16668,R16668,1000,8435,9835,2700,7189,9995,3264
16669,R16669,7609,1548,8897,2215,1257,8617,5224
16670,R16670,9356,2538,5633,607,4632,7179,4883
16671,R16671,7152,7165,389,6197,1900,2276,203
16672,R16672,1401,4558,671,1958,9739,5807,5557
16673,R16673,5179,4712,1024,2916,5542,1050,505
16674,R16674,4667,9780,1269,9943,8089,9725,9141
16675,R16675,9439,9637,1477,6490,4276,6817,7656
16676,R16676,7387,7709,9914,1972,8571,3737,4996
16677,R16677,2599,3504,4087,6436,4697,2473,2060
16678,R16678,9821,948,5980,2728,2567,7715,2638
16679,R16679,6240,5982,5658,623,8754,9472,8671
16680,R16680,2449,2205,2571,946,5784,8003,1783
16681,R16681,4410,7277,5008,2726,3987,1308,5826
16682,R16682,2506,6794,3531,9854,9867,1474,7412
16683,R16683,4597,6948,4643,9596,8627,2870,6740
16684,R16684,8290,746,4036,2155,5785,3052,6136
16685,R16685,3469,6660,812,1697,5112,150,8898
16686,R16686,9154,8553,7466,5452,5039,3636,7661
16687,R16687,1612,8196,1989,5530,8029,4405,1752
16688,R16688,8928,6411,6165,1017,6476,504,8101
16689,R16689,5350,6569,8692,1634,8353,644,4389
16690,R16690,2864,5988,2356,7325,6879,4401,2227
16691,R16691,8996,1689,6880,964,4408,6472,9572
16692,R16692,9958,7580,4583,1084,1471,8759,1646
16693,R16693,936,8652,920,5759,6307,6135,395
16694,R16694,3197,7384,7598,4432,1820,2622,3966
16695,R16695,6264,8101,3440,1450,4006,8004,6958
16696,R16696,6018,9645,4956,8968,6043,8576,8402
16697,R16697,8935,4849,5372,4745,2224,5814,8298
16698,R16698,3050,3510,4140,9220,3123,9053,3037
16699,R16699,8165,1340,4415,4437,9661,8309,3131
16700,R16700,4451,8,7525,1683,4073,7190,7469
16701,R16701,9926,9965,9728,4716,3083,457,8185
16702,R16702,2343,9994,2649,7428,6894,2128,4853
16703,R16703,357,5311,7295,185,2785,7486,5542
16704,R16704,6856,1757,9701,7542,8253,1858,3444
16705,R16705,4005,7842,5734,2142,4085,1892,8243
16706,R16706,622,2008,7874,4725,315,9276,2887
16707,R16707,7092,6377,4275,1939,2534,3692,7434
16708,R16708,3849,7963,1401,5034,7107,4233,1813
16709,R16709,8904,1839,9999,136,9885,9570,6442
16710,R16710,6182,2105,3105,3206,929,4761,3032
16711,R16711,5985,6905,4149,8894,1418,4012,2592
16712,R16712,7780,8698,8668,98,4,7852,2372
16713,R16713,4311,5032,3192,9156,9564,7361,8957
16714,R16714,3150,2851,2393,3604,3170,4866,6531
16715,R16715,1110,1755,6851,3475,7825,8010,9141
16716,R16716,7521,4431,6057,7944,5818,2213,6542
16717,R16717,7576,7158,2572,5516,4549,47,6121
16718,R16718,4412,1081,4030,9765,635,9855,1874
16719,R16719,7419,1954,6127,9130,783,7406,3439
16720,R16720,1993,629,9284,8462,3077,1435,1080
16721,R16721,8807,1414,1878,369,7275,4280,9599
16722,R16722,6243,8340,7655,5894,1850,9666,8621
16723,R16723,597,9531,2444,7893,3390,1515,3966
16724,R16724,9633,5877,7496,4947,4881,6776,1063
16725,R16725,6750,8734,556,5359,480,7530,5587
16726,R16726,485,6196,5996,8474,2402,8017,417
16727,R16727,8231,4379,7039,151,8726,1087,1735
16728,R16728,4600,882,549,1093,4217,5192,1989
16729,R16729,9322,8121,8101,5824,5214,6844,8190
16730,R16730,6851,8562,3305,9212,5003,7173,1667
16731,R16731,8058,7276,557,3108,3225,9933,5455
16732,R16732,6399,6464,2202,4393,9988,7267,7640
16733,R16733,7530,8168,1488,5170,6272,3065,6501
16734,R16734,2012,7385,381,8881,9973,9143,8553
16735,R16735,1558,305,5859,7064,70,4882,7129
16736,R16736,1405,580,4009,4709,9429,6524,6925
16737,R16737,2917,4869,495,9265,8939,221,7178
16738,R16738,3784,2269,440,3663,2073,6078,5933
16739,R16739,9915,7533,186,3405,873,4178,9192
16740,R16740,4525,9883,5665,5133,650,5778,1211
16741,R16741,9561,2747,3226,1653,8329,58,6692
16742,R16742,179,3506,169,7821,3089,9887,1268
16743,R16743,4251,8979,2714,3332,3335,4345,4637
16744,R16744,2939,2518,3892,1068,957,9799,3089
16745,R16745,6943,2313,4651,5492,2414,2024,4236
16746,R16746,6391,3387,4635,1907,6041,8635,3063
16747,R16747,4326,7335,4924,3407,8231,3935,2986
16748,R16748,6246,2474,2652,7607,6384,438,9632
16749,R16749,6046,4097,3600,5991,6627,1673,4164
16750,R16750,2444,2375,7048,8218,6479,1867,9828
16751,R16751,8966,3239,4886,3824,336,7250,9148
16752,R16752,9272,1582,6711,6806,6700,6761,8408
16753,R16753,4720,5576,6426,3689,1629,5394,8859
16754,R16754,3244,2425,6354,237,5420,8000,6558
16755,R16755,2888,3319,9769,4534,3464,8035,7587
16756,R16756,6767,4339,6581,4550,3711,3854,1740
16757,R16757,7232,9979,9313,4131,4510,2257,6032
16758,R16758,8774,5425,56,6941,8944,9774,215
16759,R16759,569,9940,3517,259,148,1246,9374
16760,R16760,5470,9162,9434,8530,3232,5206,123
16761,R16761,6255,3566,6083,2846,351,1305,7015
16762,R16762,1303,5343,5802,1225,5568,757,9039
16763,R16763,5710,2650,3909,4601,5371,9426,3318
16764,R16764,579,4228,4674,8010,5929,314,2229
16765,R16765,4975,33,5833,6125,3250,7224,1335
16766,R16766,8766,9081,6458,8452,7933,5795,8607
16767,R16767,4316,7154,2008,9231,8012,6765,7123
16768,R16768,2633,3140,6100,603,806,6847,6668
16769,R16769,4500,9878,715,9181,1735,6802,3177
16770,R16770,3485,5417,4437,1784,9619,8806,1744
16771,R16771,8303,6319,6139,2183,9813,1097,2848
16772,R16772,7083,4972,3264,7023,7058,8622,8698
16773,R16773,6834,9271,9412,2051,8103,9197,7176
16774,R16774,4516,690,598,3409,4891,968,9018
16775,R16775,2847,8538,4340,8913,6411,2684,1167
16776,R16776,6280,4120,3770,2254,8895,659,1651
16777,R16777,7951,6691,6726,8103,1183,8211,3573
16778,R16778,6090,5411,1473,6025,5520,7329,9366
16779,R16779,4388,6134,2522,4832,2895,7417,6281
16780,R16780,4896,4760,1772,7316,9414,2531,3962
16781,R16781,1248,4247,9697,8004,5786,100,8122
16782,R16782,2578,1463,6855,4830,3699,6545,445
16783,R16783,2872,8534,1641,6489,2011,593,9327
16784,R16784,9623,6491,1046,4927,4595,2114,5596
16785,R16785,796,6729,1771,7410,2150,9564,2976
16786,R16786,5824,1487,1152,1405,9745,3791,3465
16787,R16787,2008,9399,5365,5056,73,8058,670
16788,R16788,2001,4820,2933,4554,1939,5305,6406
16789,R16789,9385,5144,9719,695,6764,738,8209
16790,R16790,9503,6773,3191,875,1966,701,5769
16791,R16791,941,4694,2813,9838,2448,5652,5035
16792,R16792,1476,2423,1908,3218,6842,1802,1805
16793,R16793,8701,2544,2989,8920,3774,510,7647
16794,R16794,8474,2087,3364,1864,890,3354,4149
16795,R16795,6420,5487,7964,2488,6076,6346,4684
16796,R16796,9744,5372,6259,5310,9784,4798,6675
16797,R16797,8206,4816,5222,7313,7470,9162,2426
16798,R16798,9706,8253,8453,6426,737,4878,2990
16799,R16799,5866,1260,895,6636,3006,6228,1791
16800,R16800,5173,652,9350,4384,6031,8534,5218
16801,R16801,8741,9026,8765,8720,8056,4750,4387
16802,R16802,3127,6541,6670,3474,9906,7613,8287
16803,R16803,5059,1530,2799,357,6121,12,4754
16804,R16804,3797,1986,1795,178,1746,2885,547
16805,R16805,9110,8822,4551,9928,9640,7343,5748
16806,R16806,5553,3903,8687,504,3448,2123,9877
16807,R16807,9083,378,9770,3049,386,8179,8920
16808,R16808,3342,6516,5670,9517,8559,3106,2609
16809,R16809,951,6060,2613,1372,3658,5445,9075
16810,R16810,7827,4727,9879,7252,7112,565,9728
16811,R16811,6110,5986,3774,9062,8836,4171,5973
16812,R16812,1112,6642,254,7732,7588,7011,6648
16813,R16813,6520,1979,9230,1453,926,9749,3591
16814,R16814,9610,8855,2394,4073,8007,8830,3576
16815,R16815,2470,9169,4245,8571,9884,5580,815
16816,R16816,5496,4434,646,3093,5052,5618,9060
16817,R16817,9726,9112,9758,9859,4110,9002,6209
16818,R16818,9210,2806,8458,8978,6966,3399,2457
16819,R16819,7254,2947,1558,9327,3029,6632,2039
16820,R16820,9768,6402,5675,8989,4454,8275,5593
16821,R16821,57,4167,3863,8328,899,3343,3883
16822,R16822,6214,6310,8290,3032,7796,3239,3024
16823,R16823,4735,4671,681,3311,6234,1122,4741
16824,R16824,2024,1446,670,7583,3522,9659,5961
16825,R16825,8623,3061,9147,7193,4183,9361,6940
16826,R16826,2549,2181,5724,1248,9270,5132,9226
16827,R16827,4156,6009,3152,5657,1602,8157,2529
16828,R16828,605,8416,6916,3315,6322,8156,5082
16829,R16829,6588,1509,9107,8553,1155,6743,8055
16830,R16830,1456,3403,7116,2675,7527,2659,204
16831,R16831,815,5842,992,9750,9891,3284,3374
16832,R16832,3830,207,3976,9819,4238,6700,6200
16833,R16833,1583,2526,7711,451,3355,7251,2430
16834,R16834,1017,6884,1213,9602,8933,7385,2212
16835,R16835,6313,1728,3472,867,9562,9854,9102
16836,R16836,8391,4648,8649,4645,4753,6992,2034
16837,R16837,8407,8053,2723,203,6382,5723,6467
16838,R16838,3254,2593,4277,8974,9718,6942,3573
16839,R16839,8477,9014,2036,8783,4598,8930,8879
16840,R16840,1543,3896,8510,7593,2531,6745,1639
16841,R16841,7258,3472,5373,5800,2489,8353,8803
16842,R16842,7401,8372,8790,6634,8181,5253,1182
16843,R16843,8230,1657,5792,4793,3105,8335,865
16844,R16844,734,5529,4775,3960,1992,6361,7274
16845,R16845,4220,6925,8183,3291,7371,7707,1867
16846,R16846,9149,6778,366,785,318,9886,5544
16847,R16847,8999,5154,4342,297,6929,6675,9637
16848,R16848,5401,4623,8113,7228,6039,3840,99
16849,R16849,4281,769,1968,310,244,3919,6731
16850,R16850,645,5701,1758,5362,9723,3060,2136
16851,R16851,9316,7806,5970,6153,7023,6163,2972
16852,R16852,6872,1061,2455,9896,9539,7719,8183
16853,R16853,880,5207,3399,8056,2883,8535,2219
16854,R16854,5591,2469,3095,7664,792,4974,4776
16855,R16855,5754,6233,414,1521,3738,7851,9564
16856,R16856,9212,7292,587,2665,3958,7926,4005
16857,R16857,993,2790,591,9435,3744,9740,108
16858,R16858,4462,107,4744,8090,4919,7783,6433
16859,R16859,9009,7990,7735,571,8742,1303,3995
16860,R16860,7404,740,887,4133,4145,4217,1444
16861,R16861,6566,5373,4939,192,4310,9631,3207
16862,R16862,4116,8276,6758,251,3881,8802,5783
16863,R16863,224,9952,2453,4694,2858,7208,4619
16864,R16864,6524,9343,4145,3135,9797,3777,1103
16865,R16865,7316,1694,6066,6204,3522,260,2442
16866,R16866,6598,964,7001,9496,1657,6962,6874
16867,R16867,5434,4373,2985,59,792,7531,5660
16868,R16868,3117,4092,444,2478,4216,9213,4856
16869,R16869,5246,5443,4663,5335,626,6356,4014
16870,R16870,625,9881,7189,1581,6052,3907,3945
16871,R16871,2351,9558,7271,9334,5619,5483,7710
16872,R16872,404,2650,4973,7949,4617,9369,8185
16873,R16873,2862,2730,6355,4441,1700,2780,1474
16874,R16874,2044,1398,2752,4953,8431,8732,1905
16875,R16875,1941,3608,1412,2782,1305,1426,1543
16876,R16876,7572,3430,7791,7096,4881,9912,9776
16877,R16877,8292,7996,4351,2397,5447,5214,6816
16878,R16878,5732,501,7585,7556,5693,8085,3523
16879,R16879,3647,6898,393,2699,3363,4506,298
16880,R16880,2016,2837,8861,167,2154,5864,7739
16881,R16881,7132,9737,9117,9044,5407,7425,9443
16882,R16882,1115,2381,2747,9365,6735,4534,4778
16883,R16883,78,3675,995,1292,1488,9709,2540
16884,R16884,3804,639,9059,4588,1411,4786,4772
16885,R16885,2413,8197,8228,7668,5858,9298,4958
16886,R16886,1867,2763,8226,9023,1104,3827,9640
16887,R16887,8763,7076,7543,5233,2547,9417,3509
16888,R16888,2773,2000,7151,9369,6238,5107,2929
16889,R16889,7938,8018,2680,1727,3273,3751,8056
16890,R16890,7846,4880,4909,931,1405,850,3072
16891,R16891,6396,9833,7829,1913,4291,8858,4946
16892,R16892,9249,5817,8170,1189,5602,7026,7442
16893,R16893,430,8265,7643,759,2328,940,1506
16894,R16894,4585,7734,2752,6526,7043,2136,4411
16895,R16895,4090,6339,7930,437,6404,3782,2693
16896,R16896,9316,5161,6049,8501,5752,6699,9082
16897,R16897,4773,6464,60,198,3555,4972,3936
16898,R16898,8537,6446,9144,7115,1270,3237,7860
16899,R16899,6086,7962,6110,2065,2752,3478,1989
16900,R16900,6265,6820,7,5646,6255,9241,6538
16901,R16901,979,5136,407,7081,7850,6200,1493
16902,R16902,7234,8494,7836,5529,842,3922,6306
16903,R16903,837,4309,1615,4558,3085,5389,2409
16904,R16904,7577,3773,8771,4110,5943,7887,7299
16905,R16905,6250,1434,1510,471,4655,7117,7840
16906,R16906,7826,6284,8021,8895,7974,839,3324
16907,R16907,1238,6308,7397,7573,5179,2654,3563
16908,R16908,7896,703,6107,2632,1940,6032,4285
16909,R16909,7817,7848,7167,3058,5998,8066,6399
16910,R16910,2498,474,7404,2552,9381,4989,5339
16911,R16911,6725,7287,879,8263,7143,6503,3
16912,R16912,9049,8061,917,6701,4147,3182,8709
16913,R16913,5475,9193,7616,2525,9993,6285,9907
16914,R16914,3379,9975,8928,6199,7727,6275,8411
16915,R16915,8822,4259,1312,4805,4026,2430,867
16916,R16916,4528,6692,9203,9948,9080,928,8685
16917,R16917,4063,8687,3126,9737,9009,733,1654
16918,R16918,5716,7594,2836,8265,5223,6616,1148
16919,R16919,6983,7325,5717,6008,710,8940,8616
16920,R16920,7444,9531,4261,8802,305,9249,9854
16921,R16921,124,1326,1007,450,3656,783,9315
16922,R16922,7393,6492,3584,759,8862,7865,1030
16923,R16923,3354,550,2617,6462,1326,9697,8850
16924,R16924,4865,775,2444,9471,2219,5127,5657
16925,R16925,1561,3587,7507,2953,7540,968,4791
16926,R16926,802,5496,6516,654,4253,1132,2222
16927,R16927,7904,4557,5024,537,9900,4042,4511
16928,R16928,4056,2616,7030,8412,1859,6862,1848
16929,R16929,7092,9677,9087,8843,4802,8189,3914
16930,R16930,7769,9972,202,3890,7066,5340,9201
16931,R16931,7227,5460,4501,488,1334,8664,1623
16932,R16932,3031,7034,1181,2006,5163,8913,3138
16933,R16933,6390,4012,2735,3099,1457,4386,5437
16934,R16934,9088,6866,3158,8973,8722,8831,7165
16935,R16935,8479,1542,3201,3448,9822,2071,8762
16936,R16936,6720,625,5179,4192,8526,6401,3107
16937,R16937,7726,2328,4573,1217,2828,3436,7824
16938,R16938,8814,925,1612,1068,5096,249,7688
16939,R16939,2172,9732,202,5575,3519,8081,946
16940,R16940,2600,5536,6146,8916,6680,7576,8839
16941,R16941,1933,5845,4616,8828,4965,8118,8291
16942,R16942,2209,2939,681,8992,7920,3412,5763
16943,R16943,1210,5023,9719,7341,554,5300,5988
16944,R16944,4338,6370,1214,7764,3016,5013,1945
16945,R16945,2862,2735,2381,2916,7549,8921,9351
16946,R16946,879,5695,9735,699,9282,238,4887
16947,R16947,1469,5900,4316,944,547,5293,8533
16948,R16948,4241,2460,65,3375,9831,1914,6229
16949,R16949,9043,8455,3801,6225,3051,9719,391
16950,R16950,5302,8666,4147,6698,8828,5009,7261
16951,R16951,8100,109,1157,808,1166,2427,5707
16952,R16952,8147,4679,9266,3937,8260,2530,9968
16953,R16953,20,9775,9128,5371,9417,5585,4762
16954,R16954,1564,5943,7521,4996,616,6084,3379
16955,R16955,4854,261,2582,1195,86,676,4778
16956,R16956,8668,7390,1214,6809,7592,5709,5023
16957,R16957,5034,3526,4315,8951,9043,455,6995
16958,R16958,8119,2617,4401,6045,603,491,7141
16959,R16959,9165,6326,4017,9043,5860,9154,49
16960,R16960,8023,1835,5309,6414,3098,107,964
16961,R16961,4121,107,3047,6019,1305,9014,2242
16962,R16962,3044,6656,9006,7516,9970,3002,154
16963,R16963,1566,6987,1057,1612,1608,6691,6494
16964,R16964,6632,617,5280,7191,8340,8940,8612
16965,R16965,9242,7542,5595,138,6697,4167,2016
16966,R16966,5045,2800,4940,2359,9250,7680,3376
16967,R16967,3203,1897,787,931,8595,7343,7810
16968,R16968,9023,3696,8396,5185,5783,5029,1468
16969,R16969,9677,5718,6895,2221,6593,4400,7606
16970,R16970,2096,6428,7654,9935,7610,6067,5519
16971,R16971,6047,5605,100,8709,2368,2733,3058
16972,R16972,5022,8007,1068,3718,5697,8660,1951
16973,R16973,6923,2309,9949,5783,1934,5538,8977
16974,R16974,9820,9871,8994,455,769,4732,6458
16975,R16975,4195,5643,9980,2268,97,2378,4670
16976,R16976,2251,8154,484,5130,923,4936,3522
16977,R16977,8756,7629,2049,6110,3282,8678,6900
16978,R16978,4079,5750,8545,2221,3337,5455,6339
16979,R16979,3430,3869,9109,5430,1593,7649,3373
16980,R16980,5379,4415,7481,3530,1081,3693,5819
16981,R16981,5596,2715,7343,2946,5896,2124,5489
16982,R16982,4234,6455,8830,5199,7234,450,1485
16983,R16983,7126,2457,7282,2099,4782,4811,9051
16984,R16984,9423,5393,1750,8617,7513,2012,5884
16985,R16985,4009,3343,1833,8256,4581,6865,8615
16986,R16986,9948,6283,8247,1508,6302,649,4508
16987,R16987,7407,1504,5347,2291,3383,6308,3681
16988,R16988,5174,2832,6509,3982,7661,6312,8328
16989,R16989,7280,4860,1628,1933,884,1207,7031
16990,R16990,5425,7308,5082,4885,7379,5686,8173
16991,R16991,6621,4443,8843,1388,8668,3151,270
16992,R16992,9932,4137,8337,9161,9596,2649,8678
16993,R16993,4609,4376,924,1852,2725,2826,5009
16994,R16994,2832,1214,9984,1228,2446,9614,2546
16995,R16995,3686,9534,7894,3556,2969,2492,2792
16996,R16996,9526,8253,2552,7080,6241,4542,5826
16997,R16997,8267,5940,3928,2368,7308,526,48
16998,R16998,8337,9032,3425,5285,9102,6778,3857
16999,R16999,2930,6873,373,6061,828,3983,6489
17000,R17000,9480,9758,3880,7408,1357,9112,9196
17001,R17001,4817,1817,553,9204,1732,6505,5250
17002,R17002,7355,7204,2955,4156,7188,8989,835
17003,R17003,9287,2969,398,2166,327,6904,2983
17004,R17004,6885,2798,2752,1148,5602,1303,3731
17005,R17005,4121,657,2144,2034,146,6563,6864
17006,R17006,5334,1612,3926,7556,9508,5863,5433
17007,R17007,6876,7907,7981,4442,8068,7398,8546
17008,R17008,2058,4962,4785,7552,3798,4263,7798
17009,R17009,1555,9278,9488,687,7426,2427,4509
17010,R17010,3878,3908,7355,165,4117,5948,5307
17011,R17011,8920,4312,4112,356,7104,6681,1734
17012,R17012,1004,1616,6952,5123,4147,2972,2360
17013,R17013,2663,1847,5159,1111,7063,9954,5353
17014,R17014,393,8684,1470,1821,5388,7431,8156
17015,R17015,6677,3068,6267,231,5965,1927,2174
17016,R17016,4373,2269,9255,6382,419,9331,6547
17017,R17017,7579,4366,9379,9897,37,5576,9150
17018,R17018,121,6319,1896,6393,6422,9627,6276
17019,R17019,9221,6417,2201,1765,2474,4596,7450
17020,R17020,3234,8698,3547,7419,9093,9501,4466
17021,R17021,7041,2144,5680,3823,5525,3100,1662
17022,R17022,5026,3404,7710,504,8729,50,3589
17023,R17023,660,5180,5258,1475,8837,8994,378
17024,R17024,5224,1547,4145,6956,4297,6484,5036
17025,R17025,5931,6960,3925,3441,5832,693,2036
17026,R17026,5523,93,3268,6262,4750,9587,9689
17027,R17027,9831,7129,8018,685,3364,9568,6263
17028,R17028,871,9908,8611,1589,206,7809,4166
17029,R17029,432,1438,1049,6195,2491,9698,3260
17030,R17030,4621,3233,4071,1992,5935,8226,7627
17031,R17031,4298,5794,2838,1082,4803,4177,4667
17032,R17032,5112,9171,251,4123,6768,8292,4284
17033,R17033,1616,8486,3167,4580,293,633,9162
17034,R17034,4946,6006,1770,5587,2286,326,5598
17035,R17035,269,4456,8448,9035,6504,5821,2594
17036,R17036,621,9687,4624,3493,8405,1776,8421
17037,R17037,2396,8914,2976,2398,8474,259,7115
17038,R17038,9119,8872,5263,6391,6459,6633,3273
17039,R17039,2735,8004,2553,3468,8096,8544,2337
17040,R17040,6052,1547,6982,6358,7190,3876,9305
17041,R17041,9225,1508,6905,9080,6495,8647,6345
17042,R17042,6035,1168,7152,4523,8621,4688,4122
17043,R17043,7673,3647,3369,4262,3400,2964,7774
17044,R17044,47,58,3256,7310,4189,2070,673
17045,R17045,282,5694,3804,3049,8101,976,8236
17046,R17046,8814,5976,9439,3303,1388,3572,9943
17047,R17047,7778,2526,5335,6106,8684,2600,6932
17048,R17048,9352,8612,747,6025,880,4007,7908
17049,R17049,9513,7015,6459,8343,5718,3393,7740
17050,R17050,4070,5765,1127,6814,9538,3494,8149
17051,R17051,6,6516,721,7902,1779,4932,4225
17052,R17052,5963,5698,6418,8458,6359,8297,9351
17053,R17053,5933,1353,9510,8480,4090,5790,6584
17054,R17054,9832,7929,5142,836,5073,9330,7589
17055,R17055,6112,370,9950,4839,7590,3231,8135
17056,R17056,5785,2192,4419,4757,8556,3363,1068
17057,R17057,922,1145,1591,1522,6586,936,8280
17058,R17058,1047,1633,3211,1417,3396,1066,332
17059,R17059,4727,9448,9847,4945,8639,2339,9100
17060,R17060,4787,8042,3778,7028,2438,5608,583
17061,R17061,7816,5670,3412,830,7276,9789,1158
17062,R17062,6899,6947,1502,895,4185,7240,8539
17063,R17063,3238,5702,2322,7124,8152,2372,8559
17064,R17064,3870,3871,7770,565,8985,6513,7852
17065,R17065,7102,5906,7316,3766,8017,4198,4400
17066,R17066,2088,2203,7795,3042,8894,1046,4701
17067,R17067,9277,8424,8072,2416,5210,4727,3668
17068,R17068,6808,5358,997,9694,3927,5378,6174
17069,R17069,4355,8793,8021,2776,6448,1927,2702
17070,R17070,8236,5257,6204,3492,9186,4218,7763
17071,R17071,9795,322,3097,6102,4233,3222,9790
17072,R17072,8768,6690,8522,4853,956,6536,363
17073,R17073,3066,4700,8203,5960,6518,6119,9032
17074,R17074,4376,8628,674,5900,4780,1521,1624
17075,R17075,4199,8307,8775,534,2981,2085,58
17076,R17076,8482,2276,2140,5984,9919,1421,9817
17077,R17077,9844,7696,2525,2154,4504,5316,5320
17078,R17078,7901,96,331,7369,4415,4247,7579
17079,R17079,8332,826,6192,6074,2453,6032,5548
17080,R17080,9965,5287,7140,1787,3023,742,7241
17081,R17081,1199,3867,4496,4850,5286,7660,776
17082,R17082,332,1697,7033,433,5570,3250,9554
17083,R17083,4606,9893,7571,8647,9075,861,6746
17084,R17084,7990,9062,5750,7782,225,132,5388
17085,R17085,8286,8705,1639,6822,7312,4799,8219
17086,R17086,963,5987,730,869,4996,5703,8968
17087,R17087,8831,1731,7983,9067,8464,747,4262
17088,R17088,4518,8166,6237,4052,4010,4543,5266
17089,R17089,8371,9794,3891,9561,5685,2354,8127
17090,R17090,8712,9435,1007,656,9087,1773,1802
17091,R17091,7932,1859,4105,1158,1053,8306,9654
17092,R17092,351,3640,5027,6050,7512,4145,557
17093,R17093,9641,6564,8585,6636,6019,1723,587
17094,R17094,8465,3539,2349,9420,7293,8576,5359
17095,R17095,563,8373,353,3916,3744,1832,6750
17096,R17096,2854,3519,6836,9400,5998,5233,5478
17097,R17097,6113,900,4372,8157,5658,2785,4214
17098,R17098,2423,52,3080,542,4883,6241,6967
17099,R17099,7734,5409,1681,6059,9719,145,2742
17100,R17100,7726,8404,5685,5510,3801,8127,1807
17101,R17101,5991,9627,5803,3157,7958,4858,3082
17102,R17102,5168,2426,9405,3798,6437,1271,1580
17103,R17103,3707,6412,6340,6081,9578,3278,6753
17104,R17104,7901,364,3537,8867,516,2175,9811
17105,R17105,7258,6303,4595,5267,5048,6404,6015
17106,R17106,426,216,6595,514,8175,8445,7922
17107,R17107,2178,7758,8887,2199,6942,2330,6619
17108,R17108,7353,6738,5027,2687,2461,2187,9429
17109,R17109,726,4000,7108,7330,395,5053,6218
17110,R17110,6440,3784,6653,5573,8082,3516,6098
17111,R17111,7731,2236,8044,4749,3224,5955,9896
17112,R17112,6174,7946,1745,9389,3297,8010,5881
17113,R17113,9941,2855,4762,7850,2585,4730,7669
17114,R17114,5246,8081,9178,1252,3137,7264,1169
17115,R17115,8506,6171,6173,7646,7968,450,2882
17116,R17116,2837,8236,8392,263,7409,2342,5478
17117,R17117,1829,2925,577,6689,3127,3326,4310
17118,R17118,2182,152,7895,8038,8958,4840,3718
17119,R17119,9543,5116,5029,3637,2307,4932,6816
17120,R17120,7852,4408,6127,3317,3721,2969,846
17121,R17121,9159,8728,262,8049,3207,2965,5367
17122,R17122,4525,9623,3181,2150,3853,8727,5515
17123,R17123,5465,3930,7843,1769,2686,4795,9651
17124,R17124,8253,4280,7721,4743,4665,1487,3658
17125,R17125,2717,2999,9206,9345,873,2644,1989
17126,R17126,7582,2444,9920,1925,9036,163,982
17127,R17127,8109,9942,1313,7127,3496,8284,1951
17128,R17128,5487,9742,42,2278,9896,782,3282
17129,R17129,578,9842,7257,1213,4097,9508,1292
17130,R17130,848,5917,3821,9258,5445,4305,6972
17131,R17131,3400,5853,6655,9741,1554,7057,126
17132,R17132,5164,4676,4779,596,4424,2668,6878
17133,R17133,4392,9538,9340,8260,5927,5169,5317
17134,R17134,8533,580,832,2024,6605,7013,7491
17135,R17135,397,8399,726,5071,978,5108,5295
17136,R17136,56,4863,2915,8196,6101,6790,7662
17137,R17137,2309,2201,1106,3208,2744,5567,2946
17138,R17138,7972,6637,9305,39,9922,1810,9442
17139,R17139,195,655,3048,4905,7820,9585,1307
17140,R17140,5519,5652,11,1206,6763,2268,1265
17141,R17141,1743,2510,2625,1509,6749,7879,2998
17142,R17142,5999,2135,2169,9458,1840,4590,3391
17143,R17143,7795,5773,7821,5366,5478,7294,3782
17144,R17144,8052,8798,7834,1157,7001,4777,381
17145,R17145,6965,6412,8286,8222,4151,5387,7716
17146,R17146,9601,4329,2870,8885,9689,5852,2212
17147,R17147,4135,4908,6140,150,236,392,4647
17148,R17148,9856,4959,5699,6735,5780,3745,6683
17149,R17149,9975,3875,4264,6329,9564,5549,4021
17150,R17150,8662,5865,35,4394,2003,181,8014
17151,R17151,3064,2707,9627,9833,9000,4873,5890
17152,R17152,9151,9350,7341,9447,1773,6031,2130
17153,R17153,8451,253,2231,2870,4741,9997,4507
17154,R17154,8740,4295,5860,2579,5849,9358,9894
17155,R17155,721,4508,7621,3280,4940,9371,7673
17156,R17156,5173,252,4045,6203,4279,8698,200
17157,R17157,5368,7940,5001,4438,4243,9928,9214
17158,R17158,9785,1450,2727,9215,410,891,6965
17159,R17159,8287,2851,8842,8814,7129,788,8869
17160,R17160,7618,6257,7413,7841,4669,4753,9631
17161,R17161,9,1739,506,5599,3884,4936,5844
17162,R17162,5598,9069,6691,738,9340,3306,4802
17163,R17163,9938,6446,4158,613,6388,1894,1725
17164,R17164,7030,3195,5059,1593,3014,737,3260
17165,R17165,461,9153,1665,4920,4515,4752,7512
17166,R17166,6465,7428,9951,5776,4357,7024,2362
17167,R17167,3394,4178,5288,1640,5635,4793,6207
17168,R17168,2419,8332,2648,2207,509,3931,4831
17169,R17169,2862,6484,145,6923,7894,7252,371
17170,R17170,2849,3367,1960,2423,1933,5164,8393
