id,label,attr_0,attr_1
13953,R13953,1567,346
13954,R13954,9857,5083
13955,R13955,4878,8519
13956,R13956,1377,3900
13957,R13957,6802,1721
13958,R13958,7227,4148
13959,R13959,5986,8821
13960,R13960,5886,4370
13961,R13961,562,6975
13962,R13962,4774,9786
13963,R13963,385,4041
13964,R13964,9014,5084
13965,R13965,6427,8552
13966,R13966,9164,6726
13967,R13967,2187,2360
13968,R13968,3532,5719
13969,R13969,8315,4792
13970,R13970,6196,7067
13971,R13971,3473,2999
13972,R13972,822,7311
13973,R13973,2812,7273
13974,R13974,7149,8920
13975,R13975,5912,1106
13976,R13976,526,2995
13977,R13977,9264,5140
13978,R13978,5917,5239
13979,R13979,7551,8969
13980,R13980,6805,5301
13981,R13981,4676,6116
13982,R13982,7164,2032
13983,R13983,982,6822
13984,R13984,1568,5395
13985,R13985,1130,2720
13986,R13986,5125,784
13987,R13987,9983,7036
13988,R13988,5205,4859
13989,R13989,6280,9345
13990,R13990,2568,5007
13991,R13991,4098,5785
13992,R13992,1460,457
13993,R13993,7591,4056
13994,R13994,2443,6344
13995,R13995,982,6409
13996,R13996,6899,5084
13997,R13997,8539,5292
13998,R13998,9049,5215
13999,R13999,9465,6878
14000,R14000,3743,5304
14001,R14001,7958,9409
14002,R14002,1742,251
14003,R14003,2195,4097
14004,R14004,7241,1615
14005,R14005,3352,1765
14006,R14006,569,5772
14007,R14007,8198,3105
14008,R14008,2472,5719
14009,R14009,6146,5623
14010,R14010,8382,7965
14011,R14011,2920,2126
14012,R14012,6696,9853
14013,R14013,8685,8363
14014,R14014,3773,6175
14015,R14015,3708,4044
14016,R14016,7660,9440
14017,R14017,3766,27
14018,R14018,7020,1579
14019,R14019,5029,4116
14020,R14020,9083,3228
14021,R14021,924,2003
14022,R14022,5082,2636
14023,R14023,7294,8554
14024,R14024,362,7748
14025,R14025,9574,9027
14026,R14026,789,8438
14027,R14027,7530,7212
14028,R14028,9100,3599
14029,R14029,9225,4231
14030,R14030,1657,5510
14031,R14031,1695,562
14032,R14032,6990,44
14033,R14033,6245,2255
14034,R14034,9981,8047
14035,R14035,8815,6084
14036,R14036,5765,7587
14037,R14037,1304,9507
14038,R14038,9797,4185
14039,R14039,8495,1283
14040,R14040,3247,8506
14041,R14041,1163,8289
14042,R14042,4166,761
14043,R14043,7567,7724
14044,R14044,547,6466
14045,R14045,1830,8207
14046,R14046,2425,7180
14047,R14047,2403,7423
14048,R14048,5374,9256
14049,R14049,2960,1620
14050,R14050,9542,861
14051,R14051,6260,9981
14052,R14052,4953,7531
14053,R14053,744,2392
14054,R14054,738,4346
14055,R14055,5450,4256
14056,R14056,8067,5138
14057,R14057,6143,4981
14058,R14058,8116,6311
14059,R14059,4616,9345
14060,R14060,2869,9133
14061,R14061,6223,432
14062,R14062,5902,2779
14063,R14063,4314,7009
14064,R14064,8770,8350
14065,R14065,2821,2079
14066,R14066,8684,3248
14067,R14067,1083,2970
14068,R14068,5949,1814
14069,R14069,3023,5900
14070,R14070,6118,5877
14071,R14071,2535,1682
14072,R14072,4120,4775
14073,R14073,6806,8211
14074,R14074,3970,510
14075,R14075,8982,2660
14076,R14076,9554,140
14077,R14077,3085,7088
14078,R14078,4784,5322
14079,R14079,2088,6304
14080,R14080,77,9320
14081,R14081,4956,9248
14082,R14082,6448,5353
14083,R14083,3913,7621
14084,R14084,7074,5714
14085,R14085,4828,5819
14086,R14086,1129,5448
14087,R14087,2239,8024
14088,R14088,7057,5240
14089,R14089,7907,887
14090,R14090,755,3135
14091,R14091,6195,7202
14092,R14092,8131,1874
14093,R14093,3,6350
14094,R14094,1411,7724
14095,R14095,3829,7950
14096,R14096,5168,2680
14097,R14097,8596,1059
14098,R14098,8258,6673
14099,R14099,8480,8516
14100,R14100,1945,2061
14101,R14101,2167,9474
14102,R14102,2719,9832
14103,R14103,6725,3488
14104,R14104,6150,4886
14105,R14105,4282,8177
14106,R14106,8003,8463
14107,R14107,623,1542
14108,R14108,8954,8465
14109,R14109,7851,4450
14110,R14110,5761,7873
14111,R14111,310,9970
14112,R14112,4377,5178
14113,R14113,6420,9880
14114,R14114,3026,9003
14115,R14115,7639,5441
14116,R14116,358,2511
14117,R14117,4903,1073
14118,R14118,4206,5709
14119,R14119,1651,3256
14120,R14120,4456,8001
14121,R14121,9642,3826
14122,R14122,7583,148
14123,R14123,812,6701
14124,R14124,5127,4256
14125,R14125,8729,6287
14126,R14126,2604,2374
14127,R14127,9511,8900
14128,R14128,7281,9651
14129,R14129,6298,6546
14130,R14130,7159,430
14131,R14131,7280,2883
14132,R14132,7728,1981
14133,R14133,4626,1689
14134,R14134,3936,605
14135,R14135,5245,8549
14136,R14136,3645,5045
14137,R14137,3789,9833
14138,R14138,2412,436
14139,R14139,1125,3689
14140,R14140,8034,8309
14141,R14141,5855,4147
14142,R14142,1534,7799
14143,R14143,6977,7471
14144,R14144,2262,8202
14145,R14145,9271,7933
14146,R14146,1098,1370
14147,R14147,3787,4499
14148,R14148,1679,1620
14149,R14149,9289,2935
14150,R14150,1370,4840
14151,R14151,4674,774
14152,R14152,9478,6977
14153,R14153,4884,2176
14154,R14154,7348,2123
14155,R14155,1610,2674
14156,R14156,994,2912
14157,R14157,1644,3953
14158,R14158,7624,2358
14159,R14159,1398,7855
14160,R14160,5792,214
14161,R14161,6923,7669
14162,R14162,5986,9195
14163,R14163,6672,4333
14164,R14164,1526,7366
14165,R14165,7663,5106
14166,R14166,4030,9576
14167,R14167,2747,5207
14168,R14168,4681,3337
14169,R14169,5285,9105
14170,R14170,1165,3032
14171,R14171,1324,9419
14172,R14172,6425,2255
14173,R14173,6060,2992
14174,R14174,9223,4167
14175,R14175,5008,9009
14176,R14176,5327,3954
14177,R14177,4026,2605
14178,R14178,897,5667
14179,R14179,4912,4420
14180,R14180,6463,3544
14181,R14181,8847,4163
14182,R14182,702,8274
14183,R14183,6072,821
14184,R14184,266,9183
14185,R14185,4345,6971
14186,R14186,1007,482
14187,R14187,5403,8538
14188,R14188,1040,610
14189,R14189,2036,1988
14190,R14190,8294,1078
14191,R14191,8398,9715
14192,R14192,5232,6406
14193,R14193,7000,2759
14194,R14194,6205,1125
14195,R14195,6149,4927
14196,R14196,632,9174
14197,R14197,7868,5509
14198,R14198,9395,7857
14199,R14199,8575,1429
14200,R14200,1333,5514
14201,R14201,1117,8723
14202,R14202,4915,1141
14203,R14203,6537,6567
14204,R14204,5647,3732
14205,R14205,8601,7163
14206,R14206,3160,5924
14207,R14207,6458,2199
14208,R14208,4897,2938
14209,R14209,7614,5228
14210,R14210,9768,7653
14211,R14211,9463,5971
14212,R14212,1697,9125
14213,R14213,8222,1813
14214,R14214,9946,5905
14215,R14215,2688,8053
14216,R14216,8403,1817
14217,R14217,2760,4071
14218,R14218,6171,6945
14219,R14219,6490,5058
14220,R14220,383,2953
14221,R14221,2485,9078
14222,R14222,1715,5732
14223,R14223,2373,1823
14224,R14224,8128,2878
14225,R14225,9969,812
14226,R14226,8522,4521
14227,R14227,6476,9057
14228,R14228,904,8851
14229,R14229,9304,964
14230,R14230,4157,1138
14231,R14231,9849,8159
14232,R14232,7125,5410
14233,R14233,7471,5706
14234,R14234,1244,8826
14235,R14235,6404,413
14236,R14236,4111,2649
14237,R14237,1192,4664
14238,R14238,8676,5446
14239,R14239,1570,4232
14240,R14240,6285,5214
14241,R14241,3612,8136
14242,R14242,9548,1051
14243,R14243,3596,7600
14244,R14244,1306,2739
14245,R14245,5182,9749
14246,R14246,7000,2548
14247,R14247,7729,1415
14248,R14248,8697,3718
14249,R14249,9657,938
14250,R14250,1553,6740
14251,R14251,2452,1537
14252,R14252,1821,4484
14253,R14253,8800,5824
14254,R14254,503,2731
14255,R14255,8556,2057
14256,R14256,4618,6970
14257,R14257,5405,4882
14258,R14258,9803,9061
14259,R14259,6495,6106
14260,R14260,3814,5291
14261,R14261,877,4814
14262,R14262,4165,8407
14263,R14263,1647,4956
14264,R14264,5497,7292
14265,R14265,9315,9020
14266,R14266,7757,3825
14267,R14267,2262,1978
14268,R14268,8730,4039
14269,R14269,202,8122
14270,R14270,7821,2430
14271,R14271,7044,2156
14272,R14272,7883,7861
14273,R14273,2171,2848
14274,R14274,6841,8832
14275,R14275,5725,2538
14276,R14276,8483,7525
14277,R14277,3812,7936
14278,R14278,3130,9042
14279,R14279,4412,7847
14280,R14280,144,1257
14281,R14281,8748,7679
14282,R14282,629,3361
14283,R14283,9524,1423
14284,R14284,1976,1330
14285,R14285,2822,636
14286,R14286,9517,4884
14287,R14287,738,5075
14288,R14288,7715,651
14289,R14289,3897,4416
14290,R14290,5607,7785
14291,R14291,175,2010
14292,R14292,8139,7157
14293,R14293,9232,3176
14294,R14294,2335,6396
14295,R14295,5004,2628
14296,R14296,4485,6173
14297,R14297,6482,2934
14298,R14298,168,6590
14299,R14299,4993,2518
14300,R14300,7838,6285
14301,R14301,9348,6886
14302,R14302,405,3946
14303,R14303,7769,4125
14304,R14304,8312,3688
14305,R14305,9763,38
14306,R14306,6102,9620
14307,R14307,9637,4658
14308,R14308,4997,9996
14309,R14309,6185,6943
14310,R14310,5996,9431
14311,R14311,9612,7630
14312,R14312,2138,7956
14313,R14313,4875,3075
14314,R14314,902,5150
14315,R14315,4937,8752
14316,R14316,563,2825
14317,R14317,8328,7352
14318,R14318,2714,877
14319,R14319,9944,369
14320,R14320,4896,9923
14321,R14321,5598,2841
14322,R14322,9779,71
14323,R14323,1137,1659
14324,R14324,1977,1076
14325,R14325,8859,5744
14326,R14326,4159,7813
14327,R14327,8210,1476
14328,R14328,8324,298
14329,R14329,5553,7083
14330,R14330,9244,7944
14331,R14331,73,889
14332,R14332,8980,9537
14333,R14333,2406,3619
14334,R14334,9974,4614
14335,R14335,8344,5190
14336,R14336,908,3389
14337,R14337,7284,8084
14338,R14338,4389,1230
14339,R14339,7210,9872
14340,R14340,1483,1938
14341,R14341,1708,6677
14342,R14342,7762,3937
14343,R14343,5598,8120
14344,R14344,9266,4473
14345,R14345,5899,848
14346,R14346,9054,3226
14347,R14347,2106,6650
14348,R14348,2128,7353
14349,R14349,9900,4339
14350,R14350,5194,1842
14351,R14351,3202,2546
14352,R14352,4177,6499
14353,R14353,4105,6664
14354,R14354,2095,8165
14355,R14355,990,6257
14356,R14356,5326,2136
14357,R14357,4035,2854
14358,R14358,5139,501
14359,R14359,4192,4365
14360,R14360,4971,6928
14361,R14361,1210,4972
14362,R14362,4278,2441
14363,R14363,4470,7559
14364,R14364,6187,1173
14365,R14365,7140,5866
14366,R14366,7457,5783
14367,R14367,6427,9190
14368,R14368,5133,8689
14369,R14369,4191,3950
14370,R14370,9978,944
14371,R14371,5969,3344
14372,R14372,5129,2043
14373,R14373,1731,7520
14374,R14374,356,6081
14375,R14375,2395,1028
14376,R14376,2413,3842
14377,R14377,4777,5546
14378,R14378,583,6905
14379,R14379,197,6076
14380,R14380,382,9177
14381,R14381,8082,5390
14382,R14382,6631,7125
14383,R14383,4789,6652
14384,R14384,6497,8323
14385,R14385,4897,123
14386,R14386,4092,4340
14387,R14387,1337,9639
14388,R14388,52,5050
14389,R14389,8191,743
14390,R14390,5531,9355
14391,R14391,5152,6274
14392,R14392,971,7218
14393,R14393,2897,2182
14394,R14394,5759,4209
14395,R14395,2529,3780
14396,R14396,9006,9827
14397,R14397,8671,2906
14398,R14398,8593,780
14399,R14399,1097,680
14400,R14400,9515,557
14401,R14401,7857,3581
14402,R14402,1157,8339
14403,R14403,6343,4719
14404,R14404,7903,3164
14405,R14405,3168,6906
14406,R14406,8999,9342
14407,R14407,2866,8668
14408,R14408,7124,7753
14409,R14409,4706,1348
14410,R14410,7437,8869
14411,R14411,6456,3846
14412,R14412,8091,5932
14413,R14413,894,8069
14414,R14414,969,3589
14415,R14415,2081,7507
14416,R14416,3592,305
14417,R14417,5080,6534
14418,R14418,3625,8852
14419,R14419,1742,1294
14420,R14420,158,4305
14421,R14421,5526,7046
14422,R14422,1313,5012
14423,R14423,8844,8123
14424,R14424,2668,4043
14425,R14425,5388,6490
14426,R14426,6606,949
14427,R14427,7037,6812
14428,R14428,2640,3231
14429,R14429,4611,1606
14430,R14430,5963,9813
14431,R14431,4139,3456
14432,R14432,7867,8136
14433,R14433,5764,3130
14434,R14434,2877,6768
14435,R14435,1086,3147
14436,R14436,3309,8114
14437,R14437,2020,6707
14438,R14438,5857,8428
14439,R14439,5658,2266
14440,R14440,1251,7327
14441,R14441,9295,3544
14442,R14442,7157,2996
14443,R14443,1673,4724
14444,R14444,4062,3898
14445,R14445,8045,1528
14446,R14446,8923,1
14447,R14447,5937,389
14448,R14448,9653,1820
14449,R14449,7899,3968
14450,R14450,8629,1286
14451,R14451,5171,8572
14452,R14452,6394,6017
14453,R14453,4563,3865
14454,R14454,9758,8218
14455,R14455,7608,4340
14456,R14456,4420,9698
14457,R14457,8225,5605
14458,R14458,6917,7161
14459,R14459,8651,170
14460,R14460,1797,8975
14461,R14461,5042,2227
14462,R14462,5761,3666
14463,R14463,9246,2032
14464,R14464,1053,1466
14465,R14465,6726,64
14466,R14466,5596,9704
14467,R14467,7740,116
14468,R14468,6610,5932
14469,R14469,4294,8477
14470,R14470,8363,7627
14471,R14471,9932,1545
14472,R14472,7650,7320
14473,R14473,9716,2061
14474,R14474,9199,6952
14475,R14475,2924,9685
14476,R14476,2699,5614
14477,R14477,8016,2511
14478,R14478,620,1128
14479,R14479,9175,6934
14480,R14480,7503,3690
14481,R14481,6246,6038
14482,R14482,7044,5787
14483,R14483,8810,3086
14484,R14484,3750,4977
14485,R14485,9536,8998
14486,R14486,7897,8363
14487,R14487,3202,4218
14488,R14488,7930,8031
14489,R14489,3712,9728
14490,R14490,2991,3352
14491,R14491,1110,9097
14492,R14492,1235,3605
14493,R14493,896,4405
14494,R14494,9890,2315
14495,R14495,1138,3255
14496,R14496,2303,8023
14497,R14497,5464,2966
14498,R14498,6148,8927
14499,R14499,3830,3569
14500,R14500,8893,9111
14501,R14501,1389,6898
14502,R14502,331,4888
14503,R14503,9137,1698
14504,R14504,8906,9408
14505,R14505,1434,6820
14506,R14506,6710,8416
14507,R14507,9277,9006
14508,R14508,1946,7204
14509,R14509,5355,3280
14510,R14510,5283,270
14511,R14511,8091,7664
14512,R14512,9758,5415
14513,R14513,8012,900
14514,R14514,9473,19
14515,R14515,2024,5586
14516,R14516,3428,7467
14517,R14517,6069,8872
14518,R14518,1913,3022
14519,R14519,4909,6831
14520,R14520,9703,6424
14521,R14521,4767,2998
14522,R14522,7913,5223
14523,R14523,1907,4269
14524,R14524,7193,5784
14525,R14525,3821,2970
14526,R14526,9404,8113
14527,R14527,4889,8097
14528,R14528,3397,207
14529,R14529,3497,7859
14530,R14530,672,7738
14531,R14531,4387,315
14532,R14532,5756,6798
14533,R14533,7149,7360
14534,R14534,5060,1602
14535,R14535,5642,1691
14536,R14536,9602,7753
14537,R14537,4846,3170
14538,R14538,365,187
14539,R14539,4854,9126
14540,R14540,4106,9846
14541,R14541,6707,1988
14542,R14542,757,5602
14543,R14543,6805,7532
14544,R14544,2416,8640
14545,R14545,3101,9346
14546,R14546,3754,6765
14547,R14547,7092,6901
14548,R14548,7224,3895
14549,R14549,8286,3973
14550,R14550,4741,836
14551,R14551,7323,1564
14552,R14552,2335,8778
14553,R14553,7783,2271
14554,R14554,5303,9069
14555,R14555,1205,1816
14556,R14556,5725,8851
14557,R14557,8883,3834
14558,R14558,7894,1068
14559,R14559,4441,1816
14560,R14560,6510,6597
14561,R14561,5546,5615
14562,R14562,8503,2398
14563,R14563,3533,7091
14564,R14564,3837,3352
14565,R14565,8492,5920
14566,R14566,7163,486
14567,R14567,9957,8504
14568,R14568,5310,3598
14569,R14569,6346,1889
14570,R14570,7398,7410
14571,R14571,1684,6749
14572,R14572,8547,8943
14573,R14573,2722,8098
14574,R14574,3773,2346
14575,R14575,616,1440
14576,R14576,6444,3337
14577,R14577,200,2077
14578,R14578,6099,5684
14579,R14579,5257,2170
14580,R14580,9262,8396
14581,R14581,8206,1334
14582,R14582,7697,6989
14583,R14583,5960,6895
14584,R14584,4925,8685
14585,R14585,9478,5045
14586,R14586,8628,1511
14587,R14587,5336,2983
14588,R14588,3193,7177
14589,R14589,3850,8871
14590,R14590,3169,4703
14591,R14591,2799,7639
14592,R14592,6532,4350
14593,R14593,9814,2605
14594,R14594,5350,6864
14595,R14595,3560,3263
14596,R14596,3421,3762
14597,R14597,7348,4379
14598,R14598,6840,818
14599,R14599,1003,850
14600,R14600,312,3224
14601,R14601,5039,396
14602,R14602,5946,3522
14603,R14603,7141,72
14604,R14604,135,5589
14605,R14605,105,7045
14606,R14606,3115,2013
14607,R14607,4299,6157
14608,R14608,8058,5431
14609,R14609,7564,8140
14610,R14610,3535,9334
14611,R14611,1872,3106
14612,R14612,7807,894
14613,R14613,264,4893
14614,R14614,3069,7576
14615,R14615,6334,6
14616,R14616,4180,1276
14617,R14617,744,917
14618,R14618,2579,1921
14619,R14619,8498,7437
14620,R14620,4188,6990
14621,R14621,9307,3600
14622,R14622,618,6410
14623,R14623,1353,2043
14624,R14624,6576,2709
14625,R14625,2768,4623
14626,R14626,2323,4703
14627,R14627,6090,1887
14628,R14628,8838,8652
14629,R14629,9241,4575
14630,R14630,6056,3782
14631,R14631,9438,3114
14632,R14632,9329,2283
14633,R14633,9049,665
14634,R14634,9892,3285
14635,R14635,8910,6128
14636,R14636,5150,8476
14637,R14637,213,1567
14638,R14638,366,7159
14639,R14639,7479,514
14640,R14640,8539,2394
14641,R14641,9426,290
14642,R14642,3666,6294
14643,R14643,8277,227
14644,R14644,4742,5944
14645,R14645,6524,4140
14646,R14646,7899,46
14647,R14647,8548,5581
14648,R14648,9216,1416
14649,R14649,1372,3693
14650,R14650,4747,7640
14651,R14651,393,4662
14652,R14652,3683,9166
14653,R14653,5048,64
14654,R14654,5991,8078
14655,R14655,1703,66
14656,R14656,5059,6752
14657,R14657,213,1410
14658,R14658,13,1333
14659,R14659,1034,2556
14660,R14660,472,5772
14661,R14661,8227,7773
14662,R14662,7948,8455
14663,R14663,1474,953
14664,R14664,3610,3397
14665,R14665,9090,4721
14666,R14666,3732,6966
14667,R14667,6916,699
14668,R14668,8767,1765
14669,R14669,9582,4936
14670,R14670,6286,2749
14671,R14671,9405,6018
14672,R14672,3640,1664
14673,R14673,7554,9014
14674,R14674,830,479
14675,R14675,430,7749
14676,R14676,8596,4183
14677,R14677,6320,1674
14678,R14678,3166,9465
14679,R14679,8919,4471
14680,R14680,5066,41
14681,R14681,6033,5602
14682,R14682,4911,4278
14683,R14683,9510,6119
14684,R14684,9567,4505
14685,R14685,9042,6976
14686,R14686,3627,1285
14687,R14687,2238,4954
14688,R14688,9828,7746
14689,R14689,4018,9733
14690,R14690,7310,6534
14691,R14691,4460,1715
14692,R14692,8333,7659
14693,R14693,1117,1336
14694,R14694,9299,2052
14695,R14695,659,9743
14696,R14696,9469,1375
14697,R14697,9967,4774
14698,R14698,673,1676
14699,R14699,8620,5389
14700,R14700,8465,1801
14701,R14701,8263,898
14702,R14702,6801,2285
14703,R14703,843,4308
14704,R14704,8835,3141
14705,R14705,6012,4884
14706,R14706,2306,6132
14707,R14707,1411,3900
14708,R14708,7302,9624
14709,R14709,6295,7695
14710,R14710,2342,8996
14711,R14711,1701,2898
14712,R14712,8437,5150
14713,R14713,2942,5659
14714,R14714,1383,5158
14715,R14715,3891,7150
14716,R14716,2070,5990
14717,R14717,7097,1805
14718,R14718,6090,4775
14719,R14719,4933,3875
14720,R14720,7255,4780
14721,R14721,1768,9563
14722,R14722,7712,8077
14723,R14723,8151,3652
14724,R14724,5344,6391
14725,R14725,7126,7792
14726,R14726,9477,2401
14727,R14727,2545,7985
14728,R14728,2494,6452
14729,R14729,6798,7407
14730,R14730,2738,6706
14731,R14731,4823,4660
14732,R14732,4298,7488
14733,R14733,3143,272
14734,R14734,8820,9654
14735,R14735,3058,1968
14736,R14736,8017,5009
14737,R14737,6754,9293
14738,R14738,8759,9940
14739,R14739,7633,9518
14740,R14740,3019,6915
14741,R14741,9422,8935
14742,R14742,6627,221
14743,R14743,781,436
14744,R14744,9618,3320
14745,R14745,8725,7015
14746,R14746,981,9635
14747,R14747,1961,2795
14748,R14748,5611,957
14749,R14749,3260,7530
14750,R14750,4813,5298
14751,R14751,5628,9939
14752,R14752,9830,7238
14753,R14753,6680,1303
14754,R14754,549,7188
14755,R14755,4546,9978
14756,R14756,1931,727
14757,R14757,9672,713
14758,R14758,5393,4186
14759,R14759,7029,9456
14760,R14760,4880,8721
14761,R14761,9032,2674
14762,R14762,7826,7041
14763,R14763,81,2742
14764,R14764,5124,4396
14765,R14765,98,9985
14766,R14766,3838,6139
14767,R14767,7969,6013
14768,R14768,2796,1403
14769,R14769,4691,3571
14770,R14770,1958,108
14771,R14771,564,2401
14772,R14772,4871,2977
14773,R14773,7840,6380
14774,R14774,8074,8617
14775,R14775,8069,7609
14776,R14776,6658,6031
14777,R14777,8779,1076
14778,R14778,8806,8466
14779,R14779,4610,2711
14780,R14780,6807,6197
14781,R14781,5960,8772
14782,R14782,8294,2154
14783,R14783,3969,8292
14784,R14784,6529,641
14785,R14785,7116,9144
14786,R14786,4786,3436
14787,R14787,6151,953
14788,R14788,2627,5636
14789,R14789,3907,9708
14790,R14790,9417,3886
14791,R14791,8518,8564
14792,R14792,9790,1243
14793,R14793,1367,7450
14794,R14794,977,8853
14795,R14795,776,6261
14796,R14796,1869,7574
14797,R14797,5667,1225
14798,R14798,9854,9007
14799,R14799,1695,690
14800,R14800,2680,1543
14801,R14801,5567,9676
14802,R14802,1048,2819
14803,R14803,4612,78
14804,R14804,8742,2125
14805,R14805,5695,1631
14806,R14806,8735,9931
14807,R14807,3513,1611
14808,R14808,3366,367
14809,R14809,5389,2202
14810,R14810,9757,2590
14811,R14811,2034,7479
14812,R14812,157,2948
14813,R14813,1169,9877
14814,R14814,2991,8212
14815,R14815,4106,834
14816,R14816,9939,6327
14817,R14817,4597,742
14818,R14818,6694,4341
14819,R14819,7377,1162
14820,R14820,7926,2293
14821,R14821,7239,3697
14822,R14822,6007,5975
14823,R14823,4575,1799
14824,R14824,6287,8409
14825,R14825,1745,6437
14826,R14826,8799,1811
14827,R14827,1788,1941
14828,R14828,8129,9798
14829,R14829,863,8627
14830,R14830,7837,3717
14831,R14831,3551,4479
14832,R14832,7685,4726
14833,R14833,1279,1771
14834,R14834,8559,336
14835,R14835,6817,790
14836,R14836,3967,4629
14837,R14837,7191,1383
14838,R14838,9187,4663
14839,R14839,1332,78
14840,R14840,1781,3667
14841,R14841,2664,2362
14842,R14842,6621,7344
14843,R14843,1331,47
14844,R14844,4297,6832
14845,R14845,9742,205
14846,R14846,4359,3001
14847,R14847,1881,1614
14848,R14848,9610,2480
14849,R14849,7279,2479
14850,R14850,7607,6477
14851,R14851,2339,2671
14852,R14852,8572,3250
14853,R14853,5411,2966
14854,R14854,5351,8845
14855,R14855,1475,3992
14856,R14856,464,5426
14857,R14857,3670,5365
14858,R14858,7579,3306
14859,R14859,3515,4244
14860,R14860,1617,6844
14861,R14861,9018,9179
14862,R14862,5300,541
14863,R14863,9234,1997
14864,R14864,3284,6768
14865,R14865,9150,2214
14866,R14866,8151,5323
14867,R14867,2811,3276
14868,R14868,4897,8647
14869,R14869,6510,1402
14870,R14870,9820,8619
14871,R14871,50,2141
14872,R14872,4630,1634
14873,R14873,3760,3010
14874,R14874,2618,3635
14875,R14875,3061,8353
14876,R14876,6715,4043
14877,R14877,1733,9958
14878,R14878,9735,7347
14879,R14879,4392,2734
14880,R14880,7181,6949
14881,R14881,3065,1254
14882,R14882,4058,9142
14883,R14883,7752,6163
14884,R14884,3305,2286
14885,R14885,2551,1273
14886,R14886,6824,5398
14887,R14887,8238,9607
14888,R14888,5066,5340
14889,R14889,298,6964
14890,R14890,1097,3098
14891,R14891,8627,9841
14892,R14892,6639,7619
14893,R14893,4719,6401
14894,R14894,7422,2340
14895,R14895,8723,9006
14896,R14896,8760,7245
14897,R14897,1326,4842
14898,R14898,810,3687
14899,R14899,6519,1488
14900,R14900,3114,2108
14901,R14901,2756,979
14902,R14902,2945,4786
14903,R14903,7666,8852
14904,R14904,6065,6649
14905,R14905,7579,3101
14906,R14906,4791,3704
14907,R14907,3730,9645
14908,R14908,3890,8729
14909,R14909,7524,5630
14910,R14910,4601,4907
14911,R14911,6586,2194
14912,R14912,4046,5532
14913,R14913,6831,1145
14914,R14914,4506,667
14915,R14915,5704,7077
14916,R14916,8949,5317
14917,R14917,1844,274
14918,R14918,374,5999
14919,R14919,9600,467
14920,R14920,8190,6879
14921,R14921,4961,3026
14922,R14922,1162,4346
14923,R14923,242,3547
14924,R14924,8584,4702
14925,R14925,6046,4872
14926,R14926,3085,1555
14927,R14927,6540,3476
14928,R14928,1419,1876
14929,R14929,9275,801
14930,R14930,7840,7431
14931,R14931,1844,3134
14932,R14932,3217,8387
14933,R14933,138,1293
14934,R14934,1475,9125
14935,R14935,7726,5792
14936,R14936,6345,1159
14937,R14937,3534,9234
14938,R14938,2308,4570
14939,R14939,5073,6492
14940,R14940,2545,3141
14941,R14941,462,1193
14942,R14942,4159,6292
14943,R14943,9410,1303
14944,R14944,9586,2939
14945,R14945,4204,5577
14946,R14946,574,3481
14947,R14947,9707,8298
14948,R14948,1456,2093
14949,R14949,9478,8825
14950,R14950,4430,9161
14951,R14951,7944,3985
14952,R14952,5021,424
14953,R14953,4260,3534
14954,R14954,7583,8847
14955,R14955,1221,2764
14956,R14956,2146,5412
14957,R14957,6873,3442
14958,R14958,7510,315
14959,R14959,3454,7218
14960,R14960,8065,7011
14961,R14961,8764,3831
14962,R14962,5264,5240
14963,R14963,4334,6715
14964,R14964,8053,1636
14965,R14965,2260,945
14966,R14966,180,2067
14967,R14967,4734,1526
14968,R14968,4817,1159
14969,R14969,1561,1190
14970,R14970,4173,2662
14971,R14971,2915,3263
14972,R14972,2089,6635
14973,R14973,1061,5442
14974,R14974,115,226
14975,R14975,9470,1988
14976,R14976,468,7472
14977,R14977,4422,4542
14978,R14978,2309,4371
14979,R14979,5466,6847
14980,R14980,8642,4925
14981,R14981,5056,7123
14982,R14982,3136,559
14983,R14983,8176,1890
14984,R14984,2797,8671
14985,R14985,7041,7688
14986,R14986,1988,5112
14987,R14987,9003,9921
14988,R14988,6805,7090
14989,R14989,478,3823
14990,R14990,7987,4752
14991,R14991,1869,8292
14992,R14992,8503,7127
14993,R14993,2686,6968
14994,R14994,1919,8640
14995,R14995,9516,4272
14996,R14996,6931,2148
14997,R14997,580,4719
14998,R14998,6849,9840
14999,R14999,7591,6757
15000,R15000,9191,5061
15001,R15001,8067,4520
15002,R15002,1247,876
15003,R15003,2337,3419
15004,R15004,3594,9659
15005,R15005,6431,7005
15006,R15006,8025,6622
15007,R15007,3127,7994
15008,R15008,7447,8652
15009,R15009,3010,2806
15010,R15010,3949,8328
15011,R15011,5240,1779
15012,R15012,688,6679
15013,R15013,4163,2907
15014,R15014,9224,7599
15015,R15015,7875,1722
15016,R15016,9308,2129
15017,R15017,4096,1038
15018,R15018,3105,6356
15019,R15019,5667,1322
15020,R15020,4350,9527
15021,R15021,4857,9263
15022,R15022,5186,7691
15023,R15023,9319,7972
15024,R15024,6610,2378
15025,R15025,6278,7310
15026,R15026,7240,998
15027,R15027,5774,3927
15028,R15028,1915,7248
15029,R15029,917,2424
15030,R15030,8620,2553
15031,R15031,5599,9034
15032,R15032,2924,4762
15033,R15033,7564,2401
15034,R15034,2403,7097
15035,R15035,5571,645
15036,R15036,2195,7718
15037,R15037,3102,3079
15038,R15038,8427,9349
15039,R15039,2328,6238
15040,R15040,5639,283
15041,R15041,6138,4365
15042,R15042,4850,2988
15043,R15043,4382,756
15044,R15044,2807,6151
