id,label,attr_0,attr_1,attr_2,attr_3,attr_4
12126,R12126,5519,8786,1403,3404,61
12127,R12127,7041,3062,250,2685,9170
12128,R12128,2693,199,1339,3097,5329
12129,R12129,3132,1923,7567,8386,8077
12130,R12130,3165,2314,4645,4558,7094
12131,R12131,2544,4926,8309,5757,9039
12132,R12132,5995,6711,4775,9421,1053
12133,R12133,2334,4985,4389,6112,1072
12134,R12134,1691,6264,37,4104,4662
12135,R12135,7366,4474,4499,8248,4596
12136,R12136,5202,7707,9268,1850,7013
12137,R12137,9144,7626,1927,4893,2617
12138,R12138,7861,3357,9075,4783,6630
12139,R12139,3499,1488,7612,1117,6099
12140,R12140,676,9849,6069,7658,4482
12141,R12141,2821,3435,5702,5963,2998
12142,R12142,8746,3855,8921,8953,9937
12143,R12143,1298,1021,168,9137,3032
12144,R12144,7236,7076,9934,9703,5377
12145,R12145,5764,5274,5180,6430,1278
12146,R12146,5091,763,2099,825,7839
12147,R12147,768,5477,7204,5679,3869
12148,R12148,6374,2967,5655,9603,3022
12149,R12149,9414,1200,522,732,4530
12150,R12150,4667,9466,1350,8657,9994
12151,R12151,8915,9269,9160,9542,1420
12152,R12152,7024,4536,7847,9121,5423
12153,R12153,2198,6450,4732,8571,4463
12154,R12154,598,5177,629,3801,1738
12155,R12155,8106,4225,1316,1819,7251
12156,R12156,2785,6142,656,821,1325
12157,R12157,4368,2238,1438,5936,9078
12158,R12158,5893,4732,3833,9067,6935
12159,R12159,1887,4497,8522,1547,7365
12160,R12160,9426,2102,709,2686,2521
12161,R12161,6849,9115,1125,3840,7493
12162,R12162,6304,1785,2748,352,3030
12163,R12163,4407,5501,3461,7066,9280
12164,R12164,4244,7799,3107,1757,8238
12165,R12165,2413,7383,2591,9048,5858
12166,R12166,2560,7046,7350,3548,228
12167,R12167,6290,8954,1317,2142,4504
12168,R12168,9809,2246,6102,4370,4602
12169,R12169,5526,6521,2322,5827,1223
12170,R12170,6650,9169,7187,7017,7039
12171,R12171,8998,9549,7882,2503,8498
12172,R12172,529,5890,7199,2712,9068
12173,R12173,9270,7761,8782,7870,1816
12174,R12174,4795,460,4929,5501,8385
12175,R12175,6830,4750,4757,7190,4906
12176,R12176,7263,8495,7697,4556,1030
12177,R12177,2340,4628,1275,7776,1801
12178,R12178,2651,4114,5019,3724,7837
12179,R12179,2031,8306,3092,1543,231
12180,R12180,1486,2494,4519,8104,3488
12181,R12181,4509,486,7475,7990,7356
12182,R12182,9152,6200,4939,5145,3518
12183,R12183,7910,5456,5073,314,925
12184,R12184,1127,4626,1947,9411,9419
12185,R12185,1493,1014,109,2192,9041
12186,R12186,2427,5044,4938,1946,7535
12187,R12187,6182,3450,9933,7082,1609
12188,R12188,2406,4720,1831,9338,1282
12189,R12189,4080,2830,6649,8916,6843
12190,R12190,2175,5700,120,6859,7465
12191,R12191,2790,2609,1403,6003,42
12192,R12192,3730,1693,8158,3609,1015
12193,R12193,9646,8490,3187,2969,7515
12194,R12194,8595,8450,7175,2084,136
12195,R12195,9313,5899,206,8410,2156
12196,R12196,964,8738,502,8118,5559
12197,R12197,9171,5697,5214,9694,3112
12198,R12198,3805,3220,3842,3810,4191
12199,R12199,4095,7964,9479,9672,7659
12200,R12200,20,3270,9380,8324,6790
12201,R12201,5923,2199,454,8152,1406
12202,R12202,106,9272,9158,8605,7956
12203,R12203,6763,8939,1324,8613,1808
12204,R12204,762,8215,6226,5564,456
12205,R12205,616,7567,9411,3577,5778
12206,R12206,5319,2370,6425,9414,1914
12207,R12207,3832,1348,4575,9644,2670
12208,R12208,7858,5969,3938,8596,2285
12209,R12209,3995,3350,4571,2315,328
12210,R12210,2110,2867,1130,931,8845
12211,R12211,3983,6503,2462,8902,7414
12212,R12212,4129,1066,1260,2103,3461
12213,R12213,1509,6066,2032,6424,2131
12214,R12214,7189,5656,8836,1137,548
12215,R12215,4068,8479,9281,1414,3266
12216,R12216,5572,2060,3864,5424,4641
12217,R12217,4592,5934,2453,4312,7199
12218,R12218,4356,9148,6785,1607,6483
12219,R12219,8035,1526,3724,7220,2449
12220,R12220,5032,9207,455,8481,6200
12221,R12221,619,3465,9868,7002,656
12222,R12222,9799,7482,1488,1756,1565
12223,R12223,6503,5447,2017,9409,2865
12224,R12224,2569,4593,6758,7721,4745
12225,R12225,1008,9554,1940,1417,951
12226,R12226,9598,5439,6186,5044,6429
12227,R12227,8494,4704,8801,8777,29
12228,R12228,8043,48,6356,4319,4106
12229,R12229,9189,695,7843,5600,7901
12230,R12230,6011,8269,4631,440,8212
12231,R12231,3257,3489,8542,2168,7555
12232,R12232,6321,4293,3518,1317,1613
12233,R12233,5890,7464,3392,8474,6686
12234,R12234,1129,4713,4366,9360,5849
12235,R12235,5158,8893,6726,8797,1255
12236,R12236,186,61,9884,8805,6754
12237,R12237,5590,4923,1179,5303,6620
12238,R12238,792,325,1242,8916,1165
12239,R12239,4800,3656,8206,6718,6663
12240,R12240,3539,7546,8769,1818,3396
12241,R12241,4273,6583,6419,59,4869
12242,R12242,2161,1904,5018,798,7468
12243,R12243,4250,36,1411,9079,3924
12244,R12244,6892,4957,4375,8565,2388
12245,R12245,8663,2080,5321,7885,8290
12246,R12246,8014,7293,6345,497,9237
12247,R12247,9111,5932,8451,3955,9536
12248,R12248,3582,6262,6265,3906,2996
12249,R12249,1197,641,270,8222,4228
12250,R12250,4037,1039,6816,190,1260
12251,R12251,331,6911,4138,3821,2921
12252,R12252,7408,6894,3146,1667,8158
12253,R12253,8569,1775,4429,3615,8262
12254,R12254,583,2899,3815,9540,7677
12255,R12255,1694,949,4418,1349,8328
12256,R12256,7369,9650,2799,9057,636
12257,R12257,6055,7613,1357,2266,1509
12258,R12258,8922,8021,8054,6581,9609
12259,R12259,3486,554,624,2704,2152
12260,R12260,9395,7168,8338,5311,7964
12261,R12261,2028,645,5595,74,1402
12262,R12262,8532,3118,5031,738,4613
12263,R12263,9207,2294,5040,8242,2027
12264,R12264,2791,4152,7066,306,5232
12265,R12265,2378,2788,6906,9805,9037
12266,R12266,7339,5370,3410,7949,7385
12267,R12267,4261,334,247,9838,2857
12268,R12268,2161,2370,7252,8855,5148
12269,R12269,7406,9007,6425,9349,3564
12270,R12270,8854,9196,1314,8358,5459
12271,R12271,1695,3206,5462,2057,2388
12272,R12272,9620,2247,6097,5406,1703
12273,R12273,5134,5866,4904,719,3542
12274,R12274,6972,2202,7093,8747,4151
12275,R12275,9215,9851,3392,194,854
12276,R12276,7764,115,6601,9409,4813
12277,R12277,5693,7115,655,7545,5865
12278,R12278,3937,155,1008,3249,9478
12279,R12279,6739,8719,7880,682,9650
12280,R12280,7519,6462,4128,6835,1562
12281,R12281,9849,8492,4310,6061,8201
12282,R12282,7204,6903,4109,6319,3584
12283,R12283,2029,4875,9729,7659,9007
12284,R12284,9762,5367,189,8895,9885
12285,R12285,4465,7855,9705,8168,6487
12286,R12286,5997,349,6576,6197,9708
12287,R12287,394,1909,2978,6131,5141
12288,R12288,5512,3776,4563,4334,7739
12289,R12289,3187,3418,4843,3977,9918
12290,R12290,2026,3562,9647,4584,6352
12291,R12291,9033,5780,8010,8484,9682
12292,R12292,1888,4571,3133,5793,897
12293,R12293,6691,7836,9188,9824,5096
12294,R12294,3745,6783,3068,2224,4398
12295,R12295,4277,2699,7550,4038,6873
12296,R12296,6628,3590,7575,9237,4835
12297,R12297,1303,7171,1605,5821,1407
12298,R12298,6781,6879,3513,8357,3404
12299,R12299,2948,1208,2670,3149,8823
12300,R12300,5620,8049,7552,3947,9433
12301,R12301,9072,4029,6182,359,83
12302,R12302,2701,2254,7553,5410,3372
12303,R12303,5733,7825,81,1628,7320
12304,R12304,8238,2842,8786,2184,1842
12305,R12305,3826,7011,8208,323,6183
12306,R12306,5217,4185,5358,6735,4165
12307,R12307,1508,3637,239,1450,1446
12308,R12308,5289,126,1747,5910,2428
12309,R12309,1742,3967,1592,330,206
12310,R12310,1611,3528,5878,2590,4730
12311,R12311,6531,6235,5275,3554,6704
12312,R12312,8310,2735,6214,4620,7387
12313,R12313,2148,4508,7587,5187,302
12314,R12314,6002,1618,8116,3017,1322
12315,R12315,1760,8562,4744,1415,8132
12316,R12316,7406,9878,3974,5744,1281
12317,R12317,5624,1300,7081,4523,2855
12318,R12318,1180,2116,7328,4985,633
12319,R12319,1270,8739,8005,1602,6819
12320,R12320,6255,9517,6886,7801,4698
12321,R12321,8746,6957,8530,3640,4877
12322,R12322,7538,3950,180,1821,4517
12323,R12323,9629,5973,6475,7221,983
12324,R12324,9914,6043,9881,9631,2111
12325,R12325,1550,8893,4072,3756,7212
12326,R12326,5876,4244,5954,6082,1207
12327,R12327,3579,3535,2493,8381,8505
12328,R12328,8815,9848,3084,4993,1062
12329,R12329,724,5123,4018,1658,8079
12330,R12330,7476,247,1795,7465,4124
12331,R12331,9770,1963,3317,7126,7267
12332,R12332,9265,2964,4854,1809,7004
12333,R12333,4443,7027,9102,4773,4641
12334,R12334,5976,586,9574,5681,6854
12335,R12335,322,8291,6636,6802,286
12336,R12336,5396,5694,6870,4116,8358
12337,R12337,4256,3563,2428,2706,3653
12338,R12338,4992,7165,7517,8043,1840
12339,R12339,9211,2261,2972,642,2710
12340,R12340,3269,9834,8740,8665,9136
12341,R12341,1860,834,4726,9092,2501
12342,R12342,5638,6191,5022,2506,5974
12343,R12343,1392,9884,6178,9695,380
12344,R12344,632,4755,6956,5446,1485
12345,R12345,4521,9051,1011,7297,4634
12346,R12346,2612,3758,4567,129,8665
12347,R12347,8411,3878,3531,2757,6479
12348,R12348,1140,2524,2808,8629,8788
12349,R12349,4980,1420,992,952,6622
12350,R12350,7640,7765,2062,256,5416
12351,R12351,5590,8270,9137,6559,6373
12352,R12352,1874,969,8349,3607,6604
12353,R12353,7361,4389,7723,1891,7619
12354,R12354,6382,2483,3907,6950,2476
12355,R12355,2413,2127,16,2505,2764
12356,R12356,8973,2874,9561,3179,1474
12357,R12357,3131,3670,6990,9479,1093
12358,R12358,75,212,45,5251,9576
12359,R12359,8267,3303,3746,4962,5419
12360,R12360,4246,1428,3781,165,6563
12361,R12361,3472,8684,8970,3356,7580
12362,R12362,811,5473,6513,6349,7446
12363,R12363,6364,9673,1000,8483,1457
12364,R12364,9820,9893,6040,3278,1527
12365,R12365,7295,384,9836,6721,9288
12366,R12366,9868,3139,9607,599,3979
12367,R12367,7999,7706,1261,4779,3373
12368,R12368,4884,2995,4878,5789,1639
12369,R12369,6415,6995,1373,3104,3539
12370,R12370,2669,9130,9912,5000,1007
12371,R12371,6716,6471,1317,9696,9768
12372,R12372,2681,3277,164,792,1187
12373,R12373,4318,9526,9583,7276,9209
12374,R12374,4831,5545,6071,7729,1647
12375,R12375,1423,1504,3028,9206,5426
12376,R12376,7296,3942,8731,337,3736
12377,R12377,5880,30,4658,1984,9938
12378,R12378,1615,8147,3807,7194,5608
12379,R12379,5641,5179,4493,1145,6474
12380,R12380,2996,4928,3592,6147,315
12381,R12381,1491,6666,981,8372,1432
12382,R12382,7562,9060,7188,6371,8875
12383,R12383,8032,4538,6253,385,3776
12384,R12384,8906,389,8166,9667,4388
12385,R12385,8471,6790,6358,3778,8057
12386,R12386,3522,2227,4565,6716,7135
12387,R12387,6092,4995,9375,5379,6426
12388,R12388,7096,7389,6742,2252,8582
12389,R12389,3771,7521,5135,6563,2970
12390,R12390,7490,7834,866,5652,8514
12391,R12391,3955,2665,8229,4148,4572
12392,R12392,6865,7699,4026,8999,8850
12393,R12393,3883,8787,136,556,7513
12394,R12394,1028,4916,3506,5206,8820
12395,R12395,2094,6856,1843,3759,6752
12396,R12396,1290,8239,4977,3132,9706
12397,R12397,8975,4179,7730,1839,3286
12398,R12398,6599,3015,1205,4321,158
12399,R12399,1680,1840,7405,7713,644
12400,R12400,4479,1433,9815,7461,2579
12401,R12401,1467,5512,2911,8741,8368
12402,R12402,4672,4290,6068,9435,906
12403,R12403,5626,7855,559,1706,8917
12404,R12404,6688,750,8618,7151,8016
12405,R12405,246,1013,6896,8097,512
12406,R12406,6461,3304,5266,3980,3046
12407,R12407,917,963,3943,2365,9964
12408,R12408,6390,4726,3513,2027,6525
12409,R12409,5432,5030,5959,1895,4014
12410,R12410,1697,2679,9167,9754,5989
12411,R12411,5704,8813,3714,77,1954
12412,R12412,4631,1691,8130,2860,5994
12413,R12413,8044,2770,6333,7247,2222
12414,R12414,9122,7916,8579,3878,3090
12415,R12415,8687,4400,8242,960,2860
12416,R12416,2889,279,1830,7083,1850
12417,R12417,5986,1247,8983,5491,928
12418,R12418,726,1604,4884,6943,5936
12419,R12419,743,930,1693,7201,8035
12420,R12420,6465,5011,3654,9701,1701
12421,R12421,8423,3370,6463,5014,9830
12422,R12422,2099,7248,965,6584,1330
12423,R12423,5157,607,4020,5778,3533
12424,R12424,2513,8494,3233,742,9421
12425,R12425,1553,3636,2111,4838,6395
12426,R12426,7206,6106,2809,2786,5470
12427,R12427,6931,1737,6110,9237,1764
12428,R12428,9215,3573,9845,3162,9112
12429,R12429,1303,4865,7169,2282,9767
12430,R12430,5535,6507,710,9231,3638
12431,R12431,864,7103,7652,808,741
12432,R12432,5481,9215,3020,242,2489
12433,R12433,4700,8497,9564,3136,106
12434,R12434,704,4420,9581,1121,9345
12435,R12435,3873,4210,8153,3672,1030
12436,R12436,9471,1891,429,3765,9087
12437,R12437,568,979,2844,2244,7267
12438,R12438,3709,8520,6315,321,143
12439,R12439,5320,3005,6454,1890,729
12440,R12440,2161,6715,6223,8996,1797
12441,R12441,3697,2294,6242,2555,6448
12442,R12442,3703,1390,1703,8604,5846
12443,R12443,8568,1625,9738,2516,9439
12444,R12444,6723,8885,374,2611,2954
12445,R12445,8925,1522,9103,9436,4351
12446,R12446,9435,1292,3343,2786,1893
12447,R12447,1580,8870,1486,8801,6256
12448,R12448,9093,6948,6490,9417,3118
12449,R12449,9998,6062,5559,3449,7656
12450,R12450,9206,4992,3789,878,8006
12451,R12451,9299,3520,9999,8188,7087
12452,R12452,209,4312,6868,1053,9313
12453,R12453,9347,9348,6643,6717,9565
12454,R12454,3082,6268,9442,2549,8946
12455,R12455,6797,2774,4607,7212,5580
12456,R12456,2352,7983,2292,3371,9348
12457,R12457,4692,4867,6357,4180,2347
12458,R12458,3040,719,2860,3443,5323
12459,R12459,2323,8415,7871,4390,3481
12460,R12460,9757,509,5747,1042,1036
12461,R12461,9060,325,6345,4863,9670
12462,R12462,7047,1718,425,1300,8608
12463,R12463,9569,3585,8400,4381,3961
12464,R12464,8305,3033,5774,6930,8950
12465,R12465,9706,1120,1250,2403,7729
12466,R12466,9609,4999,5693,1840,2800
12467,R12467,682,397,5766,9468,627
12468,R12468,5644,4084,1912,259,630
12469,R12469,7297,515,5801,9148,7410
12470,R12470,3472,8345,6576,1321,2781
12471,R12471,1575,7601,1438,6666,8310
12472,R12472,8013,8846,5790,1132,1691
12473,R12473,4800,3305,4340,7744,9788
12474,R12474,4175,3308,6606,6993,294
12475,R12475,3613,7509,7543,7819,3030
12476,R12476,9980,1146,2993,5217,7298
12477,R12477,7246,3822,5000,5327,4592
12478,R12478,6874,345,900,8185,3481
12479,R12479,7331,6044,1312,2951,3192
12480,R12480,6938,4258,6842,9121,9371
12481,R12481,9972,4385,9202,822,3328
12482,R12482,1915,1222,5766,7341,4423
12483,R12483,3250,4910,8018,885,5367
12484,R12484,3215,2473,6162,7406,94
12485,R12485,5765,6020,6596,2463,7651
12486,R12486,6614,511,9632,256,1909
12487,R12487,1618,323,5743,6458,9747
12488,R12488,9277,1930,7646,1894,2014
12489,R12489,458,5384,8028,1315,1373
12490,R12490,9140,4249,7101,4975,2897
12491,R12491,2829,1291,7807,7979,8717
12492,R12492,3374,8958,205,2346,7024
12493,R12493,3108,6345,4290,409,2888
12494,R12494,2716,2178,1192,5747,7319
12495,R12495,8046,4562,7665,9396,47
12496,R12496,2391,8466,6792,5430,5066
12497,R12497,716,3665,628,6900,5464
12498,R12498,8444,1654,8560,8720,5431
12499,R12499,2624,1268,5513,4881,7150
12500,R12500,4436,7503,3234,2,1434
12501,R12501,7677,4359,7101,5413,7361
12502,R12502,6509,3757,5150,5667,5485
12503,R12503,3355,9147,4434,2545,5706
12504,R12504,4648,348,9114,2910,3965
12505,R12505,2970,1064,4128,5797,5227
12506,R12506,4363,1375,6653,3999,3384
12507,R12507,7996,9037,2399,2805,659
12508,R12508,4733,614,3269,4976,3415
12509,R12509,3757,7858,5443,4516,242
12510,R12510,4708,3750,947,8483,697
12511,R12511,4991,5232,3825,8545,4056
12512,R12512,481,6084,70,9050,4412
12513,R12513,1780,6241,7228,7471,695
12514,R12514,9709,1045,4333,4494,8982
12515,R12515,3071,4514,7312,8613,4416
12516,R12516,286,201,5449,9542,9553
12517,R12517,4296,1340,3471,9354,5850
12518,R12518,4105,7061,7255,7878,6139
12519,R12519,786,6126,7724,3413,8353
12520,R12520,9370,2515,834,430,9293
12521,R12521,4503,6267,4347,7315,3670
12522,R12522,656,1671,6649,8786,2256
12523,R12523,4553,4918,4829,9558,6309
12524,R12524,902,385,4186,4255,6820
12525,R12525,1009,9562,4507,2656,955
12526,R12526,4697,6947,3954,4085,365
12527,R12527,6763,7723,4430,7443,4545
12528,R12528,8439,2092,6242,3360,2102
12529,R12529,394,2543,9070,2547,4712
12530,R12530,1783,6931,934,9628,5386
12531,R12531,5384,5463,8118,823,3151
12532,R12532,3364,8137,5394,2300,3488
12533,R12533,7239,1549,7897,1486,9007
12534,R12534,6056,489,7243,2119,8970
12535,R12535,6778,2291,9852,223,5702
12536,R12536,2654,1052,4955,3409,4058
12537,R12537,9954,1259,5617,3097,6468
12538,R12538,2755,3482,4360,1798,5157
12539,R12539,2821,6462,232,9993,3294
12540,R12540,2835,4391,3404,6709,1512
12541,R12541,7493,814,3228,4755,7800
12542,R12542,6480,7964,2811,3682,4320
12543,R12543,2871,1941,6106,5625,6383
12544,R12544,7720,2481,1939,9291,6949
12545,R12545,6443,2045,8276,4989,881
12546,R12546,707,6837,2587,1072,3198
12547,R12547,4671,3801,9655,4854,6179
12548,R12548,7939,7645,7248,8343,23
12549,R12549,6970,9004,22,37,7227
12550,R12550,5994,9808,1995,4454,8512
12551,R12551,9520,8937,8629,5656,468
12552,R12552,3493,7881,7217,6349,5898
12553,R12553,3600,5480,6521,6228,8484
12554,R12554,6785,5369,858,3684,3054
12555,R12555,4063,7575,6982,934,5180
12556,R12556,3964,1866,1250,5203,6741
12557,R12557,5686,4602,1961,5840,1186
12558,R12558,4477,2170,8969,3294,3260
12559,R12559,8905,7526,1210,62,4586
12560,R12560,1473,2353,4650,5593,5149
12561,R12561,9832,849,4661,3146,4552
12562,R12562,16,9200,1022,8770,590
12563,R12563,5141,7125,2401,1018,3553
12564,R12564,6319,1104,7138,7869,6064
12565,R12565,1548,3336,6376,8335,5696
12566,R12566,6510,8295,6038,5962,7225
12567,R12567,1001,1179,541,530,7922
12568,R12568,3295,1147,3163,5547,3015
12569,R12569,341,3619,4870,3643,1860
12570,R12570,2112,7457,306,8315,4644
12571,R12571,1153,6478,1469,2632,2805
12572,R12572,8899,8379,1328,6606,7128
12573,R12573,6597,2120,6884,6953,9065
12574,R12574,3269,9272,9936,8089,2830
12575,R12575,356,3037,1662,6229,6782
12576,R12576,8471,8626,2145,9529,9454
12577,R12577,9171,6601,9998,3463,9270
12578,R12578,7233,4989,737,217,3888
12579,R12579,4393,1681,4664,227,6775
12580,R12580,9941,4751,5950,5710,2160
12581,R12581,3125,3439,4211,6138,7453
12582,R12582,843,6139,1017,1667,292
12583,R12583,174,6238,2817,3791,8533
12584,R12584,7981,7234,9029,9007,4331
12585,R12585,9481,8620,2454,1317,8642
12586,R12586,3674,8948,6895,9115,8500
12587,R12587,4554,923,1214,9293,156
12588,R12588,4139,7286,6299,3497,7311
12589,R12589,3311,4249,2088,2375,3151
12590,R12590,6786,6459,212,3691,3311
12591,R12591,4606,6740,9574,2384,1247
12592,R12592,5447,6167,1305,2047,3897
12593,R12593,1279,9063,8695,5236,2538
12594,R12594,1458,4330,3877,1989,9576
12595,R12595,736,2201,5087,8905,3185
12596,R12596,5066,1900,7886,9852,5841
12597,R12597,7300,6902,5089,8334,7422
12598,R12598,9328,8774,8115,6524,7760
12599,R12599,3273,6645,8723,374,9162
12600,R12600,5199,5132,1387,7582,3482
12601,R12601,4086,9285,2987,8538,7650
12602,R12602,9009,4662,3808,654,1137
12603,R12603,717,6781,9719,2142,6643
12604,R12604,8646,8760,922,4057,1817
12605,R12605,9721,5401,8736,4560,3906
12606,R12606,9044,9578,8996,8151,9332
12607,R12607,8567,2273,5525,6126,2091
12608,R12608,4311,6059,2384,3819,9820
12609,R12609,4967,9569,1196,5396,1953
12610,R12610,4746,5229,5311,7563,9957
12611,R12611,1984,9149,8970,6098,1401
12612,R12612,7638,7172,8881,4601,7803
12613,R12613,3802,5188,7652,9479,4363
12614,R12614,996,5168,598,1974,5410
12615,R12615,5574,3014,8719,9269,2115
12616,R12616,3463,8937,3436,8473,9488
12617,R12617,7175,1629,2094,7903,8740
12618,R12618,3097,5269,7116,5811,3724
12619,R12619,737,5796,708,7908,6778
12620,R12620,8917,9640,4611,8281,8134
12621,R12621,5764,2023,7426,8447,7707
12622,R12622,3376,2083,8723,6389,8584
12623,R12623,6929,7772,6199,6221,4076
12624,R12624,4421,1255,8273,2290,9741
12625,R12625,9282,9447,5997,6767,1272
12626,R12626,4832,3751,8107,3248,3931
12627,R12627,7425,411,2804,1652,4381
12628,R12628,8012,3135,2543,5188,9387
12629,R12629,219,1026,4819,4405,5355
12630,R12630,3588,1737,8054,3681,5710
12631,R12631,4931,8988,9128,4887,6827
12632,R12632,1052,957,783,8461,4323
12633,R12633,3541,463,6463,8350,407
12634,R12634,8807,1864,4504,1708,2226
12635,R12635,3093,704,961,5384,8588
12636,R12636,959,2721,7119,993,8789
12637,R12637,2747,7547,7687,7824,8528
12638,R12638,4732,8137,7400,7780,6631
12639,R12639,3478,5473,3080,4795,4848
12640,R12640,4422,7279,9045,4937,2567
12641,R12641,6779,9609,815,9073,5447
12642,R12642,8609,6353,1610,4703,9943
12643,R12643,5139,9117,9127,7931,5240
12644,R12644,1243,798,5332,7753,9900
12645,R12645,9972,8197,7633,2910,9518
12646,R12646,9862,9381,7780,9322,4609
12647,R12647,7918,5681,8790,5206,1839
12648,R12648,9228,712,7603,4824,5736
12649,R12649,2605,8898,9671,7559,5332
12650,R12650,4949,9280,831,9684,1413
12651,R12651,1956,591,4927,6842,2668
12652,R12652,4094,6190,9967,1957,3414
12653,R12653,7646,813,3517,7944,9923
12654,R12654,2985,9846,1315,4141,1317
12655,R12655,4573,1738,4454,8492,6236
12656,R12656,3988,5540,7899,3889,4923
12657,R12657,3294,1409,8356,5994,6751
12658,R12658,783,8690,3648,9493,5818
12659,R12659,1401,149,6958,6514,4834
12660,R12660,6498,696,4925,9187,4510
12661,R12661,9720,1934,6719,7482,2904
12662,R12662,1265,4054,3202,9744,5727
12663,R12663,4154,4714,6318,9899,5277
12664,R12664,966,7453,755,4182,3801
12665,R12665,8781,991,568,7888,1849
12666,R12666,6478,4548,4067,7104,280
12667,R12667,5773,6896,8989,4014,6417
12668,R12668,2565,4477,4371,4137,1964
12669,R12669,5338,9332,2606,5000,954
12670,R12670,1290,5766,2175,3577,9813
12671,R12671,4597,8711,8009,5312,9576
12672,R12672,460,6002,5783,918,9873
12673,R12673,1034,1162,7590,1620,8883
12674,R12674,8686,242,8071,430,3074
12675,R12675,6436,5979,346,940,5632
12676,R12676,8716,2334,8099,4167,5573
12677,R12677,3184,6659,4358,1926,3297
12678,R12678,7714,9738,2554,3129,2880
12679,R12679,4902,9486,1523,62,9936
12680,R12680,3074,2342,4507,2927,4452
12681,R12681,1151,2550,7475,516,6250
12682,R12682,4102,7719,3284,7932,5268
12683,R12683,745,2062,9103,1937,5082
12684,R12684,5822,9716,8367,9275,3779
12685,R12685,2326,4799,2109,2518,7884
12686,R12686,1667,8508,6544,7119,7465
12687,R12687,1963,1751,7925,7936,6740
12688,R12688,8430,1076,3046,8600,6150
12689,R12689,666,7378,7131,7438,5045
12690,R12690,8343,8702,7066,6359,5316
12691,R12691,9568,9262,1834,2726,9989
12692,R12692,8165,1326,3374,9726,9268
12693,R12693,8340,1737,8756,9623,2894
12694,R12694,1353,8402,4158,9943,9449
12695,R12695,5394,5700,7393,1594,9069
12696,R12696,4308,4764,9242,7539,3381
12697,R12697,8550,9090,8505,7335,3715
12698,R12698,3410,4704,1752,1534,1736
12699,R12699,4487,6593,4559,794,3913
12700,R12700,5150,5794,3669,8050,5018
12701,R12701,1393,8923,3961,1634,1861
12702,R12702,5288,7976,5315,5287,5955
12703,R12703,4155,9096,3590,3910,933
12704,R12704,7923,6239,6073,234,3987
12705,R12705,7218,2491,1767,2276,885
12706,R12706,7835,6541,4699,2526,4597
12707,R12707,5937,3611,3703,7274,7783
12708,R12708,5874,7274,9188,6809,8700
12709,R12709,5818,1021,2354,1001,713
12710,R12710,8209,8265,9120,4117,2559
12711,R12711,6364,7607,664,8474,32
12712,R12712,5446,5787,1353,3871,3132
12713,R12713,5846,4285,5369,1834,4958
12714,R12714,1345,3838,3436,6738,8711
12715,R12715,3815,9304,8824,9990,6899
12716,R12716,241,333,1501,3966,1366
12717,R12717,2664,2178,4096,6225,1110
12718,R12718,8546,5596,1359,7704,1517
12719,R12719,2199,7916,5505,3346,373
12720,R12720,1674,5929,8766,8551,2849
12721,R12721,6898,8508,6916,1933,6522
12722,R12722,1303,4353,1280,7591,4356
12723,R12723,1102,1264,8417,4348,2657
12724,R12724,2278,95,6198,7591,5465
12725,R12725,5555,7338,6038,3291,9631
12726,R12726,9339,1328,8957,6956,4686
12727,R12727,8694,4395,946,9053,8467
12728,R12728,1073,7160,2829,9829,3889
12729,R12729,3048,326,2577,359,6515
12730,R12730,6169,7842,2594,8919,4901
12731,R12731,4139,7983,4981,2154,6343
12732,R12732,3606,3405,2420,9658,581
12733,R12733,7535,2266,9167,5401,7813
12734,R12734,4698,2090,3566,3276,8582
12735,R12735,3866,7037,1153,9538,6801
12736,R12736,6774,7845,8585,5305,2009
12737,R12737,7564,3412,6890,2870,7297
12738,R12738,4829,5339,6764,3351,5779
12739,R12739,6425,6561,7740,8659,7898
12740,R12740,8034,1062,9457,3995,1000
12741,R12741,9270,4087,148,2384,7891
12742,R12742,9684,3632,6810,1963,5064
12743,R12743,8987,7502,9800,9963,3914
12744,R12744,143,276,9862,9489,6560
12745,R12745,4246,8730,4710,5815,6722
12746,R12746,353,8686,1005,1282,8368
12747,R12747,4741,7139,3833,2969,52
12748,R12748,2887,3421,8383,2307,284
12749,R12749,7073,4859,2594,9221,2167
12750,R12750,7139,795,4741,9028,353
12751,R12751,5264,8690,8703,3793,6361
12752,R12752,10000,9215,8909,1533,4781
12753,R12753,8520,5811,2470,7688,4141
12754,R12754,4925,3993,3031,9659,6704
12755,R12755,124,4231,575,5370,1740
12756,R12756,939,8916,9201,7627,9653
12757,R12757,4324,7983,6797,9207,5316
12758,R12758,8514,5159,9881,740,7752
12759,R12759,5448,4223,2297,988,5213
12760,R12760,4050,8051,6329,9043,3849
12761,R12761,1148,3004,6067,9831,3003
12762,R12762,8729,6557,2334,5487,8951
12763,R12763,7957,1188,4272,6520,1841
12764,R12764,4821,9170,2068,2540,2579
12765,R12765,8507,823,3961,1194,6543
12766,R12766,437,8347,7163,1978,2744
12767,R12767,8199,7610,7876,5795,2733
12768,R12768,2479,8327,6447,1150,2492
12769,R12769,4191,1714,3045,9747,4600
12770,R12770,6483,6120,5913,5087,5414
12771,R12771,5235,4713,3936,1013,5860
12772,R12772,6166,1953,1526,2839,3662
12773,R12773,4709,5413,3318,9006,5401
12774,R12774,7608,4597,3221,2381,3849
